dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a
499,0.0,19004.16004314678,34697.83507527978,0.0,0.0,3639.579736608539,33642.42690297602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.418507779962818,33.038431971110185,0.0,0.0,3.0737127620461475,28.46144485547544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0,16651.64255132374,31333.23298053017,0.0,0.0,12107.653940180306,35324.1038654825,0.0,0.0,0.0,0.0,0.0,0.0,58407.15522827618,0.0,0.0,7027.489569271612,0.0,242.2737702893658,0.0,0.0,0.0,14.50724895014714,31.471464565825155,0.0,0.0,4.018810598068094,25.037997061591742,0.0,0.0,0.0,0.0,0.0,0.0,18.043906533896433,0.0,0.0,11.335548891584217,0.0,0.24151834978217532,0.0,0.0
501,2692.577952082943,81203.68199706942,88629.69946876727,9988.774949866645,7190.381491413682,55295.79784813733,195423.26143390784,52731.46961448998,3123.4979227179006,15.250819665812973,40.314810562813385,0.0,52.889213943236854,48883.6260983539,98.29705835593396,6575.26845134573,20033.055007394396,0.0,4951.339051257073,0.0,0.0,1.673169844052871,61.5445251176326,74.04096500284982,7.374275537805961,116.83108019024033,37.31234423093909,160.33664189481294,18.260568710205632,5.514127687553656,0.0057934548900718304,0.01701546298936261,0.0,0.08297755424276004,22.356224815657374,0.12453077411876938,11.147563126695996,17.03390097301987,0.0,2.3457048390842132,0.0,0.0
502,9236.322424457761,46797.25825144721,81231.73856952069,79313.07711161686,36045.13492932654,61651.014833956506,127027.58387466292,19275.581238545514,0.0,130.25898286446875,55.033251965650265,132.9423369503499,133.88425682870235,55116.807062636835,1242.0240731972553,9946.556208108279,27533.060452612364,0.0,1683.570511967573,0.0,0.0,10.681781035966479,74.16155962384366,54.017276395101476,52.664069814937896,46.60345226479584,43.19055260154148,90.1464768364707,20.018234866281734,0.0,0.15496433622836758,0.056903937167708474,0.07360390346621194,0.519113575912486,11.417678130773538,0.7333034107782551,10.742383379480788,33.167215556743884,0.0,3.2346862777614747,0.0,0.0
503,0.0,25915.349366073002,38137.997711373646,0.0,0.0,10591.825796657078,47302.01135225916,0.0,0.0,0.0,0.0,0.0,0.0,35193.118808654865,0.0,1154.7982091379813,0.0,0.0,182.72754122171955,0.0,0.0,0.0,23.472969649389672,19.8442645967557,0.0,0.0,4.4376259220658545,31.75856604908927,0.0,0.0,0.0,0.0,0.0,0.0,26.334854735633314,0.0,1.6710116227261254,0.0,0.0,0.20511205213474606,0.0,0.0
504,0.0,26562.788344920646,47079.36239812049,0.0,0.0,1117.3195096440145,66991.40212772957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5185.30627205028,0.0,38.5001434875487,38.09609727911595,0.0,0.0,0.5167620477783469,63.276673786208406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.427117728210678
505,0.0,23587.823583713664,47187.97655007541,0.0,0.0,11477.616861443186,27715.005502270127,10884.773210040317,7502.602976009103,0.0,0.0,0.0,0.0,0.0,0.0,554.6929807780967,9220.121949925287,0.0,0.0,0.0,0.0,0.0,25.55448547942107,30.86423681675959,0.0,0.0,8.073559344873956,39.96043471563174,3.3554402701914556,0.5295868334767472,0.0,0.0,0.0,0.0,0.0,0.0,0.6668906885595337,9.267865889859142,0.0,0.0,0.0,0.0
506,0.0,35985.67455648362,58286.127558075474,0.0,0.0,3839.444058109459,38194.78068450656,5283.192772862237,688.9338110395181,0.0,0.0,0.0,0.0,47400.849832554406,0.0,490.0266734353772,10606.19985104126,0.0,0.0,0.0,8040.994617967981,0.0,36.27485267341432,40.723403176926176,0.0,0.0,6.318644808410875,41.28455139007676,8.083317948741634,0.8776172783151646,0.0,0.0,0.0,0.0,13.83386699304754,0.0,1.0334362919357833,12.761975848715672,0.0,0.0,0.0,3.2919149480636123
507,0.0,40576.41828461704,66360.97832223763,0.0,0.0,5938.978774754865,86140.88051026856,4870.355039461534,862.5873044347948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.23742683534485,58.37798850040216,0.0,0.0,4.290806125876978,61.12096048118319,4.884738254373667,5.692558997377796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.0,12221.570875208143,14135.806984610921,0.0,0.0,0.0,29870.829782506793,1215.816431294606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.5451672134174,0.0,0.0,0.0,13.830839917461912,12.895149349288573,0.0,0.0,0.0,19.58297706038115,7.712689889900891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23602390402969203,0.0,0.0
509,0.0,47654.76042420109,68184.09409934719,8784.296918928516,0.0,26087.5433958668,107841.00465740536,15477.03307382633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722.100484390465,0.0,68.04232471381525,51.093153379810026,4.041647741651848,0.0,22.156381533228277,85.1401381540968,18.706888212601655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278726627234571
510,0.0,37431.41292993766,48736.28980777822,0.0,3858.4912124504995,6216.548340362574,39197.42518560014,17853.40152023248,0.0,0.0,0.0,0.0,0.0,50648.332224398604,338.489425740146,3460.3172179069234,9160.708148625905,0.0,501.0282120821561,0.0,0.0,0.0,30.804943631044022,35.09280421328496,0.0,7.745264826662251,4.7986351674646714,23.330802136124504,10.818640392240399,0.0,0.0,0.0,0.0,0.0,15.950933686461582,0.38240885200622243,3.813428286660339,7.27679998790057,0.0,0.23669565576007037,0.0,0.0
511,0.0,31329.718645609377,47167.658581319716,0.0,0.0,13798.13269017652,42652.1582235101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.244011528558676,28.499372946928247,0.0,0.0,10.572538057068956,28.40753733111165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,9326.94953103572,78105.8254543135,123843.87968728463,26747.54059000788,3131.6324970350915,101587.47034698732,181934.9459413514,31109.458366164567,0.0,0.0,0.0,0.0,75.62564670990437,42350.604542150446,232.96852248203183,1482.1199804902078,9558.476251857126,0.0,36.463901915282705,0.0,0.0,6.944033755175236,72.12345882014125,94.60479938641248,21.974634934688332,8.209127733825843,81.47322998918128,91.34901676669688,12.352236646375928,0.0,0.0,0.0,0.0,0.06997244604177855,12.650933851353521,0.15884622591009212,1.2740636005253794,11.154119583066265,0.0,0.1687307054058431,0.0,0.0
513,0.0,11111.832825628304,17241.078891607773,0.0,0.0,1538.7145824158013,10617.270152947793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.974346795983546,10.876211855645717,0.0,0.0,1.1400910512045854,13.95572521968377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.0,28914.63648067232,55842.49410071864,0.0,11044.651005023881,1681.8384073052189,101015.8260493993,0.0,1261.6960849084508,0.0,0.0,0.0,0.0,0.0,0.0,1239.5453910577032,0.0,0.0,81.36907796135158,0.0,7580.988865667237,0.0,27.0336994770947,39.50104686767071,0.0,6.88670482744168,1.6740443810973216,74.47878464748379,0.0,5.218706638787335,0.0,0.0,0.0,0.0,0.0,0.0,2.0886242445972636,0.0,0.0,0.33299581111482374,0.0,2.290859022518323
515,0.0,859.7450146361269,6475.746429097617,0.0,0.0,0.0,7435.100943212398,0.0,795.0655189069938,0.0,0.0,0.0,0.0,0.0,0.0,792.4394457577218,0.0,0.0,0.0,0.0,0.0,0.0,1.010022594758847,3.606805211009596,0.0,0.0,0.0,8.459124450712928,0.0,3.668138356001336,0.0,0.0,0.0,0.0,0.0,0.0,0.7558251839647373,0.0,0.0,0.0,0.0,0.0
516,0.0,30717.319472922936,60315.9067816713,0.0,0.0,9379.63952927584,107750.05292759961,0.0,1491.4364136089366,0.0,0.0,0.0,0.0,0.0,127.2984730144271,0.0,18813.519706399595,0.0,99.18535051553569,0.0,0.0,0.0,37.84677576378513,46.2424876962551,0.0,0.0,4.339411520446443,99.02008089811109,0.0,0.7325926111686292,0.0,0.0,0.0,0.0,0.0,0.1402261856831208,0.0,29.33877465236022,0.0,0.06986786295714675,0.0,0.0
517,0.0,41311.414180446016,38458.660404216615,0.0,0.0,8002.506582876257,79274.9642280591,6619.301336804352,0.0,0.0,0.0,0.0,0.0,34695.04391392401,0.0,1485.9412638401561,0.0,0.0,227.36338467029327,0.0,0.0,0.0,28.796872279078787,34.01921957906246,0.0,0.0,7.987767134551573,51.626027598164384,11.516632963769233,0.0,0.0,0.0,0.0,0.0,14.364367568643866,0.0,0.6750335258806068,0.0,0.0,0.08750392430276979,0.0,0.0
518,4754.440085330215,76180.4419681677,101766.88212094459,24404.723520052405,0.0,58414.78243324766,140042.67131732858,14022.282645302763,0.0,0.0,34.45080351647861,41.278003727845835,612.7814112999254,62911.16262491,87.59761034752819,2701.3223832942263,19894.661198432375,0.0,50.50155940012609,0.0,8305.029737897761,6.96505101107155,79.60272117690279,82.0966799687441,20.28582794309285,0.0,48.86011081489103,141.39665341039773,17.38185435321742,0.0,0.0,0.02085040706891295,0.0492622893789647,0.45869453346563843,13.571163163391049,0.04711391219646515,3.7172883586043715,21.958412353837517,0.0,0.03587900087230608,0.0,2.1099342238582457
519,0.0,25342.2630903072,25353.64122128227,0.0,6852.833110074606,3271.816252533918,36811.510162376515,0.0,0.0,0.0,0.0,0.0,0.0,46723.17225249006,0.0,3182.8191298946876,9278.484049347979,0.0,65.0755333453409,0.0,0.0,0.0,28.042329622125102,21.36064998566767,0.0,15.172784267803749,3.2877178371824067,22.818156034793798,0.0,0.0,0.0,0.0,0.0,0.0,18.744090194142128,0.0,4.552152289930499,17.668709089282103,0.0,0.2618777251933046,0.0,0.0
520,0.0,56624.3031264864,77658.82432161777,0.0,0.0,48466.8300404352,121467.6102503101,15574.141339464994,810.3322450165902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.51783217540088,73.06168627760823,0.0,0.0,34.07106511400163,92.92296254405846,13.089262034097375,3.347060187180655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,1145.3028128793264,64027.9979305018,79570.47263233869,11616.820164304707,0.0,18277.141540059667,85877.94961746887,11059.162737805214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2944.6835120648684,11078.353838138994,0.0,0.0,0.0,0.0,1.5104988430884974,46.62536335686517,43.96677591903351,10.148623537774599,0.0,16.096460853667907,58.65363468246172,10.214248268584964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5632887692711517,7.545557836433743,0.0,0.0,0.0,0.0
522,0.0,54273.32282590682,64412.686856024884,0.0,14061.129577499865,21911.18356043979,76726.13870337069,10832.246239325003,0.0,2.810253399276365,95.00008934289544,0.0,0.0,65161.869713905624,201.01559570268043,4304.6149826494275,9940.589442300909,0.0,255.1441287286362,0.0,0.0,0.0,35.82709752645754,55.785400227218275,0.0,15.598551259055775,19.355904650810075,95.45957044906456,16.188193206525618,0.0,0.0017215678353480304,0.0672759120314428,0.0,0.0,20.879146434169854,0.34337281034823514,5.557263322289807,8.973157301091817,0.0,0.5758741321113748,0.0,0.0
523,0.0,55342.33831770227,84196.18857992865,0.0,25448.36864350549,31145.765498753084,92043.79252689653,6692.220154336762,1857.4767251957264,6.638527712976434,91.27056705076865,0.0,0.0,59120.446486102956,0.0,9858.848017772676,28035.067027998488,0.0,1623.3317429756917,0.0,11301.733794517802,0.0,50.4330399551644,67.64815936871547,0.0,55.03156133892274,19.60215736090381,98.85831265770885,5.313135276989178,0.6280501144360595,0.0033245389081389847,0.06327971887875569,0.0,0.0,13.835508888279794,0.0,9.548074125387883,34.199934200243376,0.0,1.2060896483686594,0.0,2.918548141991859
524,0.0,45216.277944893845,83998.63623042336,0.0,0.0,11322.496042020904,118148.32691126365,29637.527643678553,0.0,0.0,0.0,0.0,0.0,51424.82958592383,0.0,1040.220609422097,0.0,0.0,0.0,0.0,0.0,0.0,50.41034827039585,59.58332189084837,0.0,0.0,5.8446949268229815,99.07342227845693,20.978624636905693,0.0,0.0,0.0,0.0,0.0,19.491102231531396,0.0,1.235951995823206,0.0,0.0,0.0,0.0,0.0
525,7257.288366463064,89562.14245277373,134446.86874502868,23634.985291693833,29708.688582368042,87325.32268138188,215810.61216797816,11653.007802967624,2433.209531759989,7.1701586082037645,0.0,0.0,44.46238731278403,47904.62495587025,0.0,6298.750945699922,9239.149383517442,0.0,2574.273887777191,0.0,0.0,3.7609329522136647,92.90379252905038,84.08702950247707,20.88093776469243,25.73795694248708,57.74579233835192,120.9281896605571,11.001103548083389,1.2174669963977518,0.02907735103535854,0.0,0.0,0.16333271823410664,10.1787740257414,0.0,8.184422980167223,10.506645881123433,0.0,1.4714519853578016,0.0,0.0
526,0.0,26814.81389096701,31590.968656233716,0.0,0.0,5543.433721270308,23952.70855266943,2611.020626379896,0.0,0.0,0.0,0.0,75.41393994140711,56567.42784629211,0.0,1252.995097222231,19747.625346281457,0.0,787.1134106622676,0.0,0.0,0.0,22.24087489407443,32.32824414835262,0.0,0.0,2.168877659465015,32.11782657101552,8.681466634395766,0.0,0.0,0.0,0.0,0.35218203115218827,8.288221591372094,0.0,1.2324973606617902,18.886236381843272,0.0,0.3622546541922092,0.0,0.0
527,0.0,33472.57856362215,64017.87221941651,0.0,0.0,13738.821503930176,104349.65693930998,0.0,0.0,0.0,0.0,0.0,0.0,56362.97714240398,0.0,0.0,0.0,0.0,164.78126096855797,0.0,0.0,0.0,32.3634313652602,46.1633028985185,0.0,0.0,3.925829908098838,106.24388423450294,0.0,0.0,0.0,0.0,0.0,0.0,24.826488711821604,0.0,0.0,0.0,0.0,0.08846246802596648,0.0,0.0
528,8329.602417792421,69526.106105824,115027.45418811835,41565.534338512356,2042.1678432452863,66755.24579057086,203450.9933576057,94199.22096484229,829.6775796516029,3.121701215237664,0.0,0.0,36.86235366056086,52861.70255663713,168.86260378130788,6109.970878813351,12128.675914990252,0.0,2283.291606963863,0.0,0.0,10.715442446710421,95.55501875839165,94.72428494542451,38.00479616587671,10.241656192131313,60.40500253364503,160.71161756947163,54.74707199121523,0.6049777532555509,0.004419329414316776,0.0,0.0,0.11063001540700314,15.958244058454568,0.10874119811901563,5.0406124182634535,11.790397717100705,0.0,1.353565570264355,0.0,0.0
529,0.0,18326.9464163407,30440.4540702812,0.0,0.0,0.0,33799.2164320563,8116.613428849126,0.0,0.0,0.0,0.0,0.0,62719.70653299061,0.0,0.0,0.0,0.0,213.04823051552233,0.0,0.0,0.0,16.917988027757676,23.691922433004706,0.0,0.0,0.0,40.1081687900474,5.4659552816148125,0.0,0.0,0.0,0.0,0.0,12.419191797130809,0.0,0.0,0.0,0.0,0.33052496879386106,0.0,0.0
530,1405.0496069057435,59154.90578284559,89150.75493076898,5952.675156977215,0.0,27303.265548797892,151287.24373679023,11918.059472276174,1617.3247860321712,13.15006453471567,38.0121612073983,18.488106726885793,0.0,54138.86836399872,514.614971364876,3067.955621186795,10723.082712417312,0.0,1557.3562454142411,0.0,0.0,1.7506619358749296,42.39414417517505,77.71553409778026,10.456693659238004,0.0,25.972914209429355,149.50898549654084,12.05442021156994,0.9864253497945661,0.0089744051256336,0.03239728720103435,0.013639348580956409,0.0,13.042602197455768,0.30936993564122534,3.986189914668907,17.40754165618521,0.0,1.2817568494948528,0.0,0.0
531,0.0,9660.166822929186,8789.64233077437,0.0,0.0,0.0,10565.007375373109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.147643248431303,5.754968870587586,0.0,0.0,0.0,15.778695726527552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,31601.174544137746,43317.96249454997,0.0,0.0,18947.99420260486,77971.17036345523,0.0,0.0,0.0,0.0,0.0,0.0,67122.11158769377,0.0,732.7192462153378,9651.44724179693,0.0,56.657129586100034,0.0,0.0,0.0,30.632365119257063,19.86215806586599,0.0,0.0,12.79362170131865,59.552312447428775,0.0,0.0,0.0,0.0,0.0,0.0,13.56707544622416,0.0,0.6604869110707662,10.474061550930642,0.0,0.06743065901593899,0.0,0.0
533,0.0,16015.882068654308,33596.59681278682,0.0,0.0,3148.927464731146,29667.935959648825,10278.277955578047,2354.318234303498,0.0,0.0,0.0,0.0,0.0,0.0,604.7760754786256,0.0,0.0,0.0,0.0,0.0,0.0,25.79951550860096,23.2338437925147,0.0,0.0,5.487251233187292,52.96645259879655,14.858060989988854,3.0714271255633494,0.0,0.0,0.0,0.0,0.0,0.0,0.8117975393358375,0.0,0.0,0.0,0.0,0.0
534,2399.1780127067063,63553.60228958664,107956.62251178832,8263.912949379788,0.0,67035.12048199802,158089.2631230557,15754.636771562899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.178121424692,11393.519692954062,0.0,300.63508865514984,0.0,9916.939958385166,2.6009666215470744,76.57912403398053,111.95977237518828,5.917294654358347,0.0,44.1061807705072,165.03723919429046,4.254855961180029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7841374337649619,10.129848901326026,0.0,0.20971495203680607,0.0,4.547334573421152
535,0.0,21667.842775464214,26718.017694109687,0.0,12416.035684957187,995.1847983962125,36062.58686888807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.1853095313583,10289.150877314827,0.0,0.0,0.0,0.0,0.0,17.761988247830622,19.615413417060086,0.0,13.445905200244292,4.745145637963547,18.57773645565802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701199946510924,8.07850780002138,0.0,0.0,0.0,0.0
536,5022.806420982813,48176.079248071444,73920.7444546896,10881.56676053111,47630.50248759978,68503.08053853169,109738.78850687487,19039.744888852052,0.0,95.0678591891303,0.0,200.39420156294725,0.0,53278.42830423837,90.70724053651739,10570.344291751746,8852.988485437396,0.0,3411.8987289685974,0.0,0.0,2.4044218310677032,36.00537609209923,53.681142405635775,6.152485006121681,65.21349541457306,29.566228170900327,107.45753078286265,18.59880297179736,0.0,0.0110961403874141,0.0,0.22526716093547783,0.0,13.635641048058279,0.2124192077439201,10.044219386914424,19.49706617762512,0.0,3.162020580685926,0.0,0.0
537,0.0,1111.3098431995843,2407.4270891942433,0.0,0.0,0.0,13907.730911532444,0.0,0.0,0.0,0.0,27.25505242139513,0.0,0.0,0.0,0.0,10394.469852514565,0.0,0.0,0.0,0.0,0.0,1.2665685571349317,1.653175567077542,0.0,0.0,0.0,15.103857539011507,0.0,0.0,0.0,0.0,0.016726543228751854,0.0,0.0,0.0,0.0,11.703538521358631,0.0,0.0,0.0,0.0
538,859.4151342848025,71102.97923578318,92888.46850122875,0.0,0.0,28144.596771967423,157136.1364436133,42384.678381382895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.1845934441221,9304.975457913766,0.0,1781.5801904219838,0.0,0.0,0.5988902988249306,54.012754616289484,71.34325997989166,0.0,0.0,31.2409177552874,122.9091795960636,22.33960357214631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3070227420790417,13.170446059248258,0.0,0.4419836305497456,0.0,0.0
539,9067.192551956392,62862.540813306885,116562.2146733245,36326.59785721677,49935.529815922484,75188.52073127838,251014.33244133194,109864.69378070833,2166.0514392622167,74.38736890608729,95.80196423343631,248.70421079583122,132.4658361474441,66741.13474033002,2851.9587470361507,18421.11996392851,28433.168757507472,0.0,6563.375773895467,0.0,0.0,10.119928992842691,74.02149804508028,112.5820620671519,21.374890001323617,40.93913312443126,72.70820379509156,210.47343506983447,73.38163306981811,3.1423882852801945,0.07466970502483605,0.10798300667597308,0.4776438718001463,0.10080427328062132,16.415301208216516,1.263855113650083,24.2848483502451,33.53171596271343,0.0,5.353731446170975,0.0,0.0
540,0.0,16844.59194540721,16772.69410921831,0.0,0.0,1443.1257291613815,19875.04601181556,8174.751921680503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6901527044801,0.0,8680.070604704444,0.0,24.363693959429515,15.543176281763602,0.0,0.0,1.8022361315457194,26.401880307960706,6.346454450789738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07933910755444036,0.0,3.5663027528701123
541,0.0,47967.44559540271,88443.23092386391,0.0,0.0,14693.931777888301,83284.65086140411,18597.759144407577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9028.196840455355,0.0,43.72540007865265,69.99115909791232,0.0,0.0,11.403918592979924,68.95722157977029,14.863758669767243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.172681299952956
542,1962.2302179327455,36401.21824954833,94236.44598157749,0.0,0.0,40808.463667300384,118722.40480396907,11962.752521858976,0.0,0.0,0.0,18.960797800986413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210943556020418,50.11453706366534,72.93415476935405,0.0,0.0,35.81585208272061,99.46088156235372,16.91514458965463,0.0,0.0,0.0,0.026987670981115073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,0.0,30347.315594235322,32004.77351646749,0.0,0.0,4807.5534777917765,21558.189275141056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.749075624696502,24.443580925661024,0.0,0.0,1.880933776245784,14.155208373101907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,4522.146966272681,63969.24564417577,99373.7373750219,20877.05475009136,0.0,73719.86752876695,179602.62779359106,21933.94723570724,1664.5120932298228,0.0,0.0,0.0,0.0,0.0,0.0,734.011964562844,0.0,0.0,0.0,0.0,0.0,9.329979604281121,61.51551455938786,72.17038178799552,11.923778009289325,0.0,43.87937438164323,149.41283570250044,37.15409543017632,0.7222975435235126,0.0,0.0,0.0,0.0,0.0,0.0,0.48121918866082986,0.0,0.0,0.0,0.0,0.0
545,0.0,53884.62954069321,66499.87105299857,0.0,3096.295188290001,27435.150738011238,104766.51336421256,16274.562529733614,0.0,26.5715002435151,56.7982995449392,113.6645402462711,104.51772064000441,59768.161440668904,0.0,6694.016678743424,11145.973812276332,0.0,1115.6982019207971,0.0,0.0,0.0,50.302669135073145,62.058092779331496,0.0,1.8161511101420735,30.405130843522898,72.58276763663635,6.369768700468584,0.0,0.00482751612698692,0.06799509006522432,0.043972260810712344,0.2927924120984096,13.72383158882037,0.0,6.818951819937251,15.145921170741655,0.0,0.9761656859390726,0.0,0.0
546,0.0,63499.939561294224,85428.78403593595,0.0,5751.587293244525,27331.4178847817,183608.37190784645,18053.841428708485,0.0,0.0,0.0,0.0,0.0,47163.39990889783,0.0,933.54557396243,8904.737548676463,0.0,0.0,0.0,0.0,0.0,53.005572310678204,67.37239394359364,0.0,8.679256816190446,20.34944034133935,136.00003425189098,7.785337479896334,0.0,0.0,0.0,0.0,0.0,13.59397341523874,0.0,0.9008301790608939,13.866977492813746,0.0,0.0,0.0,0.0
547,0.0,3853.284667092481,9833.267242078133,0.0,0.0,0.0,12178.653769568537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.640663912766591,6.764191465227603,0.0,0.0,0.0,18.867072656042613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2130.5935729367707,49360.80172216175,74270.59595280745,8236.870248182893,0.0,26853.097859865506,144300.6429899179,11759.21787580975,0.0,0.0,0.0,0.0,0.0,0.0,194.7363576685116,0.0,9110.350359900496,0.0,246.6670213035922,0.0,0.0,1.1543346314332639,61.68119204685956,51.68889983056713,4.104510405458841,0.0,23.55057757324885,125.91613459354585,16.783089249554337,0.0,0.0,0.0,0.0,0.0,0.0,0.23354901974789194,0.0,12.548435435833857,0.0,0.08223576024683499,0.0,0.0
549,631.6765039314022,41106.824079226564,81802.83493757235,10175.050384963251,0.0,36067.32831167241,201839.11097000734,24884.18426326083,0.0,0.0,0.0,51.95540623613106,0.0,0.0,0.0,367.2794855003902,0.0,0.0,125.0494300200278,0.0,0.0,0.5772307466109551,48.075968670512154,76.10140285223257,13.433992586659329,0.0,16.76341728648318,165.39092441374925,17.022809910705796,0.0,0.0,0.0,0.08353652012358194,0.0,0.0,0.0,0.5504042658681272,0.0,0.0,0.13218198517111782,0.0,0.0
550,1171.277122892433,65835.64852302316,86745.4556102832,6982.454427876762,3828.3723752369283,35578.82824384621,194575.97716755053,15543.038053015072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.9917110459484,0.0,0.0,609.0358697031265,0.0,0.0,1.5703148105657654,65.06626930488578,70.7655856982197,6.010300763946188,3.0580639705429724,62.92665981438484,176.40166438973887,6.851207341616065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440084451207426,0.0,0.0,0.22153529719073697,0.0,0.0
551,7594.730035353731,77960.90593423365,147419.82942917707,36711.47473039051,10003.761959643409,245650.0265991569,176120.88509538537,19508.070802033995,1255.3255704649937,10.81485662984517,0.0,19.891685587628253,0.0,41884.110464033525,0.0,1316.2506535715165,8028.196906359629,0.0,26.193252346545663,0.0,0.0,9.53772932067852,66.02295895006041,95.40938490446979,52.55182219171022,14.916219499278201,158.92997275744585,131.83724013157334,16.02011458988613,1.2143988520975404,0.01904373468299052,0.0,0.04830344744299306,0.0,13.844063578426532,0.0,1.8491855238558248,11.37474315145638,0.0,0.014841535853775286,0.0,0.0
