cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
1362,3796.992,626.688,0.0,0.0,884.7360000000001,700.416,2801.664,36.864000000000004,1958.4000000000005,1382.4000000000003,5875.200000000001,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,645.1,645.1,5160.8,2381.4134518153787,2311.926875083644,1733.4509210883684,161.83628382477235,841.2977740153448,2803.4229127241697,2275.107852594683,644.982770621558,4.0,6.0,2.0,0.0,0.0,1.0,1469.2189378580247,814.24211605057,188.9345324100901,20.90005996350832,169.47555127744704,1751.7001286571642,1685.5122488215657,354.6349534713329,119.57387332043035,93.1666964893791,239.32273755237918,0.0,1.0,580.9264459511837,723.1923171173328,827.9360434713341,14.7456,132.7104,0.0,16.0,2.0,0.0,0.0,1.0,0.0,2334.146751100643,8164.686966027758,4572.7224288557745,241.847836088152,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1363,3723.264,700.416,0.0,0.0,921.6000000000001,626.6880000000001,2875.3920000000003,0.0,1497.6000000000004,1382.4000000000003,6336.000000000001,0.0,8294.400000000001,921.6000000000001,0.0,0.0,5160.8,645.1,645.1,3138.5523768781477,2301.8156560663256,2193.1469895532728,0.0,1225.0056556305,2025.3662354827202,1438.6499310969534,619.7960596272181,4.0,6.0,2.0,0.0,0.0,1.0,1327.071707029754,77.52976206785455,0.0,354.4127079097436,0.0,4549.995301264148,45.580373687518794,0.0,527.7492221963104,0.0,66.9741744787186,0.0,1.0,831.6882883275716,478.3945281174673,128.83401787055226,114.2784,33.1776,4.0,12.0,2.0,0.0,0.0,1.0,0.0,18574.04857434146,4643.084503171843,282.51645834007115,176.35171565155488,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1364,3760.128,516.096,147.45600000000002,0.0,774.144,811.008,2543.616,294.91200000000003,2188.8,1152.0000000000002,5299.200000000002,576.0000000000001,7833.600000000001,576.0,806.4000000000001,0.0,0.0,0.0,6451.0,1715.8751683986304,1933.5395226260725,688.8962012686682,458.8967582253245,705.0668979584805,3172.800981344805,2805.9401161716705,348.2466967296539,0.0,4.0,6.0,2.0,0.0,1.0,359.3709723076771,976.0132810511259,781.2555903369282,0.0,313.43017813693587,367.64604538650724,1281.5766570258093,1316.1925258888432,0.0,0.0,393.4814097731137,0.0,1.0,0.0,0.0,1767.4731314684489,1.8432,145.6128,4.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,3154.6620979151726,12926.691093582867,226.7947761207273,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1365,3944.4480000000003,479.23199999999997,0.0,0.0,774.144,589.8240000000001,3059.712,0.0,1612.8000000000006,1612.8000000000004,5990.4000000000015,0.0,7833.600000000001,1382.4,0.0,0.0,6128.450000000001,322.55,0.0,2109.660502842511,2734.567688055093,2176.488624956977,0.0,824.1463402612568,1698.9302009717003,2935.7045406687207,450.03632894677014,2.0,10.0,0.0,0.0,0.0,1.0,2420.691658054793,58.23195111345693,0.0,340.0652530024565,0.0,3868.174804116192,0.0,0.0,550.9091864440089,0.0,0.0,1.0,0.0,1962.9497488196344,0.0,0.0,136.39679999999998,11.0592,8.0,8.0,2.0,0.0,0.0,1.0,0.0,16703.285889457755,1085.7324061503314,0.0,306.8624488053582,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1366,3649.536,774.144,0.0,0.0,811.008,700.4159999999999,2912.2560000000003,0.0,2073.600000000001,1267.2000000000003,5875.200000000002,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,645.1,1612.75,4193.15,2057.0465362696714,1820.226935078001,1227.125089117463,0.0,1172.2100026548947,1881.2128648014132,1693.2670578882064,561.3257905206372,2.0,6.0,4.0,0.0,0.0,1.0,2364.0552643320907,375.2082385951051,146.21508424156158,255.91718457170214,66.55493331361467,2439.658606287323,1149.5932224828566,35.6506859691316,232.28776920723897,583.5905583893815,0.0,0.0,1.0,1622.5766314593166,340.6326431324613,326.47795751735197,46.08,101.376,4.0,12.0,0.0,2.0,0.0,1.0,0.0,10765.51168597428,9473.355202995634,4637.87919789511,230.83584941484156,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1367,3760.128,626.688,36.864000000000004,0.0,847.8720000000001,811.008,2764.8,0.0,1728.0000000000007,1612.8000000000004,5875.200000000001,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,322.55,1290.2,4838.25,2377.2264744515505,2322.0156982335543,2173.3956925902617,432.56802527872514,1642.0061223900611,4001.1452875242803,2710.775974946525,716.7879659490978,2.0,8.0,2.0,0.0,0.0,1.0,1075.6245223670821,674.6295453713454,45.95601604658942,0.0,342.2808565636606,2849.5879475566817,2131.6764423525983,215.0960209929228,0.0,346.0495732498538,362.44187781127266,0.0,1.0,572.5413961737173,1239.3896043259263,0.0,42.3936,105.0624,0.0,16.0,2.0,0.0,0.0,1.0,0.0,2474.1117946331906,11253.927749877672,5886.361141883042,279.036029269463,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1368,3833.856,589.8240000000001,0.0,0.0,921.6000000000001,700.4159999999999,2764.8,36.864000000000004,1843.2000000000005,1382.4000000000003,5875.200000000002,115.20000000000003,8294.400000000001,806.4000000000001,115.20000000000002,0.0,0.0,967.65,5483.349999999999,2624.981247416748,2116.575980597503,1498.100354870511,97.43728808919509,677.1817552461104,2038.0089034516911,2528.35022666296,370.02852347676355,4.0,6.0,2.0,0.0,0.0,1.0,1195.5412106653027,1394.3990596517356,281.780137022452,0.0,304.4482131070667,1620.5995580430008,1826.8686998238745,406.7355062208211,0.0,186.83404704042073,490.8968198115358,0.0,1.0,589.1430683090557,232.28314798976928,951.5194600286436,25.8048,121.6512,0.0,16.0,0.0,2.0,0.0,1.0,0.0,2390.5017598302234,11105.36723072491,12001.75818295149,187.36131769170555,0.0,38.07521416035027,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1369,3981.312,442.368,0.0,0.0,737.28,811.008,2875.3920000000003,0.0,1728.0000000000005,1267.2000000000003,6220.800000000001,0.0,7833.600000000001,1382.4,0.0,0.0,5160.8,967.65,322.55,1969.9500518452535,2976.8646754808674,2495.338996630027,0.0,1193.547757285839,1540.1898057459011,1738.55987919883,354.55458565759903,2.0,10.0,0.0,0.0,0.0,1.0,2473.832320258657,0.0,0.0,270.99786719632584,150.4718894092852,5737.123443230599,97.18103815347453,0.0,669.9519707992032,0.0,0.0,0.0,1.0,1382.9293881914023,0.0,227.4057590492559,130.8672,16.5888,8.0,8.0,2.0,0.0,0.0,1.0,0.0,18869.222217337207,2861.658574137286,215.45439215625007,281.45991585022125,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1370,3944.4480000000003,479.23199999999997,0.0,0.0,921.6,405.504,3096.576,0.0,1497.6000000000004,1497.6000000000004,6220.800000000001,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,6451.0,0.0,0.0,2102.5168219500765,2210.8857445738627,1346.5495781402942,0.0,776.6410886506485,2310.86869507188,2239.937554851598,224.7420096381715,0.0,12.0,0.0,0.0,0.0,1.0,2137.0492338571953,0.0,0.0,166.86659532660894,0.0,3697.549938628553,44.5600274516672,0.0,393.40291366075115,0.0,0.0,0.0,1.0,1460.7389524364562,438.28428481792474,0.0,134.5536,12.9024,8.0,8.0,2.0,0.0,0.0,1.0,0.0,18108.021735026417,1050.6691682248963,0.0,266.5503857053671,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1371,3833.856,589.8240000000001,0.0,0.0,589.824,811.008,3022.848,0.0,1497.6000000000004,1612.8000000000004,6105.600000000001,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,5805.9,322.55,322.55,1721.4821179410105,2605.3058950465056,1761.4564762945163,0.0,616.588474420095,2034.1207250962148,2836.677331469302,384.668293886937,0.0,6.0,4.0,2.0,0.0,1.0,1432.7937271337132,0.0,0.0,305.1678726553986,0.0,2972.782740096202,0.0,0.0,373.004432316017,0.0,0.0,1.0,0.0,1799.719531131509,0.0,0.0,145.6128,1.8432,12.0,4.0,0.0,0.0,2.0,1.0,0.0,20390.126283833415,544.2100751184287,0.0,285.9818914922612,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1372,3870.7200000000003,552.96,0.0,0.0,811.008,663.552,2949.12,0.0,1843.2000000000003,1152.0000000000002,6220.800000000001,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,4193.15,645.1,1612.75,1954.3231523600862,2257.0794217194807,1832.650933147113,0.0,1055.5328666340847,2901.48736415005,2382.1512191812103,1012.5442940507764,0.0,8.0,4.0,0.0,0.0,1.0,1719.772660579074,202.51158637358742,0.0,128.25410169295202,130.81312832690116,5753.456750843635,774.520987529607,0.0,238.76672500689997,345.15079103517155,0.0,0.0,1.0,711.1599650349812,778.7387959922389,557.810203347361,110.592,36.864,4.0,12.0,2.0,0.0,0.0,1.0,0.0,15572.20866311717,7889.880052529591,232.83010869042863,202.88924589948806,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1373,3833.856,589.8240000000001,0.0,0.0,774.144,700.416,2949.12,0.0,1497.6000000000006,1843.2000000000005,5875.200000000002,0.0,7948.800000000001,1267.2,0.0,0.0,3225.5,1612.75,1612.75,1958.8705595615868,2241.781085787588,1372.9535017701678,63.02741772525775,469.23433155310806,3145.1015686704504,2203.4587655283294,356.03827265908365,2.0,8.0,0.0,2.0,0.0,1.0,1469.0293557696623,285.4622586496346,27.23597091565877,109.05892757292345,85.84020893424605,3184.5701362132486,1021.676748089959,0.0,392.6022773356248,135.3657806696209,97.19932362941044,0.0,1.0,841.7794174244864,806.0452463669315,1116.0963417792475,68.19839999999999,79.2576,8.0,8.0,0.0,2.0,0.0,1.0,0.0,5590.089703648195,4812.877696955145,1745.5715007155711,159.43642615569985,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1374,3981.3120000000004,442.36800000000005,0.0,0.0,700.4159999999999,700.4159999999999,3022.848,0.0,1612.8000000000006,1843.2000000000005,5760.000000000002,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,2257.85,967.65,3225.5,1690.5609869710675,3095.8641300381255,1766.7025612324612,0.0,1180.8161866769253,1779.8391763026352,2306.158423966316,1006.6050701898334,2.0,4.0,6.0,0.0,0.0,1.0,1562.544061419314,336.26029553864157,16.20991661205944,102.97617899962471,256.457605229797,3195.1881725763983,1335.5149060838494,207.62767308462838,597.1867204511896,290.8978520846826,0.0,0.0,1.0,454.11411079733807,952.3000622412167,627.3814760642402,57.139199999999995,90.3168,0.0,16.0,0.0,0.0,2.0,0.0,1.0,10587.405752127643,12616.61544510281,5154.837391937679,173.0324311542218,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1375,3944.4480000000003,479.2320000000001,0.0,0.0,884.7360000000001,516.096,3022.848,0.0,1843.2000000000003,1267.2000000000003,6105.600000000001,0.0,7833.600000000001,1382.4,0.0,0.0,2580.4,645.1,3225.5,1945.1705708604945,2905.4004951212773,2657.525780108982,0.0,670.4944761594858,2723.9312600761896,3513.002131734447,166.82014154444818,2.0,6.0,4.0,0.0,0.0,1.0,1725.7107343437265,326.5285286658111,19.723850889708057,108.97848274428209,202.62168079518705,3392.290603219281,833.026562870815,48.53259927768827,223.8831000995916,194.1322742500281,76.1100875094441,0.0,1.0,962.5004651705353,996.74122647999,0.0,57.139199999999995,90.3168,4.0,12.0,0.0,0.0,2.0,1.0,0.0,13084.194642292136,9189.240540886465,2459.2311782296993,255.78743038660804,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1376,4091.9040000000005,331.776,0.0,0.0,811.008,626.688,2985.984,0.0,1612.8000000000002,1036.8000000000002,6566.4000000000015,0.0,8409.6,806.4000000000001,0.0,0.0,6451.0,0.0,0.0,2079.884628461367,2290.839724725128,1773.8445465667608,0.0,910.9258500824194,2249.5449789126947,2661.7094283083893,301.6269611452832,2.0,10.0,0.0,0.0,0.0,1.0,2171.982071535854,0.0,0.0,213.6815074106339,0.0,3028.1237165670823,0.0,0.0,194.95623228739282,155.62909033702815,215.16678598046826,0.0,1.0,2166.772868788799,0.0,0.0,140.0832,7.3728,12.0,4.0,2.0,0.0,0.0,1.0,0.0,15533.16619011135,1532.8084109181768,86.79681613853853,152.84257349358924,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1377,3723.264,700.416,0.0,0.0,884.7360000000001,516.096,3022.848,0.0,1728.0000000000005,1382.4000000000003,6105.600000000001,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,6451.0,0.0,0.0,2225.438136366309,1504.109541200026,1655.1442316284747,0.0,863.8518519507354,2120.339088462772,1854.8782044513046,809.3348552848408,2.0,8.0,2.0,0.0,0.0,1.0,1977.960222747356,0.0,0.0,347.1678736303378,0.0,3752.0123790938032,0.0,0.0,493.1720449041018,0.0,0.0,0.0,1.0,2212.942232979576,336.8950351027564,0.0,136.39679999999998,11.0592,12.0,4.0,0.0,0.0,2.0,1.0,0.0,15183.978468250358,832.604303369321,0.0,175.57196099357498,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1378,4128.768,294.91200000000003,0.0,0.0,921.6,479.23199999999997,3022.848,0.0,1382.4,1843.2000000000003,5990.4000000000015,0.0,8294.400000000001,921.6000000000001,0.0,0.0,6451.0,0.0,0.0,3072.357491053949,1849.5501565423933,1360.1744396381446,0.0,820.9772664506129,1962.6430774906812,1978.7914622079295,350.08842924033667,0.0,10.0,2.0,0.0,0.0,1.0,1876.58652767843,0.0,0.0,277.45830731383745,0.0,2971.48924713393,0.0,0.0,686.1981009160706,0.0,0.0,1.0,0.0,2147.9360428275104,0.0,0.0,140.0832,7.3728,8.0,8.0,2.0,0.0,0.0,1.0,0.0,27206.648823399904,771.518791505214,0.0,223.10653559962395,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1379,3796.992,626.6880000000001,0.0,0.0,700.416,921.6,2801.6639999999998,0.0,1497.6000000000004,1382.4000000000003,6336.000000000002,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,6451.0,0.0,0.0,1724.987394220457,1933.6981385094175,1166.8840183731477,70.7198092052651,754.7424544581759,2107.1390864910213,2626.6304169254327,690.2754916396487,0.0,10.0,2.0,0.0,0.0,1.0,1558.2200560795263,0.0,0.0,212.86210635905988,0.0,4911.9101516362525,0.0,0.0,509.2494559809334,0.0,0.0,1.0,0.0,1710.541586130491,0.0,0.0,145.6128,1.8432,12.0,4.0,0.0,0.0,2.0,1.0,0.0,19560.826395366945,207.53577913244808,0.0,209.86166345112844,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1380,3833.856,589.8240000000001,0.0,0.0,589.8240000000001,884.7360000000001,2912.2560000000003,36.864000000000004,1728.0000000000002,1612.8000000000004,5875.200000000001,0.0,7488.000000000001,1728.0000000000002,0.0,0.0,0.0,645.1,5805.9,2468.758332994741,2449.1851935703003,1504.798884319037,189.66347153707437,722.746083095591,2912.2989421200737,2341.3162669769445,774.1730315791759,2.0,8.0,2.0,0.0,0.0,1.0,695.5486526964575,519.5150504599872,65.20667206514669,47.82675449564737,314.4675777463657,2391.5161677246488,2060.549442136269,149.41268779162328,232.44760638441218,154.2218539781732,317.92838185594104,0.0,1.0,571.043863301481,229.56531729102932,1218.1778008158776,20.275199999999998,127.1808,0.0,16.0,0.0,2.0,0.0,1.0,0.0,1840.4168486463257,7849.6940404624775,6190.912521306325,318.16334318643294,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1381,3686.4,737.28,0.0,0.0,737.28,663.552,3022.848,0.0,1728.0000000000005,1612.8000000000004,5875.200000000001,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,2580.4,967.65,2902.95,1475.6072321311135,2025.4591796270333,2045.9786365119874,72.0135656578239,1011.1467706632234,1274.0243720585315,2494.440019629905,764.1305107488289,2.0,6.0,4.0,0.0,0.0,1.0,1794.2521093348366,229.2455715839101,0.0,0.0,282.76377355538034,3407.9188273518885,718.7323809929695,0.0,354.4859403560829,369.19080239391064,0.0,0.0,1.0,716.8661852655116,1045.5231330342344,846.4990068796718,70.0416,77.4144,4.0,12.0,0.0,0.0,2.0,1.0,0.0,12475.179718598341,9189.54550029399,502.1334128174679,209.55046407171105,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1382,3944.4480000000003,479.232,0.0,0.0,774.144,626.6880000000001,3022.848,0.0,1843.2000000000003,1497.6000000000004,5875.200000000002,0.0,8294.400000000001,921.6000000000001,0.0,0.0,2580.4,967.65,2902.95,1989.369167181283,1582.2303136165792,1265.534568841362,76.40385713319434,626.6242350392056,2715.4709604381683,2541.9497739987646,998.9116477796362,2.0,10.0,0.0,0.0,0.0,1.0,1446.9687882716871,485.70309465291666,29.813793749801494,86.02267323307233,211.89638674678343,4309.824902412944,1246.6811968941906,148.04245807512584,271.24312718526556,514.5645649376643,0.0,0.0,1.0,1463.7726475398,342.1116310160644,0.0,55.296,92.16,4.0,12.0,0.0,0.0,2.0,1.0,0.0,6256.283140034415,8162.75405207899,2119.9513463974863,210.43600140387827,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1383,3833.856,589.824,0.0,0.0,737.28,663.552,3022.848,0.0,1958.4000000000003,1267.2000000000003,5990.4000000000015,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,5805.9,645.1,0.0,2146.787609832573,3005.808065280832,2186.098457279321,0.0,1088.5038697615962,2975.82385083889,1872.7431407883973,801.029761028408,2.0,10.0,0.0,0.0,0.0,1.0,2388.1754891009764,105.90366447976639,0.0,479.18897419984245,0.0,4246.087992672829,99.0077298554667,0.0,670.6358549252183,0.0,0.0,0.0,1.0,1120.0781291751932,317.47953532310527,0.0,138.24,9.216,4.0,12.0,0.0,2.0,0.0,0.0,1.0,17117.292592988408,2211.6067587436423,0.0,239.17852809057112,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1384,3723.264,552.96,147.45600000000002,0.0,589.8240000000001,1032.192,2617.344,184.32,1152.0000000000002,2188.8000000000006,5644.800000000001,230.40000000000006,7718.400000000001,921.6000000000001,576.0000000000001,0.0,0.0,322.55,6128.450000000001,2319.6489932053887,2793.124448290929,1161.6477944867136,545.6988145461321,1435.0745715557498,2239.123038566982,2170.7972401921643,163.6278497586895,2.0,8.0,0.0,2.0,0.0,1.0,426.05430539828313,1422.4672735211398,620.5028446431376,0.0,195.73483012293053,1553.4504724147216,2804.0583956435694,994.5683775132179,0.0,329.81789075633674,470.5923873627037,0.0,1.0,0.0,394.6335813047944,1798.361243713799,7.3728,140.0832,0.0,16.0,2.0,0.0,0.0,1.0,0.0,2163.4805343048506,5079.209555691417,13254.511790077242,255.43465589146592,36.76528324363611,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1385,3760.128,663.552,0.0,0.0,626.6880000000001,958.4639999999999,2838.5280000000002,0.0,1612.8000000000004,1497.6000000000004,6105.600000000001,0.0,8294.400000000001,921.6000000000001,0.0,0.0,5805.9,322.55,322.55,3298.8877374835856,2232.144946664391,2928.5929575346854,0.0,849.0905492885817,1876.1783834082714,1955.8461152503828,480.1871002926865,2.0,8.0,2.0,0.0,0.0,1.0,1876.7324760899164,60.264064221943755,0.0,163.78156916144414,65.19367624472618,4779.098354562727,0.0,0.0,618.396961056508,148.34572158297055,0.0,0.0,1.0,1061.571418531955,829.1584054991403,0.0,134.5536,12.9024,8.0,8.0,2.0,0.0,0.0,1.0,0.0,12178.169643540758,2112.3120035548914,0.0,211.38919123195788,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1386,4055.04,368.64,0.0,0.0,663.552,774.144,2985.9840000000004,0.0,1612.8000000000002,1152.0000000000002,6451.200000000002,0.0,8294.400000000001,921.6000000000001,0.0,0.0,4193.15,967.65,1290.2,2182.390606893214,1678.8998062070543,2758.6980689865377,0.0,706.1197081652917,2175.6589945658434,2289.589777502532,402.2722666386245,2.0,10.0,0.0,0.0,0.0,1.0,1970.2448996812109,98.20590429164704,0.0,310.6388701928186,86.57901625071884,5152.266473285432,157.7722935254468,0.0,405.54072271073807,100.3745778668013,0.0,0.0,1.0,1057.7575589164521,922.4319449693478,0.0,94.00319999999999,53.452799999999996,0.0,16.0,2.0,0.0,0.0,1.0,0.0,14394.85854320262,5185.735447695443,994.3631156642845,246.00280050637627,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1387,4091.9040000000005,331.776,0.0,0.0,811.008,626.688,2985.9840000000004,0.0,1958.4000000000005,1152.0000000000002,6105.600000000001,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,6451.0,0.0,0.0,1630.9848259407722,2292.977824558915,1475.7660222937664,0.0,1786.0459693473576,2249.8723483652857,3338.888900010097,927.9391340739542,4.0,8.0,0.0,0.0,0.0,1.0,1810.7007555050714,0.0,0.0,241.34819541496842,0.0,3817.652866638312,66.34678113792465,0.0,625.1187813182207,0.0,0.0,0.0,1.0,2055.646100071128,216.0557022835977,0.0,138.24,9.216,4.0,12.0,0.0,2.0,0.0,1.0,0.0,21758.82484904625,2336.273297013966,0.0,218.15410891091904,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1388,3907.5840000000003,516.096,0.0,0.0,737.28,884.7360000000001,2801.664,0.0,1497.6000000000004,1382.4000000000003,6336.000000000001,0.0,8524.800000000001,691.2,0.0,0.0,967.65,967.65,4515.7,2061.8226379467455,1198.5380939056522,1772.8546763801771,282.0723174928669,816.131653071485,1918.756594171832,2319.374037634461,510.9629869601255,4.0,6.0,2.0,0.0,0.0,1.0,1210.2480407515352,552.3089824375454,32.147863772963944,71.68429521876368,143.37671306368344,3291.2120820071295,1618.177501169611,68.49504307310731,214.98265165636388,252.4462501254347,229.37185299684833,0.0,1.0,856.7968051504724,108.88038280802888,669.2406573642631,38.7072,108.7488,0.0,16.0,2.0,0.0,0.0,1.0,0.0,4251.41146148935,12864.324504390206,4994.337848153125,155.74541586170992,0.0,49.57737595441228,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1389,3649.536,737.2800000000001,36.864000000000004,0.0,811.008,663.5520000000001,2875.3920000000003,73.72800000000001,1497.6000000000004,1843.2000000000005,5875.200000000002,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,0.0,322.55,6128.450000000001,1770.0923911150549,2081.026310291231,1729.7902398607093,250.59883634125717,528.5746482839675,2885.7699640651176,2412.98890925546,189.73130765844644,2.0,8.0,2.0,0.0,0.0,1.0,751.5238151750458,845.6208210410258,236.80235897677187,0.0,272.48915298051173,1698.1386658842325,2048.632530165475,347.6519859708017,0.0,90.56907420107588,376.81122384525884,0.0,1.0,0.0,276.79698544706565,1519.957742421817,23.9616,123.4944,4.0,12.0,2.0,0.0,0.0,1.0,0.0,2254.485283655517,12691.452536233513,7618.973941887169,264.7465280403422,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1390,3981.312,442.368,0.0,0.0,700.4159999999999,737.28,2985.9840000000004,0.0,1958.4000000000005,1382.4000000000003,5875.200000000001,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,4515.7,645.1,1290.2,2203.1127480351015,2503.065276607365,1676.806471555768,61.294366455382864,1163.992887959311,1746.0934867324358,2587.943875296112,384.86118003882746,2.0,8.0,2.0,0.0,0.0,1.0,2130.4898092380854,186.74417838307156,0.0,168.13431068716764,177.02496833827257,2692.0286238052568,514.0559650462199,0.0,731.3892367544108,0.0,0.0,0.0,1.0,1969.5422365685372,256.5382295380775,0.0,99.5328,47.923199999999994,8.0,8.0,2.0,0.0,0.0,1.0,0.0,12276.145693533766,4676.881652704772,170.63336126852656,169.5364286344627,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
1391,3870.7200000000003,552.96,0.0,0.0,774.144,700.4159999999999,2949.12,0.0,1843.2000000000003,1036.8000000000002,6336.000000000001,0.0,8524.800000000001,691.2,0.0,0.0,4838.25,967.65,645.1,1440.3076233582915,1751.361670543764,2070.8017553474856,0.0,1070.175955152215,2476.949022383339,2433.308718787757,433.3793852934317,2.0,6.0,4.0,0.0,0.0,1.0,2697.7733177072887,179.55947615126146,0.0,66.03597451483596,291.07113386145033,4294.425867064905,98.29643199923618,0.0,627.3713290038806,141.49444616972863,0.0,0.0,1.0,1264.1562251674804,1059.9319595539487,0.0,95.8464,51.6096,4.0,12.0,0.0,0.0,2.0,1.0,0.0,8909.627592414876,5584.202754178279,402.6157132693671,235.81352569337645,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1392,3723.264,700.416,0.0,0.0,774.144,700.4159999999999,2912.2560000000003,36.864000000000004,1612.8000000000002,1382.4000000000003,6105.600000000002,115.20000000000003,8179.200000000002,1036.8000000000002,0.0,0.0,322.55,967.65,5160.8,1688.5137368179508,2026.0526827611025,847.503473094627,90.58913635673296,1140.2411832740372,1620.6749113204307,2947.2443984712995,586.6043105304537,2.0,6.0,4.0,0.0,0.0,1.0,1005.3257691214344,992.1122717863237,70.73639116267621,36.896401312817375,183.94963294765526,1895.7103122839442,2150.0062863101266,236.3057057171307,463.6218147383645,0.0,229.81011399750818,0.0,1.0,0.0,833.027978203655,1234.105924924391,22.1184,125.3376,0.0,16.0,2.0,0.0,0.0,1.0,0.0,2629.848431903657,21488.928497991605,10917.12510993675,177.44924648210892,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
1393,3760.128,663.552,0.0,0.0,737.28,774.144,2912.2560000000003,0.0,1497.6000000000006,1267.2000000000003,6451.200000000001,0.0,7833.600000000001,1382.4000000000003,0.0,0.0,6451.0,0.0,0.0,2544.643895976932,2432.7015645962747,1931.3342661835682,0.0,756.4683092181822,2334.329466456121,2218.7530710484543,76.94323400688953,0.0,12.0,0.0,0.0,0.0,1.0,2194.75507428136,0.0,0.0,317.69898098004455,0.0,3746.1246697955567,0.0,0.0,650.4263115208935,0.0,0.0,1.0,0.0,1796.4521059284057,189.7483421075354,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,0.0,16166.473386211037,329.0509356523625,0.0,192.85567699287802,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
