cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
10,2764.8,1105.92,0.0,552.96,405.504,368.64,3096.576,552.96,345.6000000000001,1036.8000000000002,6681.600000000001,1152.0000000000002,5529.6,2534.4000000000005,0.0,1152.0000000000002,0.0,0.0,6451.0,614.4419077924439,1353.8336763040334,2505.6621589393867,717.7996049599221,214.85994204271222,1313.4547947089059,3051.5998194541394,474.1003780507002,0.0,8.0,2.0,2.0,0.0,1.0,456.1710780688238,1160.8234692106214,430.37000070173326,119.83496085679424,211.1132845307142,1033.796207438024,2757.5254535510803,1663.8587963941868,0.0,97.22276888218018,553.1268945676866,0.0,1.0,0.0,172.87451648702213,1600.527417165682,3.6864,143.7696,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1038.0182597033954,3932.8776298838015,11548.432064961435,219.25224033421898,0.0,54.44161904650645,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
11,2801.6639999999998,811.008,221.184,589.8240000000001,626.6880000000001,737.28,2396.16,663.552,1267.2000000000005,1152.0000000000002,5184.000000000001,1612.8000000000004,6336.000000000001,1267.2000000000003,460.80000000000007,1152.0000000000002,0.0,967.65,5483.349999999999,742.7770543478632,670.4640332608035,3201.91887805836,1550.958010111963,810.4713716290264,1263.1892273028914,3328.223563537743,620.9021899046397,0.0,4.0,4.0,4.0,0.0,1.0,1118.2773843694235,566.8412373372872,102.32529162544168,107.91179541470413,122.21158378757818,3892.7382138201106,1604.1742814862823,337.32924473849346,0.0,480.3427884338237,150.30012983537543,0.0,1.0,446.6450293190037,384.92024101704834,736.1071169408747,35.0208,112.4352,4.0,12.0,0.0,0.0,2.0,1.0,0.0,5370.2596625228825,10605.611576130776,4374.2509786166,206.13163819681483,0.0,122.88775697914872,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
12,2506.752,294.91200000000003,516.096,1105.92,258.048,811.008,1843.2000000000003,1511.424,576.0000000000001,1382.4000000000003,4262.400000000001,2995.2000000000007,5068.800000000001,1152.0000000000002,576.0000000000001,2419.2000000000003,5160.8,645.1,645.1,902.1536784254586,2332.0158380173716,1059.448267545838,2533.035069853431,136.05428993563928,1536.101985999785,3037.3375786548822,943.4338341727212,2.0,4.0,2.0,4.0,0.0,1.0,1483.3372474915047,189.1072644627938,0.0,124.23317224072758,140.33521187097446,3980.4957253118523,253.03832289638615,0.0,329.1291757314741,0.0,155.6895543990325,0.0,1.0,329.4753873614163,840.3197581541356,180.00817973977706,106.90559999999999,40.5504,4.0,12.0,0.0,2.0,0.0,0.0,1.0,16899.645292964506,5969.6080595587555,669.232054163878,232.6175108892355,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
13,2912.2560000000003,405.504,0.0,1105.92,552.96,589.8240000000001,2174.976,1105.92,1382.4000000000003,1036.8000000000002,4492.800000000001,2304.0000000000005,6105.6,806.4000000000001,115.20000000000002,2188.8,0.0,645.1,5805.9,1559.8142189065202,1447.2875853688968,1826.0083411889957,1356.1203081834924,1317.0307182030324,2514.7817094484635,3267.10340944774,1087.831607335578,2.0,6.0,0.0,4.0,0.0,1.0,881.2175834762617,692.395295405781,36.52361947720559,0.0,332.96381333445504,1700.1277731162202,1516.7197043794133,124.7864488670032,208.32836537094488,97.15025261918504,90.88513194574782,0.0,1.0,0.0,854.6473112453601,714.5254408741658,31.334400000000002,116.1216,4.0,12.0,2.0,0.0,0.0,1.0,0.0,3834.482143009105,14388.165973934685,7037.248048596743,206.809226010212,52.87913214482502,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0
14,2359.2960000000003,1142.784,294.91200000000003,626.6880000000001,294.912,737.28,2691.072,700.416,691.2000000000002,1267.2000000000003,5644.800000000001,1612.8000000000004,4723.200000000001,2880.0000000000005,460.80000000000007,1152.0000000000002,645.1,1612.75,4193.15,1095.9390485418007,699.4683684467218,1904.4439744187775,1489.850240734199,110.34894510222861,1175.3185910548602,3932.5810562496686,860.0701390254882,0.0,6.0,4.0,2.0,0.0,1.0,1336.7945265986973,539.1912551195056,137.06469352011794,0.0,222.55560795680685,2774.4089409675917,945.9840221135155,189.91419815677614,136.4789889191368,131.3239820673494,299.7115116779361,0.0,1.0,498.23684166866934,333.72764457282415,515.7195052882007,51.6096,95.8464,0.0,16.0,0.0,2.0,0.0,1.0,0.0,10073.80937667003,18387.491602438306,5313.808948057316,238.81099659767403,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
15,3059.712,774.144,36.864000000000004,552.96,368.64,774.144,2617.344,663.552,1036.8000000000002,1497.6000000000004,5529.600000000001,1152.0000000000002,6451.200000000001,1497.6000000000001,115.20000000000002,1152.0000000000002,1290.2,322.55,4838.25,2101.1336274907294,2429.3404488858796,1859.7315249595615,851.5491510942115,322.52872510809004,2199.4594913912288,2842.681700374738,1461.2208091127984,0.0,6.0,4.0,2.0,0.0,1.0,1072.2934654456737,924.9024863187672,130.9204930669008,38.36738178667399,192.7497547714087,2559.4109541022403,1532.072075821498,136.911980991951,96.96997099131478,114.45398695120177,128.25918267568275,0.0,1.0,466.9204783965,282.6268018853804,909.4780753287195,33.1776,114.2784,0.0,16.0,0.0,2.0,0.0,1.0,0.0,4335.441654173328,13782.32068140869,7766.690752393797,199.68175225183285,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
16,3538.9440000000004,331.77599999999995,0.0,552.96,774.144,847.8720000000001,2248.704,552.96,2073.6000000000004,1382.4000000000003,4608.000000000001,1152.0000000000002,7603.200000000002,460.80000000000007,0.0,1152.0000000000002,6451.0,0.0,0.0,2983.043704722037,1928.735703513809,677.006399375676,1000.9798734775915,686.8709289642534,2270.553233448428,2376.463120061841,614.2996464069247,2.0,4.0,4.0,2.0,0.0,1.0,3089.844574151495,0.0,0.0,275.7616171239829,0.0,4223.53232728337,0.0,0.0,628.8857814229566,0.0,0.0,1.0,0.0,1984.2792323454785,0.0,0.0,145.6128,1.8432,4.0,12.0,2.0,0.0,0.0,1.0,0.0,22803.500104258354,0.0,0.0,298.96324654729267,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
17,2211.84,626.688,368.64,1216.5120000000002,405.504,552.96,1843.2000000000003,1622.016,691.2000000000002,1612.8000000000006,3571.2000000000007,3340.800000000001,4838.400000000001,1036.8000000000002,921.6000000000001,2419.2000000000003,2580.4,1612.75,2257.85,1143.805289319611,957.8852214477288,1610.3145239507994,2065.270169636664,254.76642336702895,1547.6746832336562,3336.825097386895,876.0341838963844,0.0,2.0,4.0,6.0,0.0,1.0,1921.1740280356107,432.843435999564,0.0,46.62160118050355,252.97204905062927,3617.306901500352,475.38868640158364,0.0,278.5402456399728,297.66489590451084,0.0,0.0,1.0,1261.0581334712388,374.8146587061263,496.98436650166303,84.7872,62.6688,4.0,12.0,0.0,0.0,2.0,1.0,0.0,9687.607783482958,8707.609762890666,1957.5586556877229,252.31424991191653,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
18,3833.856,36.864000000000004,0.0,552.96,1142.784,1437.6960000000001,1290.24,552.96,2764.8000000000006,2880.0000000000005,2419.2000000000007,1152.0000000000002,7948.800000000001,115.20000000000002,0.0,1152.0000000000002,322.55,645.1,5483.349999999999,2708.30300744461,1237.21182823481,226.9618335678381,365.7753869760056,1298.7713807035097,2904.314242654576,1428.688982206172,415.9040620855121,4.0,4.0,2.0,2.0,0.0,1.0,1645.4840735271155,685.3366301561532,60.52199402470237,0.0,266.4337025921688,3646.8914502729367,1291.993209303453,263.5301622931631,0.0,229.84866187118567,334.4069698890831,0.0,1.0,0.0,632.7031806260485,1610.9235453169597,42.3936,105.0624,0.0,16.0,2.0,0.0,0.0,1.0,0.0,5019.142556838215,8623.283428518056,4718.088532636584,319.7737425621582,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
19,2875.3920000000003,1069.056,368.64,110.592,368.64,700.4159999999999,2801.664,552.96,576.0000000000001,1612.8000000000004,5760.000000000001,1267.2000000000003,6220.800000000001,2073.6000000000004,576.0000000000001,345.6,967.65,1290.2,4193.15,1175.9020149300102,1962.2218078153312,2429.096143383386,554.6907137743631,0.0,1493.4076644332167,2521.8994327008268,781.2194124085488,0.0,4.0,4.0,4.0,0.0,1.0,1586.2168463080216,960.0102351438461,130.93951624235612,55.9869942782449,390.3548910409579,2093.589237486289,596.1988893294993,67.39584712896686,142.88174666090097,254.66065389248794,147.08373360462247,0.0,1.0,1309.914704141178,1244.1342032838156,133.06360427268245,51.6096,95.8464,4.0,12.0,2.0,0.0,0.0,1.0,0.0,4580.068209342884,8113.891987094863,2370.10109109105,363.5031764379023,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
20,2654.208,995.328,221.18400000000003,552.96,294.91200000000003,700.416,2764.8,663.552,1036.8000000000002,1152.0000000000002,5529.600000000001,1497.6000000000004,5184.000000000001,2649.6000000000004,230.40000000000003,1152.0000000000002,0.0,322.55,6128.450000000001,2035.556589211785,1233.5632903009666,2587.669204795866,1023.3532422492076,38.840801914687475,1572.0173943385248,4260.655271883965,609.2339387767003,0.0,8.0,2.0,2.0,0.0,1.0,606.6763877862262,1147.537912599805,328.1107815181634,0.0,235.65945947241886,938.5543486797219,1692.5335635780561,643.9188545467689,0.0,191.96540192421938,237.7274075378695,0.0,1.0,0.0,462.6884874317542,1778.2878874531002,5.5296,141.9264,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1284.2777056033026,6190.0801964593675,12669.960890522423,198.0263152357812,0.0,25.739166134263332,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
21,2359.2960000000003,589.8240000000001,626.6880000000001,847.8720000000001,368.64,626.6880000000001,1880.064,1548.288,806.4000000000002,1267.2000000000003,3916.800000000001,3225.600000000001,4723.200000000001,1728.0,1267.2000000000003,1497.6000000000004,1935.3,1612.75,2902.95,1435.8608392081533,1094.2097343641362,1028.1720933344886,3432.2066508732373,84.6642133683191,1715.7827920410673,3389.0147020553345,650.5044516231613,0.0,4.0,4.0,4.0,0.0,1.0,1517.0775627909084,376.308280721542,0.0,248.63304748721492,104.84325396037255,3168.195210720786,1047.9881967275899,40.86713763450664,389.6837371507286,74.25691915555593,118.45115442117175,0.0,1.0,901.8023410537794,824.471542579005,497.84984263493004,58.9824,88.4736,4.0,12.0,0.0,2.0,0.0,1.0,0.0,8501.444531690613,10651.27110976406,1595.6139159026006,187.77918706611072,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
22,3317.76,626.688,331.776,147.45600000000002,516.096,884.736,2469.888,552.96,1152.0000000000002,1958.4000000000005,4953.600000000001,1152.0000000000002,6912.000000000001,1382.4,691.2,230.40000000000003,2902.95,967.65,2580.4,1623.9261917252074,1814.836292261252,938.3043569093559,720.8862023930678,389.083642966508,2921.614737878158,2759.2443779272116,745.0474123549482,2.0,2.0,6.0,2.0,0.0,1.0,1778.2093806747575,460.3414876684343,91.47843274308514,207.34931337239092,123.61490027417037,4736.038921391488,1482.2560750805685,246.24626839327212,195.3818320814589,160.32399584705126,250.2688140170858,0.0,1.0,156.86555482556497,1330.4941910366856,551.484956437001,64.512,82.94399999999999,4.0,12.0,2.0,0.0,0.0,1.0,0.0,5895.650214715148,8398.468263832112,1616.131226153795,168.38210542990618,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
23,3760.128,184.32,294.91200000000003,184.32,921.6,1105.92,1843.2,552.96,1958.4000000000003,1958.4000000000003,4147.200000000001,1152.0000000000002,8064.000000000002,0.0,576.0000000000001,576.0000000000001,5805.9,322.55,322.55,2198.40963204768,1797.3944110223451,967.1180636497467,1150.1101444430838,1206.7474946755906,2529.880638917732,2579.009771339204,322.39220392147416,4.0,2.0,4.0,2.0,0.0,1.0,2455.6715305322764,0.0,0.0,299.45953136753513,0.0,3409.312506962172,0.0,0.0,421.9371041996064,204.48658617190787,0.0,0.0,1.0,1923.376431451588,0.0,0.0,138.24,9.216,12.0,4.0,2.0,0.0,0.0,1.0,0.0,17467.879688904948,1742.1177729306364,0.0,241.11842324895966,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
24,2543.616,847.8720000000001,442.368,589.8240000000001,552.96,589.824,2248.704,1032.192,1267.2000000000003,1152.0000000000002,4608.000000000001,2188.8000000000006,5875.200000000001,1152.0000000000002,806.4000000000001,1382.4000000000003,3225.5,1290.2,1935.3,1910.9784369752238,532.5411343285504,1232.572550296741,1071.4186806342607,754.7397377647117,1220.8906429128378,3987.461633241931,721.8981310790571,2.0,6.0,2.0,2.0,0.0,1.0,1555.4355780617002,22.501938040553014,0.0,127.26551620252002,175.8857342373433,4224.221254690804,354.2627663476829,0.0,249.40498138142328,188.1157207219782,0.0,0.0,1.0,1846.6987074419608,195.21157951930587,0.0,106.90559999999999,40.550399999999996,0.0,16.0,2.0,0.0,0.0,1.0,0.0,13546.363145526822,5725.738187103217,0.0,286.2533854029578,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0
25,2174.976,626.6880000000001,589.8240000000001,1032.192,36.864000000000004,774.144,1953.7920000000001,1658.88,115.20000000000003,1728.0000000000005,4032.000000000001,3340.800000000001,4723.200000000001,1267.2000000000003,1152.0,2073.6000000000004,6128.450000000001,322.55,0.0,723.5050386745876,1660.1387311505873,1375.0243142579136,1991.5943668369391,416.1403144361847,813.8458430101139,3455.956527533523,840.8132390099228,0.0,2.0,4.0,6.0,0.0,1.0,1806.7486182251027,77.94002874295421,0.0,68.79305415899753,94.8474311842446,4195.581146133906,296.53880163414215,0.0,186.31534049735785,282.63023644184716,0.0,0.0,1.0,1394.0575436839392,279.44799513128476,0.0,108.7488,38.7072,12.0,4.0,0.0,2.0,0.0,1.0,0.0,18441.800457434594,3549.1467834167497,528.1508956628262,174.0129914170556,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0
26,2396.16,921.5999999999999,0.0,1105.92,294.91200000000003,516.096,2506.7520000000004,1105.92,460.8000000000001,1382.4000000000003,4953.600000000001,2419.2000000000003,4608.000000000001,2304.0000000000005,0.0,2304.0000000000005,0.0,0.0,6451.0,927.9337064707479,536.9072482258441,2674.388590348125,2444.002782547132,206.05839935297178,868.1994208160286,5587.2327088831025,423.35907941018456,0.0,6.0,2.0,4.0,0.0,1.0,393.38396489282457,900.978715653284,564.7277957936897,0.0,301.3799846218529,931.8538329088972,2278.016160781336,1080.2186276029115,0.0,117.20994901788865,304.23130488192277,0.0,1.0,0.0,0.0,1812.6747624138964,14.7456,132.7104,0.0,16.0,2.0,0.0,0.0,1.0,0.0,768.1360630324757,6560.22316230153,13535.902496603427,99.95185724867314,0.0,110.82852273938286,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0
27,1916.928,811.008,811.008,884.7360000000001,0.0,663.552,2211.84,1548.288,115.20000000000003,1497.6000000000004,3801.600000000001,3801.600000000001,4032.000000000001,1958.4,1036.8000000000002,2188.8,0.0,322.55,6128.450000000001,950.0785690665372,937.7671124742228,1755.8454546108912,2601.483879389784,101.04700674830883,1250.8449906938895,4485.575259387378,1408.0680056561503,2.0,2.0,2.0,6.0,0.0,1.0,810.9454832916674,868.9876986361338,239.11233962292044,200.15346670891068,180.77208470006673,1693.9766312587099,2449.306221022622,515.8178584726664,137.374894222136,250.85736253392867,43.38246504417268,0.0,1.0,319.5263462931794,948.6716595327414,723.5855249682238,22.1184,125.3376,4.0,12.0,2.0,0.0,0.0,1.0,0.0,2102.4975857472646,9091.500089848472,7997.753050146836,210.92140226298,0.0,53.9245844293927,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0
