dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.40.11.023a-D.40.11.023a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.40.11.023a-D.40.11.023a
59,0.0,794.6298010533,0.0,0.0,0.0,0.0,4175.2138571214555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997483182759522,0.0,0.0,0.0,0.0,0.9697889472372113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,1973.5741015727249,7322.7024209679075,0.0,0.0,0.0,6540.598861996446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.813900015081611,3.54952557995731,0.0,0.0,0.0,9.530199688425974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,5562.331341226615,6845.48749896139,0.0,0.0,0.0,9804.547720578512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.335211156011053,4.22292876443848,0.0,0.0,0.0,12.567552372065062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,3414.1187988139623,5611.457733660327,0.0,0.0,1430.709367004925,22499.352780835357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408993612039966,4.691879367377347,0.0,0.0,0.44540818135860427,9.492764453574154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,2135.8745531555087,5776.7967064693,0.0,0.0,0.0,11363.285707146018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5445228206064137,3.584276530632686,0.0,0.0,0.0,1.3781749361862583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,17352.294938425155,19988.721742059097,0.0,0.0,2822.9109916587536,14557.967831590726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.053720576506267,22.506731093961392,0.0,0.0,2.0140032578399185,15.668699624587285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,12043.750839075421,21445.326293233244,0.0,0.0,5297.0555782926485,46690.41935870722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.849415942580272,22.263859153041487,0.0,0.0,1.3429587516141899,22.354812098598142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,2738.276102855282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044742512341839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,10685.005870772755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.850072229478712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,12772.06146195305,15508.939611336735,0.0,0.0,1117.7259931838519,12916.107628728601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18302029715939,13.56327559186952,0.0,0.0,0.954435196846406,11.883501281464874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,5818.624673835247,5536.794581454767,0.0,0.0,0.0,12860.856836352476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.786479618697134,2.540145778118532,0.0,0.0,0.0,5.054601170084905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,3680.3409979228836,12653.737729511533,0.0,0.0,0.0,14145.363584637169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1373612881921975,13.562362057250478,0.0,0.0,0.0,22.402943193577308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,4930.2305774423785,7194.291992244314,0.0,0.0,0.0,272.59602984513424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.572625821173986,4.847474039643107,0.0,0.0,0.0,8.871354442092343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,1033.734598793255,4737.937788484662,0.0,0.0,0.0,11621.699889531927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42549874319245534,3.28057605553235,0.0,0.0,0.0,9.265859380325582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,2727.324681053399,12790.853222080035,0.0,0.0,0.0,21571.465727248476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.618576340535786,7.235093031252355,0.0,0.0,0.0,0.887660292934058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,700.658149137247,2050.130485260167,0.0,0.0,0.0,11296.720968217334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917325705007889,2.1019619590695267,0.0,0.0,0.0,15.351372938698287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,6963.575621632759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.436254790310286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,16028.347464389917,20489.073992079415,0.0,0.0,9273.267094194238,16273.58393295026,8791.650316906447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.861277322056383,16.34208224142699,0.0,0.0,6.20794731322376,9.256242870601438,6.629291182217237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,4758.229248108593,0.0,0.0,0.0,7628.029969019911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.364297859086312,0.0,0.0,0.0,8.432460258463186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,4132.132936106287,12133.188621674366,0.0,0.0,0.0,21097.966697087122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0247484714362054,8.254137173333861,0.0,0.0,0.0,9.063414042740856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,5106.044117484464,18536.093014026366,0.0,0.0,717.8699372110201,10770.28177429585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.336440363866966,10.940724336240429,0.0,0.0,1.9212098565720372,7.615937978516512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,1781.1222073742917,0.0,0.0,0.0,0.0,13321.37881188186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622560716698513,0.0,0.0,0.0,0.0,6.657820601325226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,12400.95796152133,17909.543086557198,0.0,0.0,0.0,17285.612238889997,13218.202124735666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.967880573277039,7.503794764075935,0.0,0.0,0.0,16.22353819105878,8.467162023684752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,9651.785521850641,12948.997588979131,0.0,0.0,0.0,18401.812452872364,7126.197396992388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.523317865736143,15.525242509439705,0.0,0.0,0.0,7.895004174400242,1.5026236448927859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,12755.46861464792,14801.62491099978,0.0,0.0,1233.991723142801,25751.476744764957,7285.948538040209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.972522603673934,12.732861044723107,0.0,0.0,1.3987094621976166,18.75882221354269,0.6136935802962402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,12221.291856111742,10609.953501018319,0.0,0.0,0.0,40985.18379388579,2062.6805094928554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.972857339944746,14.88682415354992,0.0,0.0,0.0,15.799692939116138,1.0170106598014406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,940.7835481962843,5599.605207838604,0.0,0.0,0.0,10628.373680262543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936926949197736,4.710547727632647,0.0,0.0,0.0,6.925322915532593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,4150.257128653558,0.0,0.0,0.0,0.0,10533.45843979927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8224656969982775,0.0,0.0,0.0,0.0,7.509128884538334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,7526.707448280626,11302.880304465318,0.0,0.0,0.0,14765.26447006012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.375834847295945,9.292078740936299,0.0,0.0,0.0,11.343874062649245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,6800.984348628324,9529.929217802895,0.0,0.0,0.0,24671.13922549109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.522542994568983,7.994749200919177,0.0,0.0,0.0,20.402076736304558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,7825.003431069526,17648.058341819305,0.0,0.0,10877.961302740372,15351.090254796542,7825.815805715981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.979118148108574,10.61554950403723,0.0,0.0,6.914280434237548,17.271726027344315,7.88137610001413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,10036.457479328647,10746.876413635997,0.0,0.0,0.0,20031.00269546893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.814453006713139,5.738693061228581,0.0,0.0,0.0,6.795536406663958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,24689.919602030197,24443.862778635288,0.0,0.0,8475.997152911836,15664.816343016726,3725.3734812811786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.434366138128482,17.81942210988507,0.0,0.0,2.206929693013711,27.693808819038853,4.56783852493928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,4800.146397420515,7796.522917486415,0.0,0.0,1667.1678369000085,7369.751506615728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.919110322686597,5.737198568533051,0.0,0.0,0.3252877052801344,11.802066096324133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,2488.151380130143,0.0,0.0,0.0,0.0,14314.000099568197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.424728835279986,0.0,0.0,0.0,0.0,10.281464833077187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,14708.016257746092,4970.308944040637,0.0,0.0,0.0,14648.31274534906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.751691282381783,6.649779432117483,0.0,0.0,0.0,11.616107752808738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,15572.988903414334,20880.003480373478,0.0,0.0,4859.930777259778,36588.53219040635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.735173080509078,23.019167302472635,0.0,0.0,7.324294468720607,23.585442786628008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,1386.3119073947332,6608.01336882978,0.0,0.0,0.0,18221.27389279612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8969088195083644,6.78544034327971,0.0,0.0,0.0,8.299280783465937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,13302.989048441808,13126.721198121604,0.0,0.0,0.0,22422.22039061399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.074790926323146,10.566907561827135,0.0,0.0,0.0,11.175500755511004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,1993.890074449996,2732.6630004655444,0.0,0.0,0.0,13470.019602421962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9927250299812918,1.357300479150277,0.0,0.0,0.0,7.5628670495497445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,11718.169117822978,13219.657495634872,0.0,0.0,492.7836303819343,12403.619737403907,4642.817481912995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51420175028449,12.630167541327586,0.0,0.0,1.3788945209872976,10.150539222863634,7.147973318969897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,4004.576926435824,5481.935086050501,0.0,0.0,0.0,20135.25352553383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57121177130427,2.523720581275475,0.0,0.0,0.0,7.415387980611261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,15320.101764570627,23083.399533316802,0.0,0.0,9654.228150056677,54366.202301344434,10351.797080512903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.278865779976208,13.880135651636001,0.0,0.0,9.524689147851698,31.40168351130227,3.8628805278261233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,14822.147622244654,25507.848799993364,0.0,0.0,3448.069449549431,45206.131198276154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08819072822265,15.68512157708388,0.0,0.0,4.754013766054175,34.42059706935852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,9359.200808030848,16282.437857330337,0.0,0.0,0.0,16155.558665294955,11307.282457188314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.547125876533533,12.189497546934835,0.0,0.0,0.0,14.744720793483324,7.59742019693875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,13043.850199392686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.863959975345827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,4792.032007932888,3564.90970544909,0.0,0.0,0.0,21250.61417538717,13021.475616668022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88878912327327,4.297735146733177,0.0,0.0,0.0,6.789166794112312,3.4304469573053638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,3079.414717700978,2193.201365300642,0.0,0.0,0.0,15589.392436757484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.774267921035246,2.0798756898923747,0.0,0.0,0.0,13.218530434335737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,3864.355621451896,10207.539046527412,0.0,0.0,0.0,3488.9328933309444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.869337816141014,8.038353955903297,0.0,0.0,0.0,2.5959527291368167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,5815.092627105267,8689.991085836438,0.0,0.0,0.0,21129.40028555689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.234047355701513,7.412651349825311,0.0,0.0,0.0,5.497687790002066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,13475.663573220923,15892.173879147818,0.0,0.0,2215.3601457934096,8928.297205584971,5472.314505373468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85582730339951,11.028120877444902,0.0,0.0,2.26729160229964,8.826951400089284,5.941250698869144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,4918.356408207579,8256.022895270884,0.0,0.0,0.0,14194.589472805692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.525318871118356,13.918340696450922,0.0,0.0,0.0,14.491641015316967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,3755.6986509695244,6134.672822942726,0.0,0.0,0.0,8715.473430493192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835467598534166,6.157602424944397,0.0,0.0,0.0,8.259318011358317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,5724.110314287953,7722.7834652339825,0.0,0.0,1700.9874021357618,9900.779969814012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.582545820759931,7.010737584046793,0.0,0.0,3.3949575762199706,16.534905373791066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,4244.358255630114,6301.074394274545,0.0,0.0,0.0,15712.021893361078,7645.601550970663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108572629485707,6.743681833675239,0.0,0.0,0.0,11.759805568315384,5.596528024482732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,3173.3213537550437,4875.681208158268,0.0,0.0,0.0,11385.803759741008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7498496310991476,3.37523200130857,0.0,0.0,0.0,8.62355290727001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,3630.9585417768258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820360112933269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,8289.535388558297,12710.594010819636,0.0,0.0,3356.360996314297,20822.39214960908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86062181088369,11.314123605196409,0.0,0.0,4.539139428154456,13.1468256339465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,1256.2427382182498,2806.3317257662534,0.0,0.0,0.0,7894.226195109482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0713664032703074,1.703606513840572,0.0,0.0,0.0,16.337393092659845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,5241.297534781942,9845.288088652636,0.0,0.0,0.0,11606.565736216095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714331367886844,6.360660495245355,0.0,0.0,0.0,12.565693498607974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,6564.046941313649,12754.447866887022,0.0,0.0,0.0,20002.00745416344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.137737549256012,7.604881399067617,0.0,0.0,0.0,7.913231935126594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,10994.182559339053,15605.00591418409,0.0,0.0,0.0,18418.995835810732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.529901803818678,14.362898434468793,0.0,0.0,0.0,19.180653507357544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,478.20101563805565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1050719204645043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,7383.455939593009,4321.500154244714,0.0,0.0,0.0,22332.332699705832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.480192330503643,2.8942919498138338,0.0,0.0,0.0,14.576227686854958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,4682.1567186646735,5237.619760173262,0.0,0.0,0.0,13388.469005123443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6472439743783553,5.660869219826501,0.0,0.0,0.0,13.60243058658559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,7455.408903904795,13060.375076356375,0.0,0.0,0.0,14800.803648993066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.200423276547019,6.780110830203509,0.0,0.0,0.0,11.307837347666853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,3585.8393660474885,5387.887328548629,0.0,0.0,0.0,9038.400982361076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.259612139875994,2.974177927330967,0.0,0.0,0.0,5.31373985056671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,9723.237772597404,11378.571712452149,0.0,0.0,0.0,19036.661221820937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.104373716819062,8.443383373066968,0.0,0.0,0.0,4.713435743331689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,837.1773047801472,1951.6291113724321,0.0,0.0,0.0,12049.962351819811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3499348105777533,2.041085144940452,0.0,0.0,0.0,9.485644574013403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,9961.878358957194,6516.59544774452,0.0,0.0,0.0,15709.070245396377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.221020074137222,5.55746568928655,0.0,0.0,0.0,9.333740303685282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,18176.91307202564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.583461562462057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,7576.279497482974,9609.367617872102,0.0,0.0,0.0,18066.365821219963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.585085690333759,7.8033019516033235,0.0,0.0,0.0,17.636053752825156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,3188.774138075543,0.0,0.0,0.0,1932.4420506629288,15300.124849793365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47399993367591,0.0,0.0,0.0,0.8302863530525845,5.586568493565886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,18011.518076738932,12221.092737286566,0.0,0.0,0.0,14940.053812933424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.606867908649715,17.428262015240964,0.0,0.0,0.0,12.560695446193533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,11038.660006131367,16591.397849220746,0.0,0.0,0.0,21312.061339351843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.196939903305458,18.07141644810246,0.0,0.0,0.0,8.51468541900245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,8874.527488153444,17034.00969144789,0.0,0.0,0.0,15820.062193658237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7372257155991635,7.128110135738541,0.0,0.0,0.0,17.91127962183357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,4619.288492509125,3101.8152051796174,0.0,0.0,0.0,17031.587421154465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.962866953153572,0.996797407516826,0.0,0.0,0.0,12.298502840539474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,12543.18923533463,15296.044111942541,0.0,0.0,1689.7737424420766,19421.65990068928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.668693520218017,11.216795049036659,0.0,0.0,0.4433252905334261,18.899388205350387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,3201.9147200535062,4433.395916649034,0.0,0.0,0.0,11715.446192746827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9567364050089728,4.002700040634227,0.0,0.0,0.0,15.282929396477508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,7114.78323714163,18165.869273993223,0.0,0.0,0.0,16006.13693423418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.160294827733581,7.566897227542936,0.0,0.0,0.0,15.7643717504397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,2803.353483746885,0.0,0.0,0.0,0.0,13409.198729300322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23657021629211,0.0,0.0,0.0,0.0,8.748671258689162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,5570.038188599319,4221.680677074958,0.0,0.0,0.0,9682.611438504378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.176376516537728,3.35162712277683,0.0,0.0,0.0,12.11094027509689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,2919.675108366274,0.0,0.0,0.0,0.0,7084.058086960112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.943395176055689,0.0,0.0,0.0,0.0,9.885560937763763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,14558.629607754354,19230.919985639954,0.0,0.0,2185.6885626300996,32491.721150088335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.005921304728657,12.039790993888056,0.0,0.0,2.4062266799274634,16.86618021325836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,8006.80311738415,6311.296431382827,0.0,0.0,0.0,22412.755952462594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.481016821430293,3.53505419827575,0.0,0.0,0.0,8.27139269871311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
