dv-loss-dmg-ds-loc-dir,COST-B.10.71.002-B.10.71.002-1-1-1,COST-B.10.71.012-B.10.71.012-1-1-1,COST-B.10.71.012-B.10.71.012-1-1-2,COST-B.10.71.012-B.10.71.012-1-2-1,COST-B.10.71.012-B.10.71.012-1-2-2,COST-B.10.71.012-B.10.71.012-1-3-1,COST-B.10.71.012-B.10.71.012-1-3-2,COST-B.10.71.012-B.10.71.012-1-4-1,COST-B.10.71.012-B.10.71.012-1-4-2,COST-B.10.71.012-B.10.71.012-2-1-1,COST-B.10.71.012-B.10.71.012-2-1-2,COST-B.10.71.012-B.10.71.012-2-2-1,COST-B.20.11.102-B.20.11.102-1-1-1,COST-B.20.11.102-B.20.11.102-1-1-2,COST-B.20.11.102-B.20.11.102-1-2-1,COST-B.20.11.102-B.20.11.102-1-2-2,COST-B.20.11.102-B.20.11.102-1-3-1,COST-B.20.11.102-B.20.11.102-1-3-2,COST-B.20.11.102-B.20.11.102-1-4-1,COST-B.20.11.102-B.20.11.102-1-4-2,COST-B.20.11.102-B.20.11.102-2-1-1,COST-B.20.11.102-B.20.11.102-2-2-1,COST-B.20.11.121-B.20.11.121-1-1-1,COST-B.30.11.012-B.30.11.012-1-5-1,COST-C.10.11.001a-C.10.11.001a-1-1-1,COST-C.10.11.001a-C.10.11.001a-1-1-2,COST-C.10.11.001a-C.10.11.001a-1-2-1,COST-C.10.11.001a-C.10.11.001a-2-1-1,COST-C.10.11.011a-C.10.11.011a-1-1-1,COST-C.10.11.011a-C.10.11.011a-1-1-2,COST-C.10.11.011a-C.10.11.011a-1-2-1,COST-C.10.11.011a-C.10.11.011a-1-2-2,COST-C.10.11.011a-C.10.11.011a-1-3-1,COST-C.10.11.011a-C.10.11.011a-1-3-2,COST-C.10.11.011a-C.10.11.011a-1-4-1,COST-C.10.11.011a-C.10.11.011a-1-4-2,COST-C.10.11.011a-C.10.11.011a-2-1-1,COST-C.10.11.011a-C.10.11.011a-2-1-2,COST-C.10.11.011a-C.10.11.011a-2-2-1,COST-C.10.11.011a-C.10.11.011a-3-1-1,COST-C.10.11.011a-C.10.11.011a-3-2-1,COST-C.20.11.001b-C.20.11.001b-1-1-1,COST-C.20.11.001b-C.20.11.001b-1-1-2,COST-C.20.11.001b-C.20.11.001b-1-2-1,COST-C.20.11.001b-C.20.11.001b-1-2-2,COST-C.20.11.001b-C.20.11.001b-1-3-1,COST-C.20.11.001b-C.20.11.001b-1-3-2,COST-C.20.11.001b-C.20.11.001b-2-1-1,COST-D.20.21.013a-D.20.21.013a-1-4-1,COST-D.20.21.013b-D.20.21.013b-1-4-1,COST-D.30.31.013b-D.30.31.013b-1-5-1,COST-D.30.41.011c-D.30.41.011c-1-3-1,COST-D.30.41.011c-D.30.41.011c-1-4-2,COST-D.30.41.032c-D.30.41.032c-1-3-1,COST-D.30.41.032c-D.30.41.032c-1-4-1,COST-D.30.41.102b-D.30.41.102b-1-2-1,COST-D.30.41.102b-D.30.41.102b-1-3-1,COST-D.30.41.102b-D.30.41.102b-1-4-1,COST-D.40.11.023a-D.40.11.023a-1-2-1,COST-D.40.11.023a-D.40.11.023a-1-3-1,COST-D.40.11.023a-D.40.11.023a-1-4-1,TIME-B.10.71.002-B.10.71.002-1-1-1,TIME-B.10.71.012-B.10.71.012-1-1-1,TIME-B.10.71.012-B.10.71.012-1-1-2,TIME-B.10.71.012-B.10.71.012-1-2-1,TIME-B.10.71.012-B.10.71.012-1-2-2,TIME-B.10.71.012-B.10.71.012-1-3-1,TIME-B.10.71.012-B.10.71.012-1-3-2,TIME-B.10.71.012-B.10.71.012-1-4-1,TIME-B.10.71.012-B.10.71.012-1-4-2,TIME-B.10.71.012-B.10.71.012-2-1-1,TIME-B.10.71.012-B.10.71.012-2-1-2,TIME-B.10.71.012-B.10.71.012-2-2-1,TIME-B.20.11.102-B.20.11.102-1-1-1,TIME-B.20.11.102-B.20.11.102-1-1-2,TIME-B.20.11.102-B.20.11.102-1-2-1,TIME-B.20.11.102-B.20.11.102-1-2-2,TIME-B.20.11.102-B.20.11.102-1-3-1,TIME-B.20.11.102-B.20.11.102-1-3-2,TIME-B.20.11.102-B.20.11.102-1-4-1,TIME-B.20.11.102-B.20.11.102-1-4-2,TIME-B.20.11.102-B.20.11.102-2-1-1,TIME-B.20.11.102-B.20.11.102-2-2-1,TIME-B.20.11.121-B.20.11.121-1-1-1,TIME-B.30.11.012-B.30.11.012-1-5-1,TIME-C.10.11.001a-C.10.11.001a-1-1-1,TIME-C.10.11.001a-C.10.11.001a-1-1-2,TIME-C.10.11.001a-C.10.11.001a-1-2-1,TIME-C.10.11.001a-C.10.11.001a-2-1-1,TIME-C.10.11.011a-C.10.11.011a-1-1-1,TIME-C.10.11.011a-C.10.11.011a-1-1-2,TIME-C.10.11.011a-C.10.11.011a-1-2-1,TIME-C.10.11.011a-C.10.11.011a-1-2-2,TIME-C.10.11.011a-C.10.11.011a-1-3-1,TIME-C.10.11.011a-C.10.11.011a-1-3-2,TIME-C.10.11.011a-C.10.11.011a-1-4-1,TIME-C.10.11.011a-C.10.11.011a-1-4-2,TIME-C.10.11.011a-C.10.11.011a-2-1-1,TIME-C.10.11.011a-C.10.11.011a-2-1-2,TIME-C.10.11.011a-C.10.11.011a-2-2-1,TIME-C.10.11.011a-C.10.11.011a-3-1-1,TIME-C.10.11.011a-C.10.11.011a-3-2-1,TIME-C.20.11.001b-C.20.11.001b-1-1-1,TIME-C.20.11.001b-C.20.11.001b-1-1-2,TIME-C.20.11.001b-C.20.11.001b-1-2-1,TIME-C.20.11.001b-C.20.11.001b-1-2-2,TIME-C.20.11.001b-C.20.11.001b-1-3-1,TIME-C.20.11.001b-C.20.11.001b-1-3-2,TIME-C.20.11.001b-C.20.11.001b-2-1-1,TIME-D.20.21.013a-D.20.21.013a-1-4-1,TIME-D.20.21.013b-D.20.21.013b-1-4-1,TIME-D.30.31.013b-D.30.31.013b-1-5-1,TIME-D.30.41.011c-D.30.41.011c-1-3-1,TIME-D.30.41.011c-D.30.41.011c-1-4-2,TIME-D.30.41.032c-D.30.41.032c-1-3-1,TIME-D.30.41.032c-D.30.41.032c-1-4-1,TIME-D.30.41.102b-D.30.41.102b-1-2-1,TIME-D.30.41.102b-D.30.41.102b-1-3-1,TIME-D.30.41.102b-D.30.41.102b-1-4-1,TIME-D.40.11.023a-D.40.11.023a-1-2-1,TIME-D.40.11.023a-D.40.11.023a-1-3-1,TIME-D.40.11.023a-D.40.11.023a-1-4-1
450,0.0,3960.6879521795504,0.0,2877.4089368803284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11077.22155125766,0.0,2219.340480715711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12719.308293902888,1619.1266591268593,2647.857597163789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.261960257404927,0.0,5.45645836759839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.300377603467389,0.0,1.4177979498522968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.710094802254815,1.8559641063956296,5.030137790544623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0.0,5104.882676583766,575.8849269371494,5673.958507211266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10930.932180364844,0.0,11473.182150171546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13812.467683018496,3827.17798896209,1908.6714521812135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4273.754895124522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.476281735066213,0.4349833638840166,6.053385318955531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.773877863700354,0.0,9.179345143140504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001404526121134,0.9726040477497435,2.8551954757961377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.238041509415007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,2233.552623883549,0.0,2092.314129154456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7071.86304650597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7736.365050206349,1011.0051132137062,2558.3319324972326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4641011245538635,0.0,0.9011833229922808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.690731971918243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43720722783359,2.461620533482377,2.403822097272917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.0,8450.0713135253,0.0,3019.172738696048,0.0,833.1676181541538,0.0,0.0,0.0,0.0,0.0,0.0,15039.790032108916,0.0,4233.766625750301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4448.709229413291,0.0,2144.5962463621026,0.0,8963.015818663496,0.0,6880.933881983147,0.0,1482.6362167370598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.865159478753805,0.0,5.129273832240822,0.0,0.7841573077169546,0.0,0.0,0.0,0.0,0.0,0.0,12.190714122614212,0.0,6.385735550803035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589935766165034,0.0,1.258685210334079,0.0,4.911595365067872,0.0,1.1878201779348152,0.0,1.6680313549271644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.0,4179.902144785326,0.0,688.4776777275266,0.0,0.0,0.0,0.0,0.0,1801.085681949359,0.0,0.0,10832.225294516118,0.0,3057.5679995030414,0.0,0.0,0.0,0.0,0.0,2612.3593273347096,0.0,0.0,0.0,3617.7783546105466,0.0,0.0,0.0,5709.848860580622,2043.3428135509089,4273.56557043988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8956.898308759866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.590937776665841,0.0,1.7209433697702032,0.0,0.0,0.0,0.0,0.0,8.154813674834575,0.0,0.0,9.260465709166635,0.0,2.764074108516837,0.0,0.0,0.0,0.0,0.0,2.296665869056873,0.0,0.0,0.0,5.148538651737665,0.0,0.0,0.0,5.553524836753946,1.5251855107888768,2.244697962834185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1145620322475445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,0.0,3331.3912595274983,1441.397632213721,2621.3183117981725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10329.477801374476,0.0,6064.402556779089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6134.965517071124,4135.4641735551895,1222.4033670269944,0.0,2246.6797369829465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11179.464703660396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4273124904185077,0.9740273073395759,2.0720575953289755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39853198624431,0.0,3.608688077654488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.184720251689306,5.311701294714311,1.4605060952484683,0.0,2.349954592341404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.621226308903639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,1327.8689678496921,0.0,1127.373868507167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.5614992232627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8637.781726612675,4017.424471571781,3282.721813200899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4669282786137722,0.0,0.9491511432223336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8415440994281453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423104545788391,2.3859219168945187,1.8527121532416173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,880.4383478134412,0.0,1963.4585968152994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8968.170352563697,0.0,2207.285387460226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6985.184090355312,0.0,8801.306044394572,755.9088275419033,3302.6592686108597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8162776595162233,0.0,1.5452175512045605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.769329905604489,0.0,0.8843194757362774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.495441532792491,0.0,7.818621089820961,2.042075488399085,1.8248256696977934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,0.0,5955.955360450145,0.0,1118.7176048678946,0.0,3061.3077085638297,0.0,0.0,0.0,0.0,0.0,0.0,11819.586794024419,0.0,2366.956396287469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3834.797686028233,0.0,4162.454184071136,0.0,8849.503068107493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.071070570434583,0.0,1.5448801618752728,0.0,0.8931788660774004,0.0,0.0,0.0,0.0,0.0,0.0,5.176790693585068,0.0,2.1865954191231856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.898974414035767,0.0,4.557432065891601,0.0,4.316946762512984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,4423.66681582489,0.0,2264.5973447886795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10714.926244057082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10555.969791911091,0.0,2509.8146107067205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312252519255352,0.0,1.592324895291908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1318834974960508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.718979943625213,0.0,1.9216349187013186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,3009.549565854626,0.0,3815.359723181331,0.0,0.0,0.0,0.0,0.0,2519.643355922522,0.0,0.0,10706.528898211323,0.0,5082.064360824922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.5595221730956,0.0,0.0,0.0,8925.858477156851,0.0,10218.395746676619,0.0,4153.227906510637,0.0,0.0,0.0,5944.91205866008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.817952755291476,0.0,5.347937220866165,0.0,0.0,0.0,0.0,0.0,2.3044986800910428,0.0,0.0,5.837791560521982,0.0,5.00198601372084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006857099498828201,0.0,0.0,0.0,4.217021013029646,0.0,5.190719706987812,0.0,1.6413319578746481,0.0,0.0,0.0,2.648209959240727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.0,7809.656559961114,0.0,2289.6296129160332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10560.765660114654,0.0,2968.956705911827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3143.750840806616,798.6522723917448,7942.318833752215,0.0,1284.9810498936317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.167858269561624,0.0,2.476978444151359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159367436136552,0.0,2.1011108146751694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695252488426655,0.3333782981432838,8.029564049639573,0.0,1.5158681610299545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,4718.491680217109,0.0,6167.349928962009,0.0,0.0,0.0,0.0,0.0,5568.282491380488,0.0,793.0716288927518,9502.890506000414,0.0,6568.6880955650995,0.0,0.0,0.0,0.0,0.0,5788.193800568139,3230.566381013633,0.0,0.0,6778.242808185047,0.0,0.0,0.0,3134.199876383667,3487.1757248244226,6214.690445370887,0.0,3260.461318946672,0.0,0.0,0.0,15357.137160752645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7652843810436805,0.0,6.269758959349687,0.0,0.0,0.0,0.0,0.0,4.768940973595268,0.0,1.3504411322001137,6.534694370117876,0.0,6.361627853427702,0.0,0.0,0.0,0.0,0.0,4.202668223762171,2.088027547976596,0.0,0.0,7.979085095037278,0.0,0.0,0.0,3.0222544369859285,8.197457531517474,3.603717221747589,0.0,1.6333614349316057,0.0,0.0,0.0,10.80281720448176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.4223866761217,0.0,0.0,0.0,2182.3662284757474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649102355707551,0.0,0.0,0.0,2.928671084625859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,0.0,3985.272928643281,0.0,3049.6708168071123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13029.912795523283,0.0,3694.130650329731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12941.828814589471,0.0,9488.002482752852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309559094766547,0.0,6.807350256786154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.854987977508201,0.0,2.3352425345393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0478251364162725,0.0,4.902600607064764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,0.0,5792.977986643454,0.0,4332.023126929016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7589.3695449383695,0.0,5289.526403051559,0.0,0.0,0.0,0.0,0.0,5233.408547166292,1605.223823894389,0.0,0.0,3411.138249938134,0.0,0.0,0.0,1951.1463751966028,631.2251428776553,2007.1434500989599,211.85818228721308,0.0,0.0,0.0,0.0,8980.10358722977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.507560784510926,0.0,4.055139447511425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.316489074811028,0.0,3.5777727805609767,0.0,0.0,0.0,0.0,0.0,3.38459704869447,1.5195965748986666,0.0,0.0,4.542275561270591,0.0,0.0,0.0,2.11980184569135,0.7542026629528387,6.2876674834866995,0.3278973510771766,0.0,0.0,0.0,0.0,10.261304409398564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,0.0,4195.697222870834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5314.6502090197955,0.0,3384.7511308020826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.8303644841857,0.0,6260.380254054832,4559.61629221875,2442.922233401998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.629050815534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1388447075918773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356510770508905,0.0,2.255114568515244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4291572659400353,0.0,15.030761372508081,2.7493319565456575,2.209905921244802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.050482973412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,2830.551523382792,1153.2388658811744,4421.8960741332185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6631.744072489047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12063.976520331844,2297.9233606642188,5613.177341633942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1739679577876245,0.4264235002595597,6.519301509138024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9732984594420824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030471874288157,0.5125030577865523,3.539147525715143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,0.0,1307.1818898264355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395.727971694636,5474.759585755415,1258.9637332153254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999081436785616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7749019795820278,3.9505708637185326,0.7564381597668767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
