cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.121-0,B.20.11.121-1,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
4194,4423.68,0.0,3428.3520000000003,884.736,110.592,6681.600000000001,2073.6000000000004,460.8000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,7365.2146872134945,310.7397182194529,0.0,0.0,3660.503589843095,1611.9425525677314,127.90937693167722,0.0,12.0,0.0,0.0,1.0,0.0,2026.9109100362984,0.0,0.0,212.20962247323268,0.0,2739.7436602964094,0.0,0.0,807.015114569242,0.0,0.0,1.0,0.0,2030.4503637627706,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,27697.331393501656,0.0,0.0,208.89352973850146,1.0,0.0,2.0,1.0,2.0,1.0
4195,4423.68,0.0,4091.9040000000005,331.776,0.0,8640.000000000002,576.0000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6380.429500431787,0.0,0.0,0.0,4943.384431040584,743.3975088437955,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1816.420391422805,0.0,0.0,304.1711792161146,0.0,3143.2611765821384,0.0,0.0,571.1355722508208,0.0,0.0,1.0,0.0,2129.6784521124077,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,26590.597833450996,0.0,0.0,247.70532151415367,1.0,0.0,2.0,1.0,2.0,1.0
4196,4423.68,0.0,3354.6240000000003,1032.192,36.864000000000004,6796.800000000001,2304.0000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5655.9142700319835,616.6071301636664,0.0,0.0,4671.362976434881,2179.6475739175157,91.368532689242,0.0,12.0,0.0,0.0,1.0,0.0,1748.7358052641239,0.0,0.0,298.2609637480827,0.0,4841.999279119126,0.0,0.0,552.5028899027415,0.0,0.0,1.0,0.0,1687.5064709465444,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,17710.965151433713,0.0,0.0,197.0490393650114,1.0,0.0,2.0,1.0,2.0,1.0
4197,4423.68,0.0,3723.264,552.96,147.45600000000002,7488.000000000002,1612.8000000000006,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,4392.639060339064,121.83156771582047,0.0,0.0,4658.540188490289,2185.63590877101,134.5885981828889,0.0,12.0,0.0,0.0,1.0,0.0,2381.5860607265913,0.0,0.0,314.6494229865242,0.0,3697.070519869505,0.0,0.0,845.9539929410942,0.0,0.0,1.0,0.0,2099.0393154090784,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,16782.728228796535,0.0,0.0,152.0804590428076,1.0,0.0,2.0,1.0,2.0,1.0
4198,4423.68,0.0,3465.2160000000003,958.464,0.0,7718.4000000000015,1497.6000000000004,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6994.281106278552,322.6079185462147,0.0,0.0,5589.080598572211,1674.505039934543,74.89801266502673,0.0,8.0,4.0,0.0,1.0,0.0,1701.6537927951445,0.0,0.0,414.4246793802315,0.0,4515.594186904273,0.0,0.0,629.2527122736708,0.0,0.0,1.0,0.0,1451.0015416545616,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,19169.263404898506,0.0,0.0,273.55562057918434,1.0,0.0,2.0,1.0,2.0,1.0
4199,4423.68,0.0,4313.088,110.59200000000001,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,7417.74039616751,0.0,0.0,0.0,7012.998522098573,558.9457788264132,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2019.3911240209184,0.0,0.0,274.9074789115335,0.0,5013.8912009782125,0.0,0.0,709.1433221976428,0.0,0.0,1.0,0.0,1519.9216088348726,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22547.754776806672,0.0,0.0,209.07098141460375,1.0,0.0,2.0,1.0,2.0,1.0
4200,4423.68,0.0,3354.6240000000003,1032.192,36.864000000000004,7948.800000000002,1267.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6972.013765613381,0.0,0.0,0.0,4132.1435129898655,1086.4446664122113,0.0,46.700608960894186,12.0,0.0,0.0,1.0,0.0,3910.2463218619914,0.0,0.0,227.39818023703268,0.0,4596.373714488439,0.0,0.0,671.2577279921604,0.0,0.0,1.0,0.0,2174.1562493319207,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,1.0,13057.350190305866,0.0,0.0,303.1992226558534,1.0,0.0,2.0,1.0,2.0,1.0
4201,4423.68,0.0,3207.168,1179.6480000000001,36.864000000000004,6336.000000000001,2419.2000000000007,460.8000000000001,9216.000000000002,0.0,6451.0,0.0,0.0,7217.200019759864,1229.2508733498014,0.0,0.0,3588.438758422986,1652.793586584698,50.00777048492324,0.0,12.0,0.0,0.0,1.0,0.0,1918.948962534323,0.0,0.0,362.6691086698648,0.0,3127.931633156945,0.0,0.0,934.704477047963,0.0,0.0,1.0,0.0,1804.9211821324636,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,20834.467717579402,0.0,0.0,130.7319009817055,1.0,0.0,2.0,1.0,2.0,1.0
4202,4423.68,0.0,3612.6720000000005,811.008,0.0,7257.600000000001,1958.4000000000005,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5621.087868002865,0.0,0.0,0.0,3326.2633666934585,1477.8387113287595,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2294.7525696306893,0.0,0.0,326.5344586995111,0.0,3347.592009253356,0.0,0.0,551.0432762241096,0.0,0.0,0.0,1.0,1524.4902445189118,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,23157.531209147477,304.2699446717523,0.0,180.87768930251474,1.0,0.0,2.0,1.0,2.0,1.0
4203,4423.68,0.0,3649.536,774.144,0.0,7833.600000000002,1267.2000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,5783.701870917837,151.9635924134006,0.0,0.0,5574.692582725565,1450.3457217350076,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2339.085142347074,0.0,0.0,353.00086003968346,0.0,7334.890467170174,0.0,0.0,512.4680072347616,0.0,0.0,1.0,0.0,2043.71736403064,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,18064.357097676115,0.0,0.0,283.75767453579164,1.0,0.0,2.0,1.0,2.0,1.0
4204,4423.68,0.0,3870.7200000000003,552.96,0.0,8294.400000000001,921.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5305.797425449509,0.0,0.0,0.0,3680.0460045076015,1205.9097851845002,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1440.4271567754436,0.0,0.0,279.7767074994934,0.0,3543.804923251472,0.0,0.0,419.0216250076371,0.0,0.0,1.0,0.0,2629.2002416207756,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,30445.59548941382,0.0,0.0,217.33073142510423,1.0,0.0,2.0,1.0,2.0,1.0
4205,4423.68,0.0,3870.7200000000003,552.96,0.0,7142.4000000000015,2073.6000000000004,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,4956.60685291446,0.0,0.0,0.0,5912.003613099902,1073.4696051435526,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2198.655244825164,0.0,0.0,274.5049287011211,0.0,4294.0004236933955,0.0,0.0,692.8777593103476,0.0,0.0,1.0,0.0,1531.7839598826918,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,22264.18062934387,0.0,0.0,275.79196363750833,1.0,0.0,2.0,1.0,2.0,1.0
4206,4423.68,0.0,3723.264,700.416,0.0,7833.600000000002,1382.4000000000003,0.0,9216.000000000002,0.0,5805.9,645.1,0.0,5770.709175724147,0.0,0.0,0.0,4397.594968232563,1306.662850921287,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2820.378317224152,0.0,0.0,342.88533647867314,0.0,4561.01685284709,0.0,0.0,445.48995416457876,0.0,0.0,1.0,0.0,1609.7094859170124,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,1.0,22167.31207970487,384.97290915305274,0.0,173.2594206252012,1.0,0.0,2.0,1.0,2.0,1.0
4207,4423.68,0.0,3612.672,811.008,0.0,7718.4000000000015,1382.4000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,0.0,6552.741930013789,60.90972054064208,0.0,0.0,6314.807133430849,1295.2471965899365,0.0,0.0,10.0,2.0,0.0,1.0,0.0,2950.0564582696034,0.0,0.0,229.4558615431496,0.0,4239.455112369464,0.0,0.0,653.0887513640131,0.0,0.0,1.0,0.0,1934.225371582873,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,15830.131519774703,0.0,0.0,221.8356373118817,1.0,0.0,2.0,1.0,2.0,1.0
4208,4423.68,0.0,4165.6320000000005,258.048,0.0,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,5158.85500966288,89.41241709188928,0.0,0.0,4358.162710449336,1699.9896298289618,123.82062595656714,0.0,12.0,0.0,0.0,1.0,0.0,2432.569982619223,0.0,0.0,439.5551595034596,0.0,3733.4845582937724,0.0,0.0,789.0432330789426,0.0,0.0,1.0,0.0,2108.4979296284046,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,25803.7251048322,0.0,0.0,227.48129569023462,1.0,0.0,2.0,1.0,2.0,1.0
4209,4423.68,0.0,3354.624,1032.192,36.864000000000004,6681.600000000002,2534.4000000000005,0.0,9216.000000000002,0.0,6451.0,0.0,0.0,6302.099318485228,112.38772369481498,0.0,0.0,3058.5154105611464,1213.01064892888,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1448.8982201114986,17.627701094437114,0.0,221.4230407416277,0.0,4729.995697821762,0.0,0.0,447.2341631114963,0.0,0.0,0.0,1.0,1686.9018719395308,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,1.0,21685.215230802925,297.1629806996594,0.0,296.33019334901746,1.0,0.0,2.0,1.0,2.0,1.0
