dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.50.11.011a-D.50.11.011a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.50.11.011a-D.50.11.011a
3089,0.0,19832.91556077655,36317.3853448303,0.0,0.0,9188.746925106483,46508.14406025015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.7390531569912,0.0,0.0,0.0,0.0,0.0,24.357617812247355,30.103138638931306,0.0,0.0,3.228878203728125,38.28747250690087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155370484267139,0.0,0.0,0.0,0.0
3090,0.0,12091.7697350116,22933.52999310774,0.0,0.0,6607.102927521029,15188.037986774343,12542.655045904654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.653234333608149,18.08765298643713,0.0,0.0,3.9436085218830903,17.964493228445598,5.312946437562485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,0.0,20436.598426067387,29431.70690177258,0.0,0.0,2678.6824281283284,28436.340682261023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.697597461515677,31.033546174258284,0.0,0.0,3.1637721548321696,23.66421658603361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,0.0,36770.79495524828,42758.46333630844,0.0,0.0,5465.844249536523,17491.38893307356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.40633123032115,31.25342126503889,0.0,0.0,6.220589659759502,14.513834958958363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,0.0,21516.623211023692,22246.217411981183,0.0,0.0,0.0,31031.698501378185,8208.778041969712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19391.09018668624,0.0,0.0,0.0,0.0,28.327610177678167,18.134380804353444,0.0,0.0,0.0,19.300668795247823,7.2045017094215025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.778265929078238,0.0,0.0,0.0
3094,0.0,13229.761560474439,30140.375224553034,0.0,0.0,17791.29482725239,64820.30380660771,14818.243490960454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.227808262000543,32.37786862820779,0.0,0.0,5.706329220537277,45.85793755544547,24.181603969989602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,0.0,61093.81089798506,76731.10149470977,0.0,0.0,10805.513509660326,112496.97683753991,3712.3059734211834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.20465592232776,57.13678027722623,0.0,0.0,9.380379811585547,94.95893086918818,5.691596938614484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3096,0.0,41578.786770230676,55911.89553690875,0.0,6167.335808938923,12743.249919065289,42652.6486263712,8542.475743271314,0.0,4.564219508228192,0.0,24.466105076408333,0.0,44580.773889148404,0.0,1030.7765775472935,9511.13696691366,0.0,571.4316936145839,0.0,0.0,38.251265041673534,31.89571722583281,0.0,4.017657919379244,8.798580328479433,39.83347916601261,4.254325185584977,0.0,0.02075749845200447,0.0,0.07058379276591618,0.0,18.327971752742123,0.0,1.5870237378507233,15.7509321350303,0.0,0.4800085169633828,0.0
3097,0.0,19216.02755489477,38089.10274210346,0.0,0.0,4316.124650093156,20611.28547723255,6357.900152516521,0.0,0.0,0.0,0.0,0.0,43215.76733015338,0.0,564.9161661571457,0.0,0.0,0.0,0.0,0.0,20.46569690362471,30.799867094175397,0.0,0.0,5.868801935748002,13.532914218321693,8.197364963613465,0.0,0.0,0.0,0.0,0.0,15.712104764196063,0.0,0.891412882323505,0.0,0.0,0.0,0.0
3098,0.0,9451.071815217845,23762.066744015374,0.0,0.0,253.61187415172034,10008.978235422808,7493.194783497622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.901960998840583,13.57076610714812,0.0,0.0,1.8387299225404972,12.234894297220947,2.673439036644829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,0.0,27384.882531779615,35954.04652058113,0.0,0.0,5012.249926168689,30441.220158681725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.109071465599694,31.38039578168602,0.0,0.0,1.4826565985473148,15.895949392697343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,0.0,6702.360884858854,12503.48161167223,0.0,0.0,0.0,19513.886380571035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.831003121200842,10.643503499096731,0.0,0.0,0.0,14.714305903523078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,0.0,18258.390847764098,17321.279405180485,0.0,0.0,6643.394277750322,12273.628253680617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26400722387611,15.945082795026103,0.0,0.0,6.1572820325761475,13.746913865293108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,0.0,31051.795605932155,46371.734161489585,0.0,0.0,4677.087611134308,83512.97873890435,1998.8954563238085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.89511464855572,47.02020973245548,0.0,0.0,12.167362236122347,34.698848269188936,5.348530754497653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,0.0,12886.879057251434,10402.134087192813,0.0,0.0,8479.731364022,36146.12961174502,8876.93109148351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.079920315868215,9.93167928434943,0.0,0.0,5.820979214695889,22.918251428899882,6.66354596343168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,0.0,19064.116139986676,33365.84243815105,0.0,0.0,0.0,36807.10451362838,11367.619545659278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45697061235983,36.22867841913565,0.0,0.0,0.0,19.515800732895926,9.673126847193965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,0.0,12927.884478121536,18178.47195239114,0.0,0.0,3204.132457215062,12353.535327395506,3865.791342064876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.964920283186324,13.053434302573054,0.0,0.0,0.7175065008763589,13.669875209008888,7.147601858397277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,0.0,25751.15467772327,33432.934781866905,0.0,0.0,3877.9998252563005,30560.776333311893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8509.282552162544,0.0,0.0,0.0,0.0,26.449186546632358,24.4345073158254,0.0,0.0,4.6673230115992865,18.29934811662699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45188514675838,0.0,0.0,0.0
3107,0.0,11101.070449557785,21889.908541442164,0.0,0.0,4051.67216948892,17512.91698084941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.464539690824163,15.453006093444934,0.0,0.0,10.552898922309234,17.178234899636912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,0.0,13257.174913277744,15031.808521838222,0.0,0.0,2891.0677889083627,17181.197363610052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74262316697181,8.964690476784607,0.0,0.0,4.815118708837892,9.500420001935417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3109,0.0,10272.71416359504,15176.344597974059,0.0,0.0,0.0,22485.81465441929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.662725756462436,0.0,0.0,11.011661459440482,11.520104796701078,0.0,0.0,0.0,9.587972029490624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04779833880277706,0.0
3110,0.0,25638.60205049324,27388.42494444489,0.0,0.0,1930.918282404555,38486.23330547759,12124.17352765238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.63259939692631,19.73505060153825,0.0,0.0,2.298301314921604,28.628538916639595,4.359397539585596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3111,0.0,21183.748336110686,42017.04809123986,0.0,0.0,4120.283247608624,24899.22020857479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78336810821158,32.351276635427034,0.0,0.0,3.6568180556224803,14.602486190183335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3112,0.0,6795.913774195707,9845.603246443196,0.0,0.0,0.0,22547.622572396638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.141981200841453,10.299208899675548,0.0,0.0,0.0,6.602981097645483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,0.0,19521.0729729572,32500.88196603257,0.0,0.0,4051.9028177452187,19914.569070950834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.621856732032338,21.539438866599156,0.0,0.0,1.812188351911786,16.62285202271633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3114,0.0,12340.836778688437,17169.440115535053,0.0,0.0,0.0,12486.708766349291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.103004797635325,15.746029428170782,0.0,0.0,0.0,10.280254246312854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,0.0,22896.283605670902,41982.02716960313,0.0,0.0,10490.708919896406,75435.45026740397,8504.46649286951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9559.434482839071,0.0,0.0,0.0,0.0,24.429072319470535,26.733513428039306,0.0,0.0,7.515053380923565,60.81078420865443,3.665267527929623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.861063116314984,0.0,0.0,0.0
3116,0.0,11413.815060385701,16041.391777371282,0.0,0.0,2414.9335983941037,10573.890006032445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.585306390684202,17.3212698292813,0.0,0.0,2.817657152589913,17.020055027466977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3117,0.0,21918.953104792767,28674.389928023556,0.0,0.0,961.2003501574657,61027.54623301126,0.0,0.0,0.0,0.0,0.0,0.0,55392.23331915737,0.0,2003.6427202529098,0.0,0.0,0.0,0.0,0.0,22.08207544547316,25.673838520587914,0.0,0.0,0.20509189677328776,60.20306126591254,0.0,0.0,0.0,0.0,0.0,0.0,14.541943359517713,0.0,2.1119976009202484,0.0,0.0,0.0,0.0
3118,0.0,13012.187380571908,24611.612333220644,0.0,0.0,3977.0294797313145,24494.288731947796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.52933317839333,0.0,0.0,17.539390394394896,19.72563969325747,0.0,0.0,5.152893675168025,17.488705184563216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15785825722896438,0.0
3119,0.0,22334.286157403552,40290.62669394819,0.0,0.0,3011.4395686888165,22824.908851308664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.975075420610192,29.200405687861867,0.0,0.0,7.788159408042104,21.118119435607642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,0.0,10925.688081391598,12477.990358356908,0.0,0.0,8835.348147826331,18285.697404489933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.410417554024963,9.156650519967627,0.0,0.0,4.619356274628409,10.055946013993866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121,0.0,24278.293196023795,36387.34258167456,0.0,0.0,1001.9380445814509,26079.108547097112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75702604357425,821.0671222699368,0.0,0.0,87.93492790314264,0.0,0.0,33.101436583248315,41.611554367383384,0.0,0.0,6.291014120284699,28.164519817495194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03638725985502492,0.4687304942122051,0.0,0.0,0.10128559438337928,0.0
3122,678.7662026015886,23218.59239879264,41378.55099631867,7377.664936167857,0.0,14618.709173783911,48865.31222795731,3748.2006934498363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450158207789774,18.354584724109152,28.854236527593955,8.96124161982377,0.0,15.907771393948835,59.76702699425307,2.3024407889368184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,0.0,12909.939396086062,16783.130964340864,0.0,0.0,0.0,20301.94512054639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.8428367703683,11419.052183975115,0.0,0.0,0.0,0.0,8.776724940033347,9.966269898081029,0.0,0.0,0.0,37.54687899758671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48771523543202955,8.760472172122672,0.0,0.0,0.0
3124,0.0,15935.475196230522,19310.23397894074,0.0,0.0,0.0,17640.397947874197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.283201614356056,12.801497112717055,0.0,0.0,0.0,16.932705219936267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3125,0.0,25856.133588425262,47234.641711060714,0.0,3731.029102616707,18518.495765976524,92987.5736611182,12889.115845621658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.5133071453575,0.0,0.0,23.201239677906067,0.0,0.0,29.781556337991333,48.68827906614862,0.0,8.092667742433177,5.558429258241574,76.03843963914404,6.4794744516681035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6069039226683051,0.0,0.0,0.06838978202574816,0.0
3126,0.0,13352.209571292093,17423.381403025684,0.0,0.0,2283.6509646397076,9907.768224617419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.564964255069818,14.318799308087822,0.0,0.0,1.2791716868185077,15.654403625879517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3127,0.0,21346.514314201708,43394.44665524942,0.0,0.0,22354.193368645938,90866.56323597029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.369244973743967,35.17922881356651,0.0,0.0,12.02633710710666,57.98853216871716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3128,0.0,13149.650228463659,13512.140517374353,0.0,0.0,0.0,18793.58576284957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.813942929688423,11.535699414265357,0.0,0.0,0.0,10.721921261443335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3129,0.0,14753.23053927496,27412.891052885687,0.0,0.0,5024.714904567105,23902.83406759047,6286.823921183334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.145167326142088,17.826481356270317,0.0,0.0,5.461754209522946,20.015486325792708,0.3659814445369474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130,0.0,11791.439541243379,21838.48944638337,0.0,0.0,0.0,22801.599041763715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9748.575454965065,0.0,0.0,0.0,0.0,16.6547578078769,16.775122377602706,0.0,0.0,0.0,17.059640497120288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.742376926981139,0.0,0.0,0.0
3131,0.0,23583.181468645213,29514.79032013754,0.0,0.0,0.0,28634.19810910069,0.0,0.0,0.0,0.0,0.0,0.0,43889.866684673776,0.0,790.9393975994226,9677.185484928044,0.0,53.94168875802748,0.0,0.0,20.40338274389728,22.28621205025709,0.0,0.0,0.0,14.182968605452427,0.0,0.0,0.0,0.0,0.0,0.0,9.639357544459054,0.0,1.1403657656328148,11.180585112847222,0.0,0.03397251222860267,0.0
3132,0.0,23404.830254322867,33050.24675081005,0.0,0.0,9614.514771828724,56556.37590218053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.038166992700507,22.204382595800727,0.0,0.0,2.789243231457305,42.5429944790815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3133,0.0,14712.170928791165,24579.491771957804,0.0,0.0,4149.269033956456,35815.674087504696,15823.745822155603,0.0,0.0,0.0,0.0,0.0,55756.00275700754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.264310867215732,18.128076011450506,0.0,0.0,7.106382082677044,14.050541848934994,4.4985862082196215,0.0,0.0,0.0,0.0,0.0,13.136528192036442,0.0,0.0,0.0,0.0,0.0,0.0
3134,0.0,18961.73003094613,35674.385890506106,0.0,0.0,7696.572057273019,35103.004991647176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06978908070549,31.2767590651187,0.0,0.0,4.039120058626427,31.73862464793752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,0.0,13192.115965950517,19525.096321732563,0.0,0.0,3112.490182199388,14507.740238212305,7958.229628893971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.564872146514777,15.534321669551353,0.0,0.0,2.055552536228486,11.92072293377082,6.807030591518252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,0.0,11438.307904290392,10763.85751747309,0.0,0.0,0.0,17023.89408439634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.76256314061243,0.0,0.0,0.0,0.0,0.0,8.957343741586651,7.886000607106316,0.0,0.0,0.0,17.820155704631713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6907968985089313,0.0,0.0,0.0,0.0
3137,0.0,11728.44084031036,16426.312974981847,0.0,0.0,0.0,17385.9288417521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98196745518137,23.05931141627027,0.0,0.0,0.0,11.512013216627697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,0.0,12714.56611339742,12164.363078908376,0.0,0.0,0.0,28390.172821486158,2998.0715426328934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.641466025434411,10.484042479766423,0.0,0.0,0.0,26.539258308038058,8.191229172986137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,0.0,13844.692014002583,15988.570691144538,0.0,0.0,1345.8902096523211,15142.55948761702,6970.356588444695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.705406803899171,11.900488110662623,0.0,0.0,0.5674601356104104,11.266974541529262,4.413884226527738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,0.0,17875.520665546675,25775.711491844082,0.0,0.0,3469.6683684839313,14861.405979206467,11496.771073103857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.572085928897984,16.05525919777058,0.0,0.0,2.713370220717008,14.324891292149715,2.619612966389953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3141,0.0,12941.426056197644,16947.917371200576,0.0,0.0,2756.8075630134194,30560.78464736964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.452117522370813,14.180515544419078,0.0,0.0,1.0872874293873174,25.203280293914553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,0.0,13861.753309952233,30898.476331765596,0.0,0.0,0.0,12038.770823509665,9314.690298379724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.758492291650153,27.104673142533777,0.0,0.0,0.0,25.99355924245533,6.927081890427084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143,0.0,8248.750615190878,15190.966616297184,0.0,0.0,3635.494572370712,13465.340647839712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.443820750330502,9.305917128114057,0.0,0.0,2.0187220097611545,25.990153365839287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,0.0,26551.28986958127,26120.560695119755,0.0,0.0,8025.910057091535,18591.896016727613,0.0,0.0,0.0,0.0,0.0,0.0,57909.96310337272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.420618455382627,18.035540563094813,0.0,0.0,12.430605387837566,16.86484803792998,0.0,0.0,0.0,0.0,0.0,0.0,12.883841675086167,0.0,0.0,0.0,0.0,0.0,0.0
3145,0.0,21310.794404032626,25331.488541874198,0.0,0.0,13454.891526789743,72985.4452762848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.233557115657828,19.530450298454888,0.0,0.0,6.338476361352465,40.37505066939147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,0.0,45060.655584766806,71422.85046181767,0.0,11964.358482369009,28660.448114545663,88661.83305796474,9541.338721876486,0.0,0.0,0.0,0.0,294.75570625964406,0.0,225.55743614915988,861.3221653345925,0.0,0.0,14.95637340780801,0.0,0.0,41.991028593496694,62.34145624771351,0.0,5.212392155256543,9.870277747425217,72.70932029930331,8.971832841721584,0.0,0.0,0.0,0.0,0.11667325850827523,0.0,0.18195514205749944,0.45241218893983604,0.0,0.0,0.03647959133471275,0.0
3147,0.0,20796.912477985443,24137.68027401312,0.0,0.0,937.908041475301,17615.738850037553,10089.597353436662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.068725179171325,18.62194342032329,0.0,0.0,4.132022960495456,17.12655578091773,7.107231454335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,0.0,31526.09689172741,49460.08300520943,0.0,0.0,12515.557294820275,49827.407645743355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.1456323665055,0.0,0.0,0.0,0.0,0.0,27.853735926575787,41.28861524242658,0.0,0.0,13.21227983418142,39.2877894982481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366534766866193,0.0,0.0,0.0,0.0
3149,0.0,10742.349437463674,16371.180604992216,0.0,0.0,0.0,20434.668191156095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17584718911637,11.638616444827774,0.0,0.0,0.0,17.067502056593465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,0.0,28977.234446234113,37547.020615902686,0.0,0.0,9207.381765852631,31546.57914808556,9395.83132584735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.751661511845988,30.78655210475872,0.0,0.0,11.943969172242397,12.800459872880296,9.514065926135643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,0.0,20851.58861558098,29369.108032165175,0.0,0.0,12443.718379840457,24850.965467924536,5371.275395623389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.540924167827335,33.82183546194885,0.0,0.0,8.381099366244424,18.824030257373153,1.1279677666786494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3152,0.0,18879.02643058437,38944.100203828086,0.0,0.0,8161.562730535208,31363.6372708725,2999.6835244675303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.236822036249915,33.007829509847305,0.0,0.0,4.593130978828263,33.60697959523191,6.7279054294688425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,0.0,18897.52358724906,21837.939571455718,0.0,0.0,5459.363609088769,24866.907245296938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.286258183281458,17.415669323847137,0.0,0.0,4.60803848664935,19.419216070580415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
