cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
4831,4423.68,0.0,0.0,3538.9440000000004,811.008,73.72800000000001,0.0,7718.4000000000015,1267.2000000000003,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5201.127188168115,417.4046233205131,0.0,0.0,3598.9639776535787,1097.1809120459286,123.10383286188956,0.0,10.0,2.0,0.0,0.0,1.0,0.0,3515.32585200909,0.0,0.0,397.9843582287067,0.0,3915.989514798012,0.0,0.0,652.370368986731,0.0,0.0,1.0,0.0,2056.931123633425,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,20959.77347977705,151.16849020871308,0.0,191.89954410699207,1.0,0.0,2.0,1.0,2.0,1.0
4832,4423.68,0.0,0.0,2174.976,1363.968,884.736,0.0,4262.4000000000015,3340.8000000000006,1612.8000000000004,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,3736.0587592245192,806.7030988805327,70.37447512774382,0.0,2101.1086360608642,2285.322122734674,344.6104748911573,132.81083314111257,10.0,2.0,0.0,0.0,0.0,1.0,1466.1966076812373,0.0,0.0,278.8053448512747,0.0,5343.629823020592,0.0,0.0,734.1760314121489,0.0,0.0,0.0,1.0,1605.9982025403592,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,20613.45797776177,786.6222937898309,0.0,193.03831969397555,1.0,0.0,2.0,1.0,2.0,1.0
4833,4423.68,0.0,0.0,4165.6320000000005,258.048,0.0,0.0,8870.400000000001,345.6000000000001,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6023.546756858617,0.0,0.0,0.0,4898.605964908671,864.1215886950886,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1759.2918502156763,0.0,0.0,355.50121943396647,0.0,3390.5964893115524,0.0,0.0,497.31229895478594,0.0,0.0,1.0,0.0,2422.2603148977737,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19687.80814751913,0.0,0.0,216.18612656287962,1.0,0.0,2.0,1.0,2.0,1.0
4834,4423.68,0.0,0.0,2617.344,1216.512,589.8240000000001,0.0,5068.800000000001,2764.8000000000006,1382.4000000000003,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,3843.0921787546845,1162.9145458948774,85.76285707430186,0.0,2979.381193585804,2271.984914314218,421.20533641420695,0.0,8.0,2.0,2.0,0.0,1.0,0.0,1561.4893811018935,15.940704820735434,0.0,294.058606279575,0.0,2840.5258285331183,0.0,0.0,512.1232693297245,0.0,0.0,1.0,0.0,1590.8136791319234,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,19877.499136850634,0.0,0.0,322.5461381373608,1.0,0.0,2.0,1.0,2.0,1.0
4835,4423.68,0.0,0.0,2654.208,1179.6480000000001,589.8240000000001,0.0,4723.200000000001,3456.0000000000005,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,3535.848902156381,1274.9984302307148,0.0,0.0,2691.388146692546,2409.87414240348,179.60538788642498,31.1840971119774,6.0,6.0,0.0,0.0,1.0,0.0,2625.0916383579124,0.0,0.0,290.9478516932989,0.0,5613.6871700942065,0.0,0.0,403.30933890651545,0.0,0.0,1.0,0.0,2220.6579049572265,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22737.573320625135,0.0,0.0,210.64406214547301,1.0,0.0,2.0,1.0,2.0,1.0
4836,4423.68,0.0,0.0,1806.3360000000002,1953.792,663.552,0.0,3225.600000000001,3916.800000000001,2073.6000000000004,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4013.0822227594326,1546.9762732919853,0.0,0.0,1650.3990636504964,2686.987117877655,338.18175770691465,55.28491465819812,8.0,4.0,0.0,0.0,1.0,0.0,1854.6761971531105,0.0,0.0,246.55178191790426,0.0,3772.9624661835255,26.292328891554394,0.0,656.9024673265241,0.0,0.0,1.0,0.0,2065.521847063663,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,19599.169710330767,727.8757924261353,0.0,162.63978746240645,1.0,0.0,2.0,1.0,2.0,1.0
4837,4423.68,0.0,0.0,3244.032,1105.92,73.72800000000001,0.0,7027.200000000002,2188.8,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4732.556316560269,143.5947617261951,0.0,0.0,4402.584873766208,2102.0407887674805,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1807.5340292684598,0.0,0.0,324.57142914286055,0.0,4834.225176855158,0.0,0.0,645.4601108043694,0.0,0.0,1.0,0.0,1792.9366482155863,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18437.005772292116,0.0,0.0,310.2645419863882,1.0,0.0,2.0,1.0,2.0,1.0
4838,4423.68,0.0,0.0,3096.576,1142.784,184.32,0.0,6566.4000000000015,2419.2000000000003,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7414.964865605573,640.1704353967509,0.0,0.0,2763.9400014152698,1659.1737693473813,0.0,118.77473682304195,10.0,2.0,0.0,0.0,1.0,0.0,2282.3415642056148,0.0,0.0,290.2516529591163,0.0,3668.5751132835003,0.0,0.0,553.2024291932937,0.0,0.0,1.0,0.0,1533.3619945214894,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,16640.137081884677,0.0,0.0,295.4242308436574,1.0,0.0,2.0,1.0,2.0,1.0
4839,4423.68,0.0,0.0,3649.536,737.2800000000001,36.864000000000004,0.0,7948.800000000001,921.6000000000001,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7068.749072536864,119.31159978359447,0.0,0.0,5778.800719448979,784.3933951069627,37.33495032284732,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2015.8239632761115,0.0,0.0,284.9759331618043,0.0,3533.2915910119423,0.0,0.0,621.7677229928757,0.0,0.0,1.0,0.0,2106.200359398371,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15739.986638924147,0.0,0.0,221.07047890738343,1.0,0.0,2.0,1.0,2.0,1.0
4840,4276.224,147.45600000000002,0.0,2469.888,774.144,1179.6480000000001,0.0,4608.000000000001,2419.2000000000003,2188.8000000000006,0.0,8985.600000000002,230.40000000000003,0.0,6451.0,0.0,0.0,4355.071175695328,805.6921777503458,549.7353790824351,0.0,2680.8031016098635,1978.1698958521083,1831.467372763562,664.1975536139626,8.0,4.0,0.0,0.0,1.0,0.0,3217.5058574320537,0.0,0.0,161.73799733805015,0.0,4370.120104570566,0.0,0.0,529.606881019407,0.0,0.0,1.0,0.0,1706.5485369224277,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,23057.974605742405,142.2409254485197,0.0,182.292731223188,1.0,0.0,2.0,1.0,2.0,1.0
4841,4423.68,0.0,0.0,2396.16,1806.336,221.18400000000003,0.0,5529.600000000001,3686.400000000001,0.0,0.0,9216.000000000002,0.0,0.0,6128.450000000001,322.55,0.0,6402.563163712552,499.3832839554696,0.0,0.0,2171.728153232893,2557.692991963369,238.13601124020698,78.23287506279637,10.0,2.0,0.0,0.0,1.0,0.0,1516.128605073832,0.0,0.0,191.76146744495904,24.49313603877322,2897.9956717571386,0.0,0.0,552.112517065303,0.0,0.0,0.0,1.0,1583.2378982382875,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25719.838140712247,0.0,0.0,185.27203630346077,1.0,0.0,2.0,1.0,2.0,1.0
4842,4423.68,0.0,0.0,2801.664,1548.288,73.72800000000001,0.0,6451.200000000002,2764.8000000000006,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4636.655715632168,519.7792428099808,0.0,0.0,3009.06894486006,2419.067533037366,373.2384361609269,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2048.0110821641197,0.0,0.0,380.2969725090336,0.0,3217.604597348877,0.0,0.0,550.9376104060487,0.0,0.0,1.0,0.0,1739.671531298642,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,34179.687211270466,0.0,0.0,291.7136827330676,1.0,0.0,2.0,1.0,2.0,1.0
4843,4423.68,0.0,0.0,3170.304,663.552,589.8240000000001,0.0,6220.800000000001,1728.0000000000005,1267.2000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6071.3044995517275,794.459167073941,0.0,0.0,4618.72600067007,1498.793042267886,87.91292310778691,39.10391176109337,10.0,2.0,0.0,0.0,1.0,0.0,1866.6088145788958,0.0,0.0,234.18151021076835,0.0,5061.586362238771,0.0,0.0,766.4691134896192,0.0,0.0,1.0,0.0,1925.9611940226466,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,21746.07063226216,0.0,0.0,306.738112175118,1.0,0.0,2.0,1.0,2.0,1.0
4844,4386.816000000001,36.864000000000004,0.0,2248.704,921.6,1253.376,0.0,4377.600000000001,2764.8000000000006,2073.6000000000004,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,5561.055917853459,1479.4320782747645,283.81120439243756,0.0,2195.452021335853,2064.6228553313813,468.7126773949654,114.17687171035848,8.0,2.0,2.0,0.0,1.0,0.0,2507.6859909566597,0.0,0.0,223.02632880794167,0.0,4274.082785804023,42.99284431810455,0.0,386.33988936229065,161.95384401860414,0.0,0.0,1.0,2107.8975852366057,0.0,0.0,140.0832,7.3728,16.0,0.0,2.0,0.0,0.0,1.0,15571.80287790663,407.73543056159707,0.0,268.93003513529055,1.0,0.0,2.0,1.0,2.0,1.0
4845,4386.816000000001,36.864000000000004,0.0,1843.2,1511.424,1069.056,0.0,3571.2000000000007,3340.800000000001,2304.0000000000005,0.0,9100.800000000001,115.20000000000002,0.0,6128.450000000001,322.55,0.0,4740.483141517571,1320.911132916345,72.71534961663991,0.0,2585.6958527450843,3177.210665560189,735.2938286005962,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1408.936308081561,0.0,0.0,258.6058929377844,0.0,4327.375650911365,0.0,0.0,567.1201982434479,0.0,0.0,0.0,1.0,1869.6391305257616,185.59888780047464,0.0,140.0832,7.3728,12.0,4.0,2.0,0.0,0.0,1.0,17897.894962463084,120.95900476494992,0.0,131.6494566468969,1.0,0.0,2.0,1.0,2.0,1.0
4846,4386.816000000001,36.864000000000004,0.0,2396.16,1511.424,516.096,0.0,4838.4000000000015,3456.000000000001,921.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5533.874624734796,624.3427893666839,33.49205638174907,0.0,2565.3878695101052,2558.464739192987,382.51597955282733,0.0,10.0,2.0,0.0,0.0,0.0,1.0,2470.0920872836778,0.0,0.0,224.70173782544475,0.0,3035.987994926786,0.0,0.0,755.7335617097352,0.0,0.0,1.0,0.0,1477.55995986494,169.88494386497217,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,15349.484884171496,307.08708203812193,0.0,254.8013554573447,1.0,0.0,2.0,1.0,2.0,1.0
4847,4423.68,0.0,0.0,2322.432,1622.016,479.232,0.0,5299.200000000001,3110.4000000000005,806.4000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5150.1316028983865,813.3183564928026,0.0,0.0,2754.317193355835,2890.902344196621,182.68287765527464,99.50491770696792,10.0,2.0,0.0,0.0,1.0,0.0,1969.715478345506,0.0,0.0,235.226541758214,0.0,5015.647297938101,0.0,0.0,563.0596398383761,0.0,0.0,1.0,0.0,2022.8371119419626,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,20851.15537631977,194.2957219188646,0.0,227.0470629313005,1.0,0.0,2.0,1.0,2.0,1.0
4848,4423.68,0.0,0.0,2396.1600000000003,1548.288,479.232,0.0,4723.200000000001,3571.2000000000007,921.6000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,3973.890707116659,865.3645050776324,0.0,0.0,2701.4650179623986,2370.7395066539298,435.59454624667376,97.73417408401886,12.0,0.0,0.0,0.0,1.0,0.0,2569.9126301495153,0.0,0.0,246.77968868770736,0.0,4249.181358121564,0.0,0.0,533.9739576849518,0.0,0.0,1.0,0.0,1995.7383278506172,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,20002.956602372422,0.0,0.0,243.01633219101348,1.0,0.0,2.0,1.0,2.0,1.0
4849,4423.68,0.0,0.0,3022.848,1400.832,0.0,0.0,6681.600000000001,2534.4000000000005,0.0,0.0,9216.000000000002,0.0,0.0,6128.450000000001,322.55,0.0,7246.608232327689,78.7158909538255,0.0,0.0,4021.493706731962,2897.7828469393944,53.18284179728074,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2149.2649072934455,0.0,0.0,338.2772006670974,0.0,5399.787934251249,0.0,0.0,526.5969486380659,0.0,0.0,0.0,1.0,2123.490562561893,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,23092.38745202096,0.0,0.0,198.83742644111675,1.0,0.0,2.0,1.0,2.0,1.0
4850,4423.68,0.0,0.0,2875.3920000000003,1032.192,516.096,0.0,6220.800000000001,2073.6000000000004,921.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5669.146569612223,310.3263942598881,0.0,0.0,3578.16960049308,2221.5525709227322,330.4580470548516,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1804.6145525263614,0.0,0.0,387.85195764232117,0.0,3887.831719666215,0.0,0.0,825.1041431160991,0.0,0.0,0.0,1.0,2421.586801202235,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,22189.78049843354,0.0,0.0,290.9626206628527,1.0,0.0,2.0,1.0,2.0,1.0
4851,4423.68,0.0,0.0,3870.7200000000003,552.96,0.0,0.0,7372.800000000002,1843.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4699.394190781801,0.0,0.0,0.0,3607.2720078736793,1854.2695585848562,56.16550553410885,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2214.6007987410576,0.0,0.0,280.8373364695358,0.0,4297.6648028724685,0.0,0.0,787.9654105308401,0.0,0.0,1.0,0.0,1852.366656684363,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20713.599489375007,0.0,0.0,196.1936546841111,1.0,0.0,2.0,1.0,2.0,1.0
4852,4423.68,0.0,0.0,3207.168,884.736,331.776,0.0,6912.000000000002,1612.8000000000004,691.2000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4347.359157855126,336.7781259316643,0.0,0.0,4648.323183178687,1535.2187449301223,60.20061075034881,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2388.7565783518457,0.0,0.0,267.9367148639402,0.0,4994.166609417604,0.0,0.0,626.2226371503609,0.0,0.0,1.0,0.0,1678.1204440819588,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,13325.926573456443,0.0,0.0,198.3051493781229,1.0,0.0,2.0,1.0,2.0,1.0
4853,4386.816000000001,36.864000000000004,0.0,1400.8319999999999,1695.744,1327.104,0.0,3110.4000000000005,3225.600000000001,2880.000000000001,0.0,9216.000000000002,0.0,0.0,6128.450000000001,0.0,322.55,3744.376824055441,1439.4995032831462,50.392830135090406,0.0,1902.3098546077763,2255.9915758212537,939.1953182351966,158.73708830519539,6.0,6.0,0.0,0.0,1.0,0.0,2423.200804302187,0.0,0.0,222.68537135788657,0.0,5302.181231185797,0.0,0.0,479.7356811770725,293.33699753154474,0.0,1.0,0.0,2335.4706807342523,0.0,0.0,134.5536,12.9024,12.0,4.0,2.0,0.0,0.0,1.0,26763.229540748856,805.3987954559045,0.0,250.45994266108667,1.0,0.0,2.0,1.0,2.0,1.0
4854,4423.68,0.0,0.0,2801.664,1179.6480000000001,442.368,0.0,5184.000000000001,3456.000000000001,576.0000000000002,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,7275.852232392781,939.9828647813449,0.0,0.0,2925.488513171381,2538.6821080828063,207.4837965752285,92.00729245969495,8.0,4.0,0.0,0.0,0.0,1.0,1702.488531015111,0.0,0.0,299.4754857914538,0.0,4944.1694918403155,0.0,0.0,525.022953057369,0.0,0.0,1.0,0.0,2341.0057117421106,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23338.238154254745,0.0,0.0,348.67979044704794,1.0,0.0,2.0,1.0,2.0,1.0
4855,4423.68,0.0,0.0,2985.9840000000004,1142.784,294.912,0.0,6105.600000000001,2534.4000000000005,576.0000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5087.696010038686,545.4371273119016,0.0,0.0,3398.799590630247,2992.6449361115474,65.46832465471165,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1496.570520586095,0.0,0.0,350.07452328290935,0.0,4527.565852473879,0.0,0.0,598.9537095091033,0.0,0.0,1.0,0.0,2106.929174894236,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21883.330859388174,162.71120084392,0.0,196.39277602574185,1.0,0.0,2.0,1.0,2.0,1.0
4856,4423.68,0.0,0.0,2580.48,1658.88,184.32,0.0,6336.000000000002,2304.0000000000005,576.0000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7315.239351079028,418.11405259824505,0.0,0.0,4430.487310821843,2437.444058366222,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2205.480972821873,0.0,0.0,387.9937040044579,0.0,4184.9896415718185,0.0,0.0,728.8445928763467,0.0,0.0,1.0,0.0,1728.3018937328009,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,14323.900570770384,238.52103737433922,0.0,325.2644993975366,1.0,0.0,2.0,1.0,2.0,1.0
4857,4423.68,0.0,0.0,2322.4320000000002,1585.152,516.096,0.0,5299.200000000002,2649.600000000001,1267.2000000000003,0.0,9216.000000000002,0.0,0.0,6128.450000000001,322.55,0.0,4403.404221955511,995.2006108111569,0.0,0.0,3632.5219833260635,2363.313238942342,131.0821339968716,97.79578331212272,8.0,4.0,0.0,0.0,1.0,0.0,2583.985651330786,23.035338297011947,0.0,384.94626715521133,0.0,4188.384936113672,0.0,0.0,630.9836130619155,0.0,0.0,0.0,1.0,2143.175477296189,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,20376.129072459808,628.9147990882476,0.0,260.10310488767357,1.0,0.0,2.0,1.0,2.0,1.0
4858,4423.68,0.0,0.0,2174.976,1474.56,774.144,0.0,3916.800000000001,2995.2000000000007,2304.000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4048.124217686335,1062.4813258369697,232.2330359609604,0.0,2427.4319211996426,2526.3893915958074,570.1872228243155,147.07951334899866,10.0,2.0,0.0,0.0,1.0,0.0,2262.9173352193084,0.0,0.0,294.41454911214817,0.0,4829.968990788191,0.0,0.0,734.2305708985236,0.0,0.0,0.0,1.0,1588.8414874600421,296.05756976485316,0.0,140.0832,7.3728,16.0,0.0,2.0,0.0,0.0,1.0,23361.88475271785,1740.9247993762078,181.8727173614389,317.1761248273514,1.0,0.0,2.0,1.0,2.0,1.0
4859,4423.68,0.0,0.0,3133.44,958.464,331.776,0.0,5760.000000000002,2764.8000000000006,691.2000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4987.620607901324,539.4839889803777,0.0,0.0,3016.6825216586703,1807.5272082717868,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1416.157912882059,0.0,0.0,297.74360882630015,0.0,4632.233863568204,0.0,0.0,720.7519696318069,0.0,0.0,1.0,0.0,1950.895948107005,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,31875.8868676489,0.0,0.0,213.8115589405643,1.0,0.0,2.0,1.0,2.0,1.0
4860,4423.68,0.0,0.0,2359.2960000000003,1769.4720000000002,294.91200000000003,0.0,4838.4000000000015,4032.000000000001,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6202.432839907245,908.9977555996663,0.0,0.0,2047.3246462161587,2810.339781633898,497.856453294704,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1951.050803432544,0.0,0.0,274.79287433885327,0.0,4618.737177932033,49.15975082936611,0.0,814.7666134323795,0.0,0.0,1.0,0.0,1942.280595066845,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,17674.096858327746,195.99826870940566,0.0,324.49490534047106,1.0,0.0,2.0,1.0,2.0,1.0
4861,4386.816000000001,36.864000000000004,0.0,1732.6080000000002,1216.512,1474.56,0.0,3225.6000000000013,2534.4000000000005,3456.000000000001,0.0,8985.600000000002,230.40000000000003,0.0,6451.0,0.0,0.0,3610.5475888900064,1472.868307676696,188.03683868446558,0.0,1852.5441539996912,2133.8579807910137,829.0946268101261,198.02210945648721,8.0,2.0,2.0,0.0,1.0,0.0,2224.4631370620987,0.0,0.0,371.46576996156085,0.0,4450.87534543296,0.0,0.0,771.4467388377036,0.0,0.0,1.0,0.0,1701.645288269392,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18565.66995943241,0.0,0.0,281.33572275561437,0.0,1.0,2.0,1.0,2.0,1.0
4862,4386.816000000001,36.864000000000004,0.0,1880.0640000000003,1400.8319999999999,1142.7839999999999,0.0,4608.000000000001,1958.4000000000005,2649.600000000001,0.0,8870.400000000001,345.6,0.0,6451.0,0.0,0.0,5262.479741130034,2079.303971619404,344.9414133423571,0.0,2961.4984690030615,2703.8140242367117,716.2365179136295,196.8712585716313,8.0,4.0,0.0,0.0,1.0,0.0,2125.336686370341,0.0,0.0,330.85855697274246,0.0,4033.1163777466154,0.0,0.0,629.4094548545489,0.0,0.0,1.0,0.0,1959.5335047328567,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,14257.759765874234,0.0,0.0,259.2422416275337,1.0,0.0,2.0,1.0,2.0,1.0
4863,4423.68,0.0,0.0,2211.84,1363.968,847.8720000000001,0.0,4723.200000000001,2995.2000000000007,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,6128.450000000001,0.0,322.55,5109.405224897981,1241.4853507367743,0.0,0.0,2087.115688892813,2421.9160805125916,338.15302082958794,58.29824450540253,8.0,4.0,0.0,0.0,1.0,0.0,2591.502485656125,0.0,0.0,265.2543910757328,0.0,4169.173819478331,0.0,0.0,494.73989564321136,0.0,0.0,0.0,1.0,1138.3042684785787,855.1109145497142,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,22592.37242351989,1351.0823005253255,0.0,262.1755100236192,1.0,0.0,2.0,1.0,2.0,1.0
4864,4423.68,0.0,0.0,2949.12,1363.968,110.59200000000001,0.0,5529.600000000001,3456.000000000001,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5159.221859342674,543.8996294141366,0.0,0.0,3989.422698264549,2292.949149013761,247.58712876268487,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1487.065174809185,0.0,0.0,341.9868982395506,0.0,4800.399727107512,0.0,0.0,812.0563651931424,0.0,0.0,1.0,0.0,1915.0663470861937,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21276.7381096341,0.0,0.0,276.6025408811447,1.0,0.0,2.0,1.0,2.0,1.0
4865,4423.68,0.0,0.0,1916.928,1253.3760000000002,1253.376,0.0,4723.200000000002,2880.0000000000005,1612.8000000000004,0.0,9216.000000000002,0.0,0.0,5805.9,0.0,645.1,4254.940298827291,1517.4574842111858,96.37950991755582,0.0,2815.975253746283,2069.1815542542104,478.3623846819379,56.94370892117599,10.0,2.0,0.0,0.0,1.0,0.0,2281.4161739329006,45.9991617481422,0.0,347.11779493572834,0.0,5446.108294025087,0.0,0.0,497.5113943887712,0.0,0.0,0.0,1.0,1870.5539099209354,178.3402713368042,0.0,134.5536,12.9024,16.0,0.0,2.0,0.0,0.0,1.0,12971.825348152612,332.8634926298739,0.0,252.4961232242597,1.0,0.0,2.0,1.0,2.0,1.0
4866,4423.68,0.0,0.0,3244.032,1032.192,147.45600000000002,0.0,6220.800000000001,2649.6000000000004,345.6000000000001,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,4669.37488073213,613.5635129497292,0.0,0.0,3379.683901495838,1978.204480018941,230.77312515539137,76.92437505179713,10.0,2.0,0.0,0.0,1.0,0.0,1775.7714579900576,0.0,0.0,282.11600135666197,0.0,5389.764060449355,0.0,0.0,522.941781081579,0.0,0.0,1.0,0.0,2167.586584396246,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18408.53346675307,316.5198902070006,0.0,186.12714112490386,1.0,0.0,2.0,1.0,2.0,1.0
4867,4313.088,110.592,0.0,1843.2,1253.376,1327.104,0.0,4147.200000000001,2304.0000000000005,2764.8000000000006,0.0,8985.600000000002,230.40000000000003,0.0,5160.8,967.65,322.55,4034.4231200422532,1131.0175235362303,611.4799991681109,0.0,1625.3766434155054,2135.892321977656,1051.1981411858621,282.9019976952453,6.0,6.0,0.0,0.0,0.0,1.0,2317.597794930687,233.60300011126955,0.0,470.2396295724103,0.0,3193.0505483951565,265.9342451887627,0.0,487.9718979928322,169.50223942744614,0.0,0.0,1.0,1916.7085022172541,0.0,0.0,117.9648,29.4912,8.0,8.0,2.0,0.0,0.0,1.0,14063.19839603049,1682.7536751584562,0.0,282.1573843125568,1.0,0.0,2.0,1.0,2.0,1.0
4868,4423.68,0.0,0.0,2912.2560000000003,1363.968,147.45600000000002,0.0,5760.000000000002,3225.600000000001,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5697.1443532596695,328.0952548921399,0.0,0.0,3558.6288237268463,2088.924785493359,135.82948247058334,0.0,10.0,2.0,0.0,0.0,0.0,1.0,2132.891012771359,0.0,0.0,326.52951791266025,0.0,3559.2575421854526,0.0,0.0,569.9392034055011,0.0,0.0,0.0,1.0,1896.284994254751,0.0,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,14737.101369738362,0.0,0.0,197.16752807439104,1.0,0.0,2.0,1.0,2.0,1.0
