dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.50.11.011a-D.50.11.011a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.50.11.011a-D.50.11.011a
1461,0.0,23977.163860246896,45508.56325941485,0.0,0.0,8267.607450374768,49617.15027333764,18234.728748816255,0.0,6.756225566093274,0.0,0.0,0.0,0.0,0.0,1319.2551566765846,0.0,0.0,0.0,0.0,0.0,26.491239553374136,36.68350811401107,0.0,0.0,1.2318717910895118,33.994868563972375,16.410123831601933,0.0,0.011568969225501727,0.0,0.0,0.0,0.0,0.0,1.67672647455691,0.0,0.0,0.0,0.0
1462,5363.303816836351,43049.92996361827,87627.67683342528,12047.111411309137,0.0,43485.99552764858,124503.65822609703,44135.18845457051,0.0,0.0,0.0,0.0,0.0,40836.42994709228,1292.7232799624346,0.0,9186.37066552614,0.0,0.0,0.0,4.070537223513605,60.26664232773319,92.08040829149967,7.84834986275282,0.0,38.96989645005362,78.8009669442637,22.375617069604793,0.0,0.0,0.0,0.0,0.0,16.552274617552843,0.4363695618319659,0.0,11.082026879375263,0.0,0.0,0.0
1463,0.0,11650.864111659908,16661.346682888332,0.0,0.0,7062.907299569206,16919.270721541434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44170543798875,15.470429534616606,0.0,0.0,6.372423037447359,10.92221442367635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,0.0,24771.303713417066,66564.51583980156,0.0,0.0,1900.0003377715377,40693.81316899631,13617.960182814086,4173.270148809403,0.0,0.0,7.69604698768265,0.0,47176.54735437165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9172170251357,48.85398056357158,0.0,0.0,3.015884962474432,23.370257938470825,5.376986258739,1.1360787299501516,0.0,0.0,0.017580519482514125,0.0,12.757522183050392,0.0,0.0,0.0,0.0,0.0,0.0
1465,0.0,33470.31244456946,50212.7322591354,0.0,0.0,7375.603398531006,34412.29977369004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.4762261071615,0.0,0.0,20.72861786004857,54.1157861022236,0.0,0.0,12.688671784707632,20.338724891464526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501167034167228,0.0
1466,0.0,30743.19882746139,29610.762684370955,0.0,0.0,0.0,19952.4801774623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.479652849338223,20.409814089793237,0.0,0.0,0.0,9.60223731257281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,0.0,21152.149285485866,30334.709086293908,0.0,0.0,12036.432820181522,28940.703981787203,8143.996281652834,0.0,0.0,0.0,0.0,0.0,54172.95332157449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.28491512141561,23.195814466438613,0.0,0.0,12.615010761552531,22.663070853972183,4.7806068048902715,0.0,0.0,0.0,0.0,0.0,14.534023721368351,0.0,0.0,0.0,0.0,0.0,0.0
1468,0.0,39176.85962163696,49572.60700933109,0.0,0.0,28809.247220936904,72944.99364700262,15250.65683355807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20190637368192,38.65635386136571,0.0,0.0,7.373088020984535,56.293165021446846,6.624685143235064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,0.0,59314.2410391927,90151.29577886111,0.0,3010.432534752869,15438.281877953628,95684.61650155889,35194.445681248886,1388.835677724574,0.0,0.0,0.0,0.0,70662.45979412492,0.0,0.0,11480.811982630838,0.0,460.9859676966227,0.0,0.0,56.54172913457681,57.32611397159791,0.0,6.233185245979633,14.126888511508353,80.91108923476676,21.53485759685815,1.6362979270253821,0.0,0.0,0.0,0.0,16.32863625306137,0.0,0.0,7.247295712468694,0.0,0.40413519958823274,0.0
1470,0.0,36990.78277824789,46653.2449703088,0.0,0.0,15094.516965448165,56395.1032108224,10975.619126912601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12389.897582064123,0.0,0.0,0.0,0.0,38.6637278597254,37.28866851668514,0.0,0.0,12.956059290384625,50.32452442534026,15.127967862636394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.82549289905555,0.0,0.0,0.0
1471,0.0,15518.778744640982,12151.009110944922,0.0,0.0,1914.3505176007147,31515.89572808964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84962099672942,9.17862407204735,0.0,0.0,2.21479617835177,20.196151737765526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,0.0,46451.25900393488,64842.71621281572,0.0,0.0,8496.074557986816,85916.94682953827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11335.470232028647,0.0,83.22546801214834,0.0,0.0,49.059804950429324,57.126909237993196,0.0,0.0,11.245426530691763,50.6873585469439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.668011187051547,0.0,0.23799229085381587,0.0
1473,0.0,25326.668362016702,34557.87799030052,0.0,0.0,4336.421123952886,58863.0811497038,13391.0913405526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.712923089659196,21.335024103137833,0.0,0.0,3.197597926611063,57.6476579463645,15.458348936032316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,0.0,33116.26872211452,59015.9316089016,0.0,0.0,17160.839853939964,76379.3996408693,7203.19818359915,438.57006127374245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12069.591915491645,0.0,0.0,0.0,0.0,33.02938471474276,55.386409503268546,0.0,0.0,16.625722022490947,65.85461933161179,8.827331655078044,2.1057030854684258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.789097203289,0.0,0.0,0.0
1475,810.9988161311003,46578.784031776646,74796.24949870443,0.0,8259.27455787941,26443.088677141768,212805.12957031844,7983.4199714941005,1910.5225744775578,0.0,0.0,0.0,0.0,33591.73548986018,0.0,0.0,9302.12038622176,2248.401581106936,0.0,0.0,0.5703369649594041,42.643343862141364,61.23167675178736,0.0,2.977580346514639,21.902986008742655,171.66604343114193,7.033302564022,0.20958467788319704,0.0,0.0,0.0,0.0,21.66621063456944,0.0,0.0,8.024982436134485,0.7416306310801226,0.0,0.0
1476,653.5803536523414,57055.57310771459,92857.99922450547,9054.876892759401,0.0,28234.27621059145,159797.82761990416,20088.490414356107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9553.117706762712,0.0,0.0,0.0,0.5410394321753758,47.65214901378298,59.4639961545981,9.704478526665829,0.0,18.249845138201305,112.54487621447703,10.542602105877252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85997167625963,0.0,0.0,0.0
1477,0.0,36763.39429153199,66139.79436805172,0.0,4992.4999206081875,28935.236097231915,44767.43900399157,14949.49570070188,0.0,0.0,25.450771686494832,0.0,0.0,42124.59631856873,252.02451186967238,549.5756204948053,0.0,0.0,42.49987317501816,0.0,0.0,35.39393379175063,39.073722279673454,0.0,2.463591744416965,14.914662129599996,40.54897277562021,0.9093403386224432,0.0,0.0,0.06310805900234276,0.0,0.0,10.461488032305665,0.26392152225134125,0.8238222264371668,0.0,0.0,0.09383272600521768,0.0
1478,0.0,51549.40226279664,85591.57029227496,0.0,3405.8678648489163,17444.87443438497,91713.36613835719,17339.981730182884,2923.9907683755673,0.0,0.0,0.0,0.0,0.0,0.0,2075.583745101734,0.0,0.0,96.79788402244307,0.0,0.0,64.6693355596624,56.780459035705434,0.0,4.7259088813360055,9.987304541693824,82.42051822955855,18.288783856079153,5.3085164450222635,0.0,0.0,0.0,0.0,0.0,0.0,2.3318841925557816,0.0,0.0,0.1836384081630048,0.0
1479,830.9421986273421,42148.03696430828,56940.23538793247,0.0,0.0,16268.96677033701,38911.77238143053,16428.06028028787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44462105155353726,28.414541782608968,47.74494759966427,0.0,0.0,17.247647747465273,38.54323913622834,8.55070269218557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,1558.752964329155,59971.277526953134,78247.78195622528,9306.152711616314,4809.6814237390245,73458.92892710154,103814.36955489994,2617.740361371088,0.0,5.122725751067341,0.0,0.0,0.0,41397.12214367817,0.0,2775.049693160578,10109.667813517468,0.0,240.46177492993223,0.0,2.5144191024097022,52.895808514407484,74.29508060913605,6.069172520673431,4.19827527970876,47.905319108813416,119.37499189015816,4.580220040233604,0.0,0.013294328973468921,0.0,0.0,0.0,11.661038008375026,0.0,3.7787718922729137,11.15300178406821,0.0,0.26775588306616904,0.0
1481,0.0,31458.686879928508,56155.417319545915,0.0,0.0,4132.269662306677,27632.593882761186,8551.53914360243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88307916370164,50.74811862071109,0.0,0.0,6.80179215180722,10.559391271547394,7.766569780844591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,0.0,33464.463264678285,52637.742010880575,0.0,0.0,8019.4288364127415,21146.895857910262,8534.444689066568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.60584470916117,35.656475581755515,0.0,0.0,7.056350229675607,25.938654171661913,12.34899680013544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,0.0,32524.181294250015,49996.22397321362,0.0,0.0,3935.2139385324376,24699.414991766014,12859.757958801047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05342204566111,35.88296836295272,0.0,0.0,1.0700874265663889,24.5028109790515,4.320639790343464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1484,0.0,25218.248856092658,46315.709190085734,0.0,0.0,8897.596236732848,50815.179673788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.54018984048594,10331.35417938432,0.0,0.0,0.0,0.0,26.598260626018785,32.79843499493418,0.0,0.0,4.915532505632359,39.287912977053594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814464791894993,11.24969973616605,0.0,0.0,0.0
1485,0.0,31824.70047380395,55530.59489011136,0.0,0.0,7105.67767876578,42373.42949213718,14045.515575667974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31802589012355,31.625453698637948,0.0,0.0,1.4376908491379279,36.10520089611889,12.535882582578642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,0.0,30303.61112023891,51020.01443015077,0.0,0.0,1143.2510147190985,72953.77935037424,3752.2621426348082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9834.387730085544,0.0,0.0,0.0,0.0,48.58666129242191,38.274779836531955,0.0,0.0,8.018659276065291,46.882162076117325,6.992606401557031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.422661731387729,0.0,0.0,0.0
1487,0.0,29969.27349874591,33558.98515302538,0.0,0.0,6201.795320775506,38815.28479180334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.80098457735346,36.02390237501116,0.0,0.0,4.664835415051108,32.62688632845093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,0.0,35026.1659295875,51731.956472448255,0.0,0.0,22884.02746185576,48770.70172205045,7211.553045284089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.366994274924,9746.511439411988,0.0,25.984799219084675,0.0,0.0,34.46717866464926,40.06217152480122,0.0,0.0,17.703389449231118,93.95805035588825,7.891202140366436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2004291792466555,6.15353740453798,0.0,0.12656123524810256,0.0
1489,0.0,32663.544352738754,59720.655612996496,0.0,0.0,6121.332222542009,103360.37446929078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.02353676991754,42.8412587760145,0.0,0.0,4.533468525577546,70.29704019213324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,0.0,17449.72657060818,36251.95572148692,0.0,0.0,5332.880527085623,14728.758310318355,11582.820344958138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.725309244633088,30.803420040181784,0.0,0.0,2.87250584332116,24.574264064442442,12.449432546184772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,2382.907143022995,50267.05467249449,76548.8770007493,17246.103338288372,0.0,33211.889319561385,114014.93847390596,10151.571488682246,0.0,0.0,0.0,0.0,0.0,46639.88857074972,0.0,0.0,0.0,0.0,121.39212845577043,0.0,2.8272001756723792,51.249926148885294,55.57410539695068,7.194859309267451,0.0,9.851554683174024,105.18746249837203,10.547704446886245,0.0,0.0,0.0,0.0,0.0,13.999847588141076,0.0,0.0,0.0,0.0,0.08488203230570938,0.0
1492,0.0,57314.95038691994,93990.78096388427,0.0,0.0,17170.422006438515,111834.73326117927,12153.68078522035,0.0,0.0,0.0,0.0,0.0,0.0,278.4457761961186,0.0,0.0,0.0,0.0,0.0,0.0,64.66646242410447,56.591992773679635,0.0,0.0,15.555186030811004,88.58505369860401,5.982256010261304,0.0,0.0,0.0,0.0,0.0,0.0,0.11177407598457631,0.0,0.0,0.0,0.0,0.0
1493,0.0,20161.446317878504,32948.773196318005,0.0,0.0,6388.397693460054,32477.03791322922,3185.372262873928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.237410872307784,26.373967903952646,0.0,0.0,2.9053709694213032,22.117842058092805,2.6410794172988643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,0.0,47299.833616965494,73208.245826058,0.0,0.0,21204.7438869348,171696.27042406707,8232.348251531883,0.0,0.0,0.0,0.0,0.0,44364.11639288143,0.0,611.2704374364997,0.0,0.0,220.89899476525662,0.0,0.0,48.59897938705806,53.967605630493196,0.0,0.0,20.28202156841175,129.34846421082446,12.916712244837207,0.0,0.0,0.0,0.0,0.0,17.09008518267298,0.0,0.5950145758256689,0.0,0.0,0.8723072402164395,0.0
1495,0.0,21034.05000361696,38371.37886754948,0.0,0.0,15890.978036625502,88527.64209135761,5741.441998264445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11187.478887922578,0.0,0.0,0.0,0.0,18.689063443666953,25.506809903572844,0.0,0.0,10.952823908860978,90.36684373157478,9.735556241087332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.374470804327387,0.0,0.0,0.0
1496,0.0,33731.70097923214,41078.97139770606,0.0,0.0,14059.729905883374,44649.351261653166,5591.285441774426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.939140031813285,36.97378971238776,0.0,0.0,5.698968858714296,24.02905424782012,5.824566810409128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,0.0,29135.20369314441,46825.87139550435,0.0,0.0,12850.413705791048,29227.79476454977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.8105710714237,0.0,0.0,0.0,0.0,0.0,23.435167719138907,42.03862370521544,0.0,0.0,7.739682196875798,50.97187583571593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0471845628325607,0.0,0.0,0.0,0.0
1498,0.0,23205.35953185366,43889.426894696495,0.0,0.0,14975.183050738831,48951.26264524726,13173.18670842999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10388.614846605971,0.0,0.0,0.0,0.0,21.374224344693655,34.15854052677085,0.0,0.0,6.947405240583809,32.819963892995595,4.029728058448099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30701547620499,0.0,0.0,0.0
1499,674.8326631508402,54601.9865211195,78844.86733544576,0.0,32339.9597588012,19905.23698568611,68148.74360026137,15981.263459688771,1144.5306838058566,3.372081044091889,54.37894973596876,299.9624648306666,0.0,51411.110391061346,2199.926043070243,7834.906907638091,10480.742440184922,0.0,1588.6296378433715,0.0,0.6900384591083076,52.41920341386604,70.09452721391808,0.0,45.432806680182836,30.979604711164917,46.92948926183685,6.4719757209668085,0.8393832377206777,0.006710054919156251,0.02369747574867677,0.20652539619971944,0.0,12.774654255014076,0.8589212377059194,7.247972539316262,14.94367535996299,0.0,2.846427829037858,0.0
1500,0.0,40086.90922164597,54660.61946891691,0.0,11481.596631454793,4101.40581850646,52200.59432401983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.461649165081404,0.0,0.0,24.038347269263177,41.20181268473099,0.0,1.8244311496785672,3.905228595823001,42.02770087310256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34083271686090494,0.0
1501,0.0,19400.68598776001,30144.395531123937,0.0,0.0,7705.969474171156,37742.32599376672,5320.594233136319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.398351112243812,25.859650349683783,0.0,0.0,14.711335859710998,24.79722643780929,9.685107575187107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,0.0,49278.12704820326,53400.59215077058,0.0,0.0,9614.188526189313,135900.63706382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.4640542050975,149.40962061285606,0.0,0.0,47.48652707437804,56.110452972463094,0.0,0.0,12.290816615598377,135.82324945859327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578908532110932,0.21609072545910846,0.0
1503,0.0,45207.08580402998,47929.92462039898,0.0,0.0,18190.59267856001,149295.47056530137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8680.833180102438,0.0,0.0,0.0,0.0,38.915049751704416,42.58773308006767,0.0,0.0,11.807840069239697,99.06820954397597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.783211578587157,0.0,0.0,0.0
1504,0.0,38672.969685030825,48323.55707078871,0.0,0.0,15510.655784328777,85430.72497332202,10970.846486968621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.4673804593856,0.0,0.0,0.0,0.0,0.0,31.357864080626722,40.31842448994604,0.0,0.0,9.485744379265167,45.14757593784401,8.547205750364714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8736423611755372,0.0,0.0,0.0,0.0
1505,0.0,56576.87728622076,78588.69098364856,0.0,0.0,39215.02305732552,165399.64408356135,12504.099200288434,573.4217619034625,0.0,0.0,0.0,0.0,44828.889936755615,0.0,643.3895310513931,10823.357002390812,0.0,127.16342584366683,0.0,0.0,64.19387708618851,61.43554840197751,0.0,0.0,28.349273011041124,96.95969776729862,17.390209183303412,1.1403363775523079,0.0,0.0,0.0,0.0,11.113867661510987,0.0,0.365244276190076,5.967768580889054,0.0,0.04403538540716466,0.0
1506,0.0,38950.87402067872,62836.059023848386,7268.472650533212,0.0,15517.105050358656,89894.12143160298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.82136139728423,51.68763240589043,4.959339017913999,0.0,9.288406361730104,62.48258390473737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,0.0,35068.33391540542,52629.34548635185,0.0,0.0,14099.447157026161,52662.576615617676,16142.836438316162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09717262290117,0.0,0.0,41.252850263326884,44.679188790590665,0.0,0.0,6.8187683844444775,33.41670338479597,6.554188959592084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059953277881186026,0.0
1508,0.0,56991.72667734302,77512.2929895888,0.0,0.0,24137.717405287785,70372.27396204323,51016.42925907149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9556.457052777174,0.0,336.25498490696145,0.0,0.0,49.29458160898807,69.05909297926021,0.0,0.0,20.355661162127177,67.08986390565721,35.78680427712392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.944310918534846,0.0,0.2896008729801779,0.0
1509,0.0,23672.328270066144,39035.60611564116,0.0,0.0,10897.678540873703,18635.05023241464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.5132649348814,0.0,0.0,0.0,0.0,0.0,20.385451270782,30.138304873347536,0.0,0.0,5.362331932326321,14.870834413998523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7805377771178139,0.0,0.0,0.0,0.0
1510,0.0,44879.68842090327,77688.26928306484,14168.404599470272,0.0,22585.716177969352,140969.11492001126,13464.198162729987,0.0,0.0,24.649026895413783,53.360919184542524,131.93552765993073,46476.780079473494,0.0,3414.308160773443,0.0,0.0,545.2268826197379,0.0,0.0,38.89755958497308,59.258042959740365,11.67088039942663,0.0,19.76945626246402,78.74239563276339,14.707671328145338,0.0,0.0,0.13372173403962614,0.010334865595752576,0.1290580353884429,24.761340025808785,0.0,2.1371038345245825,0.0,0.0,0.40730133607610125,0.0
1511,0.0,58720.323023376244,74181.59368185095,0.0,14986.110089498165,17670.04436820921,157124.60688348615,3007.325979417077,0.0,12.694043811870458,0.0,0.0,0.0,63335.46465603062,48.1823971045038,4206.878919351457,0.0,0.0,672.49887940538,0.0,0.0,46.624659460311925,70.48776337177748,0.0,29.636316875467198,19.030220270366822,107.48508516784261,5.269578913425177,0.0,0.10140482445833092,0.0,0.0,0.0,6.112007601374721,0.10324073982730993,4.540188186546831,0.0,0.0,0.696376894174377,0.0
1512,752.8661942556954,56040.805336826874,61965.22011777398,0.0,0.0,9591.262893006478,67311.02021828026,3609.051220922485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6193865680188491,43.950978265985405,45.39015141832866,0.0,0.0,9.811729110172243,86.01074739445797,9.193297906010693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,0.0,33767.23843311519,60987.33086677676,0.0,0.0,7662.048320952816,67006.22369820814,6880.37848597252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.05267822341614,0.0,0.0,0.0,0.0,0.0,35.60345753912944,41.97463060611605,0.0,0.0,5.575308808406079,51.136438648256984,2.9121666373650097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8953838709152664,0.0,0.0,0.0,0.0
1514,0.0,33439.24907610248,45422.094068080434,0.0,0.0,7257.519338012142,65149.76745596668,10741.366361763958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.257083649324937,32.35074619242807,0.0,0.0,5.714050260393961,67.78329820683497,12.71083824931299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,0.0,45979.26049804968,75637.97971158505,0.0,0.0,7847.99352815051,112666.23692257072,22147.34630161798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.74746313668084,6537.967852986539,0.0,45.881790041564486,67.30249318009459,0.0,0.0,4.548838210358059,105.28514509703581,13.375990453014046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7218442541908208,3.109131015279291
1516,0.0,13291.063076065713,18689.217534381776,0.0,0.0,4068.902660574324,19119.21072398569,9800.600340224817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.331095168079154,17.67299913272954,0.0,0.0,3.614144785991255,19.118051248990046,5.048342414452088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,0.0,48373.79242633341,94454.70021537539,8168.339541491218,0.0,57937.231184638,104098.4695200173,18599.98346919373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.4000665461264,10590.711219670726,0.0,123.47884858030692,0.0,0.0,44.25785905797082,75.51540906972039,9.796515519700714,0.0,22.182218564873196,74.64589849442778,7.35822004821509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853803398313512,17.64818853141119,0.0,0.09082463121248166,0.0
1518,0.0,33160.44216090522,43815.49382514059,0.0,0.0,10461.159510269163,57082.212317551384,8473.134364843663,0.0,0.0,0.0,0.0,0.0,52628.51266031849,0.0,571.8734593365837,10145.922419023247,0.0,230.95314086302787,0.0,0.0,38.21400341658938,23.825432993772868,0.0,0.0,12.064044542365524,48.495570824812084,16.168769615668353,0.0,0.0,0.0,0.0,0.0,14.850779520077394,0.0,0.767428945907214,11.831867830306082,0.0,0.1852361624510553,0.0
1519,0.0,11563.332195002,16693.39941620255,0.0,0.0,1896.7420717171708,18880.6308779464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.586414747313578,14.738914263714175,0.0,0.0,0.9709417142149459,23.579574206345313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,810.0214798905176,37611.12906648669,60857.648997464115,0.0,0.0,17494.43224234241,60884.68942031223,15512.186863231673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.7867233501386,0.0,0.0,0.0,0.0,0.3918819547344027,41.954678727651896,51.04917633491124,0.0,0.0,17.31075481413238,60.690055032240004,7.888323234400774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582667297626411,0.0,0.0,0.0,0.0
