cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
2438,3538.9440000000004,884.7360000000001,0.0,0.0,700.4159999999999,626.6880000000001,3096.576,0.0,1382.4000000000003,1497.6000000000004,6336.000000000001,0.0,7488.000000000001,1728.0000000000002,0.0,0.0,4838.25,1290.2,322.55,1867.329953968017,1417.1897189368387,3038.0244187693365,50.99877495075724,732.0768553349059,2148.932745181532,2879.0649160622525,942.3750009021705,2.0,10.0,0.0,0.0,1.0,1585.0881362954242,92.20657569324345,0.0,178.19203529128725,56.77643779536307,5706.903353007011,329.9138885421204,0.0,326.7964172571502,246.2032530665845,0.0,0.0,1.0,1483.7465957234733,196.47721819651713,198.3362368770234,116.1216,31.3344,0.0,16.0,2.0,0.0,0.0,1.0,0.0,10885.168207959432,3947.713439633857,630.1164004760296,274.31555469833404,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0
2439,3575.808,774.144,73.72800000000001,0.0,884.736,589.8240000000001,2912.2560000000003,36.864000000000004,1267.2000000000003,1497.6000000000004,6105.600000000001,345.6000000000001,7718.4000000000015,1497.6000000000001,0.0,0.0,6451.0,0.0,0.0,2104.4651619776655,1990.038859849653,2066.459882662019,209.33516408515408,1094.5817564302176,1188.208290506934,3893.999481003736,616.2764068252404,2.0,8.0,2.0,0.0,1.0,2939.0770731083185,0.0,0.0,341.98721149582286,0.0,4120.244324934121,0.0,0.0,591.021009290339,0.0,0.0,1.0,0.0,1486.6636764692278,0.0,0.0,141.9264,5.5296,8.0,8.0,2.0,0.0,0.0,1.0,0.0,17311.812263380853,194.87567950530746,194.87567950530746,272.200352668314,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2440,3649.536,626.688,147.45600000000002,0.0,626.6880000000001,663.552,2838.5280000000002,294.91200000000003,1267.2000000000003,1497.6000000000004,5875.200000000001,576.0000000000001,6912.000000000001,2073.6000000000004,230.40000000000003,0.0,645.1,1290.2,4515.7,1240.6119490874498,1309.6975104905837,1717.039131774415,592.1006136164651,582.9085855304803,2141.221911586932,3580.746547955504,933.5003017796496,2.0,6.0,4.0,0.0,1.0,1654.2236263613727,972.7167882737075,37.12036690918428,84.92949199485695,207.42117764121832,2485.5711088303656,1044.2576499654351,48.69972606160224,110.15730884517816,367.35967228447265,133.5793197588204,0.0,1.0,0.0,880.8780076071221,1241.9650348553826,36.864,110.592,0.0,16.0,2.0,0.0,0.0,1.0,0.0,6541.908323569669,11882.785881763743,8172.840365224836,169.22699108311303,42.50459657964341,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2441,3428.3520000000003,995.3280000000001,0.0,0.0,626.688,700.416,3096.576,0.0,1497.6000000000004,1036.8000000000002,6681.600000000001,0.0,7257.600000000001,1843.2000000000003,115.20000000000002,0.0,5160.8,967.65,322.55,1753.7272490497076,1435.8095709050078,3047.5232783322062,49.27935720566663,1238.340261253841,1513.6199635915495,3301.664675101855,736.0981647544377,0.0,6.0,6.0,0.0,1.0,2075.961761300192,59.72548534046061,25.673735040411266,200.48029583475903,87.64639839636402,3383.1329171851303,118.9755463445301,0.0,298.2768218473881,151.4374747207493,0.0,0.0,1.0,2373.82847008158,0.0,0.0,101.376,46.08,4.0,12.0,2.0,0.0,0.0,1.0,0.0,16301.032759761909,6304.0397568857825,0.0,276.07014777751505,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2442,3612.672,663.552,147.45600000000002,0.0,737.28,663.5520000000001,2875.3920000000003,147.45600000000002,1612.8000000000004,1152.0000000000005,6105.600000000001,345.6000000000001,7718.4000000000015,1267.2000000000003,230.40000000000003,0.0,6451.0,0.0,0.0,1802.555004349032,1401.8927647143066,1867.0929526182008,275.07094943064317,589.3861678530282,2041.8503230704762,2407.5238832684854,507.6582728145706,2.0,6.0,4.0,0.0,1.0,1952.188749115574,0.0,0.0,294.6843762571782,0.0,4217.674353923607,0.0,0.0,551.3660836764118,0.0,0.0,1.0,0.0,2461.1892252020534,0.0,0.0,143.7696,3.6864,8.0,8.0,2.0,0.0,0.0,1.0,0.0,19081.907306481342,0.0,0.0,209.50950126414685,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2443,3280.896,995.328,147.45600000000002,0.0,737.28,589.824,3096.576,0.0,1612.8000000000002,1267.2000000000003,5990.4000000000015,345.6000000000001,7027.200000000001,1958.4000000000003,230.40000000000003,0.0,2257.85,1612.75,2580.4,1483.2687889153403,1525.8267341632995,993.8219252522553,287.18583110045324,1073.750454302722,2776.3110263843523,2905.8772035464103,463.93706575857186,2.0,4.0,6.0,0.0,1.0,1816.6217896188787,478.19951805506633,0.0,123.76115292925181,110.293566769625,3324.4381524218174,1311.0038992031805,23.913933028736476,168.9973941031175,0.0,453.72268785475535,0.0,1.0,533.2321628675978,1295.4352472400874,280.9964602973479,55.29599999999999,92.16,4.0,12.0,2.0,0.0,0.0,1.0,0.0,9597.753134824748,12395.123816517735,3508.530174683902,170.81844106037758,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2444,3538.9440000000004,884.736,0.0,0.0,884.7360000000001,516.096,3022.848,0.0,1382.4000000000003,1497.6000000000004,6336.000000000001,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,4515.7,1290.2,645.1,1587.9082968337675,1574.8067479848619,2226.514273266868,61.30407789537149,500.61642699316087,2163.6488021086548,2904.45904655211,607.7868828507452,4.0,6.0,2.0,0.0,1.0,1927.9343302519926,23.034990357976767,0.0,217.76363052112765,209.2146390482803,4208.552635147604,224.5766073608733,0.0,586.385626833348,0.0,0.0,0.0,1.0,1555.7581444940738,173.34595297358644,0.0,105.0624,42.3936,0.0,16.0,2.0,0.0,0.0,1.0,0.0,13475.465790184277,5856.953404787264,507.0143114404305,269.3751804976455,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
2445,3870.7200000000003,294.912,258.048,0.0,884.7360000000001,479.232,2691.072,368.64,1728.0000000000005,806.4000000000002,5875.200000000002,806.4000000000001,7257.600000000001,1152.0000000000002,806.4000000000001,0.0,322.55,322.55,5805.9,2370.29106061174,1545.4553901907232,1597.029113988085,372.6047691417174,854.9334803419192,1674.632801842496,3528.2643549723525,445.79599753113825,4.0,8.0,0.0,0.0,1.0,1019.8298795901057,644.4700246146074,116.49176228705322,0.0,229.2762117387254,1967.2244594635908,1734.235971175239,399.3906703170781,0.0,192.0758481026732,462.3304619304656,0.0,1.0,648.8402311898332,631.2896543094449,892.3016443766011,22.1184,125.3376,0.0,16.0,2.0,0.0,0.0,1.0,0.0,4699.250692074795,12737.644205180912,10228.182092347888,190.575648705679,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2446,3465.2160000000003,737.28,221.184,0.0,589.824,737.28,2838.5280000000002,258.048,1267.2000000000003,1843.2000000000005,5644.800000000001,460.8000000000001,7142.400000000001,1843.2000000000003,230.40000000000003,0.0,322.55,1612.75,4515.7,1209.2690532530596,2163.6403282323577,1878.2508685624025,557.5639670115639,361.60787406910566,1699.2126852350982,2370.6474860132184,774.4680120619639,0.0,8.0,4.0,0.0,1.0,1082.6162296450964,578.4800419513662,122.620574662433,0.0,401.25749371945204,1904.9128386393406,1775.3585403644277,268.5527266538469,167.24633727301614,394.10301478033205,137.04702281344117,0.0,1.0,825.3206444080705,507.7844858479882,345.5722972981918,31.334400000000002,116.1216,4.0,12.0,2.0,0.0,0.0,1.0,0.0,6447.489637417638,11649.018626255789,8120.544546199796,226.45801331869313,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2447,3538.9440000000004,589.8240000000001,294.91200000000003,0.0,589.8240000000001,700.416,2838.5280000000002,294.91200000000003,1152.0000000000002,1382.4000000000005,6105.600000000001,576.0000000000001,7027.200000000001,1382.4,806.4000000000001,0.0,645.1,322.55,5483.349999999999,1338.5960317353115,2045.6494659285288,1484.9259047416758,696.5125597370187,727.4042847807754,1842.2312919229576,2374.9496339723237,727.031135221247,2.0,8.0,0.0,2.0,1.0,1039.900064515313,864.8988400592946,196.61295745767654,68.28228060739625,137.3411140383662,2712.0791995686395,1891.2261356782587,394.69327022483384,0.0,70.94088571920764,385.7748953936964,0.0,1.0,156.43292874345076,665.1217183013789,1030.9190931457183,14.7456,132.7104,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3738.681263012707,10638.092834080073,8195.389408756808,222.2896066415751,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2448,3502.08,884.736,36.864000000000004,0.0,847.8720000000001,589.8240000000001,2801.664,184.32,1382.4000000000003,1728.0000000000005,5760.000000000002,345.6000000000001,7142.4000000000015,1958.4000000000003,115.20000000000002,0.0,6451.0,0.0,0.0,1753.0692931928675,1761.4837142068488,2094.3913376301916,382.8186006669319,1570.5067096118564,1551.542158573073,2150.8286047746806,455.1157433353993,2.0,10.0,0.0,0.0,1.0,2072.5818102923467,0.0,0.0,216.96138766309227,0.0,3415.4012627799675,0.0,0.0,442.5908993611755,0.0,0.0,1.0,0.0,2043.7646844885905,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,0.0,1.0,25144.28312478859,187.3875762465772,0.0,264.0700628286821,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2449,3575.808,847.8720000000001,0.0,0.0,847.8720000000001,442.36800000000005,3133.44,0.0,1497.6000000000004,1267.2000000000003,6451.200000000002,0.0,7603.200000000002,1612.8000000000002,0.0,0.0,4515.7,645.1,1290.2,1403.6216486562835,1465.320371379429,1754.8413060228295,139.65737697614844,472.075056564752,1808.5202395468796,3325.205043810492,825.8225758813463,0.0,4.0,8.0,0.0,1.0,2576.7099689642846,283.7647317675885,0.0,291.1252161548838,0.0,5840.743317039776,913.8164883651741,0.0,253.4655303693694,355.44519955745244,0.0,0.0,1.0,835.9881473590195,1350.6711869962223,0.0,103.2192,44.2368,0.0,16.0,2.0,0.0,0.0,1.0,0.0,10681.116138611998,5880.525230796611,1026.9900247533433,265.2153299793773,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2450,3612.6720000000005,663.552,147.45600000000002,0.0,516.096,995.328,2838.5280000000002,73.72800000000001,1152.0000000000002,1612.8000000000004,5644.800000000001,806.4000000000001,7488.000000000001,1267.2000000000003,345.6,115.20000000000002,967.65,1290.2,4193.15,2799.1635226679737,1743.2257421778147,1250.8777265327928,595.459371931999,693.4422618213378,1834.4478876325486,1995.1938951800998,302.2345604075124,4.0,4.0,4.0,0.0,1.0,2206.1219934570036,646.5041766352311,23.547475084248337,93.22282758070521,206.2698021405858,2671.2490269499594,1190.4595499335196,167.49282897885317,211.48829571718267,271.43120023766653,127.21741474221267,0.0,1.0,194.39250307842806,938.1381241195952,1324.409284737914,38.7072,108.7488,0.0,16.0,0.0,0.0,2.0,1.0,0.0,6657.19587437437,14134.813773930247,6243.178550281649,269.6464496641603,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2451,3575.808,847.8720000000001,0.0,0.0,626.6880000000001,811.008,2985.9840000000004,0.0,921.6000000000003,2073.6000000000004,6220.800000000001,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,2580.4,1935.3,1935.3,2380.4913695495115,1260.5748980347257,2225.7208322425713,333.1621528429338,912.4199908515521,1509.626660586347,3353.7469803496956,618.4540843499901,4.0,8.0,0.0,0.0,1.0,1796.5693775973912,289.64549400138947,0.0,135.0945800193509,251.50571077842432,3031.0483500220475,214.95094685749794,0.0,542.9561731853516,0.0,0.0,0.0,1.0,1187.093901730896,933.8781222713064,0.0,86.6304,60.825599999999994,8.0,8.0,2.0,0.0,0.0,1.0,0.0,11949.990852694675,5776.906788338513,1952.5334686195022,197.2433993870279,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2452,3465.2160000000003,958.464,0.0,0.0,774.144,442.36800000000005,3170.304,36.864000000000004,1382.4000000000003,1152.0000000000005,6451.200000000002,230.40000000000006,6912.000000000001,2304.0,0.0,0.0,3870.6,645.1,1935.3,1367.3471745223023,1320.0891436416696,1940.5288445912543,411.9813544029682,766.2042975592581,1518.5488597661404,2678.12731724071,904.5469811192796,2.0,8.0,0.0,2.0,1.0,2168.9061012823104,472.7279629686932,0.0,95.97542665989783,286.8050750749131,3175.53319809336,654.1204989526456,42.097941890632114,120.91635667395792,305.9879647935154,216.01500725651286,0.0,1.0,720.691353319141,1051.3204359800366,324.37969468467213,70.0416,77.4144,4.0,12.0,2.0,0.0,0.0,1.0,0.0,11155.255850169722,10210.553364661795,1108.8789318097024,210.35777847273616,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2453,3538.9440000000004,884.736,0.0,0.0,737.28,552.96,3096.576,36.864000000000004,1382.4,1612.8000000000004,6220.800000000001,0.0,7603.200000000001,1497.6000000000004,115.20000000000002,0.0,5160.8,1290.2,0.0,1973.0920608927559,1593.6320726936933,2126.404840807799,179.91885229338922,442.7410435455198,1817.2018033389766,2728.1772293812573,1233.2732867235732,2.0,10.0,0.0,0.0,1.0,1638.4000363550192,84.56718156696974,29.88624813138957,252.80732064233106,67.76715625841804,4192.516778308629,144.14233186352146,0.0,639.5171256671103,75.42411410988734,0.0,0.0,1.0,683.4950829254054,844.2821194264768,206.69181455624258,114.2784,33.1776,0.0,16.0,2.0,0.0,0.0,1.0,0.0,14944.396869023292,12035.369972828927,2280.6294154518614,264.18140418231786,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2454,3465.2160000000003,516.096,368.64,73.72800000000001,626.6880000000001,700.4159999999999,2580.48,516.096,1497.6000000000004,1612.8000000000004,4953.600000000001,1152.0000000000002,7257.600000000001,1036.8000000000002,921.6000000000001,0.0,0.0,0.0,6451.0,2359.9386178078066,2149.6591888837606,1616.668109745145,1082.6319736043133,605.6293664227503,2304.324856809846,2377.3092344389133,886.4529576571964,0.0,10.0,2.0,0.0,1.0,295.68545497338806,922.1621085320733,568.8329538857873,0.0,326.2313081781258,721.6565064295681,1150.613032566552,693.1508139689697,96.32894094695186,0.0,296.95837508574175,0.0,1.0,0.0,1118.438553787273,937.571196208276,1.8432,145.6128,4.0,12.0,2.0,0.0,0.0,1.0,0.0,190.9420977313719,5765.142249146755,10362.773131170958,196.93900175053113,41.740031261810444,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2455,3649.536,368.64000000000004,221.184,184.32,884.7360000000001,552.96,2433.0240000000003,552.96,1036.8000000000002,1728.0000000000005,5299.200000000001,1152.0000000000002,7257.600000000001,1036.8000000000002,691.2,230.40000000000003,0.0,0.0,6451.0,2773.652156185164,1301.9227863969697,1541.9473986656844,842.289036001473,526.2098201730741,2301.8817676201506,2776.7625151844177,747.9398090149416,0.0,8.0,2.0,2.0,1.0,605.776147063834,1142.2731519629197,539.9597970959837,0.0,269.6809657185612,686.40781064219,2179.7746740595603,1275.5262138233725,0.0,0.0,777.7978579509733,0.0,1.0,0.0,792.7292211172024,805.7957760539458,3.6864,143.7696,0.0,16.0,2.0,0.0,0.0,1.0,0.0,662.3531353064981,2648.911975404447,15775.890699416586,198.49444395588696,0.0,131.5004148646315,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2456,3428.3520000000003,774.144,221.184,0.0,774.144,663.552,2691.072,294.91200000000003,1612.8000000000004,1267.2000000000003,5529.600000000001,806.4000000000001,6796.800000000001,1728.0000000000002,576.0000000000001,115.20000000000002,645.1,1935.3,3870.6,1712.3245447951524,1611.1627947828383,2824.303548447258,651.463235317094,461.8586883566064,1389.0526403424833,2506.456365396859,696.5095931057928,2.0,8.0,2.0,0.0,1.0,684.1049689371157,577.9414069461164,129.91751637512448,0.0,325.86719661664574,2880.4285404511993,3197.2712929453983,391.14716202111185,92.45189154221192,96.51490345934776,305.8546519649334,0.0,1.0,153.01332035711042,669.4330205234231,778.3286264927049,20.275199999999998,127.1808,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3520.859572800927,10150.278410579609,6264.459966758424,249.90090600293468,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2457,3280.896,1069.056,73.72800000000001,0.0,811.008,442.368,3096.576,73.72800000000001,1497.6000000000004,1843.2000000000005,5875.200000000001,0.0,7257.600000000001,1843.2000000000003,115.20000000000002,0.0,3548.0499999999997,1290.2,1612.75,1539.4101422575136,1919.631812469403,2076.472918321828,496.37674853778736,1464.1792052201038,1873.315227622509,2143.0631154918274,961.5115379356563,0.0,8.0,2.0,2.0,1.0,1674.5073632218239,201.5179191198048,0.0,48.22998956376747,212.00821697945477,4335.116382358741,1072.3781894622523,0.0,316.6756346318936,225.89956637866172,150.19922063005947,0.0,1.0,860.6114320708359,716.0849233264171,279.6175646463579,70.0416,77.4144,4.0,12.0,2.0,0.0,0.0,1.0,0.0,6644.739496435914,9101.817229140654,2331.6021293046706,174.63916352939742,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2458,3317.76,1105.92,0.0,0.0,663.552,626.688,3133.44,0.0,1267.2000000000003,1152.0000000000002,6796.800000000001,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,5160.8,967.65,322.55,1376.112768425674,1208.94750980252,2714.7767859062974,202.92853379923702,692.8277176646859,2094.134447470604,2134.112987214655,1031.513075240159,0.0,8.0,4.0,0.0,1.0,1884.6345826034833,67.45304331492645,0.0,125.6162032836858,98.35496482591157,4575.401262537698,318.78470756963003,0.0,841.4580487959342,76.49070657629689,0.0,0.0,1.0,1574.3092923121187,289.6936034818449,0.0,103.2192,44.2368,4.0,12.0,2.0,0.0,0.0,1.0,0.0,11301.41493004288,4133.865926398966,347.12322968367823,237.61856745050625,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2459,3465.2160000000003,921.6,36.864000000000004,0.0,700.416,589.8240000000001,3133.44,0.0,1152.0000000000002,1497.6000000000004,6566.4000000000015,0.0,7833.6,1382.4000000000003,0.0,0.0,5483.349999999999,322.55,645.1,2134.4269500262094,1526.9962508421618,2822.744636156849,0.0,920.364624352721,2766.759270520529,2656.6338522788315,625.4306766143891,2.0,6.0,4.0,0.0,1.0,1952.7503630305448,71.3472272845398,0.0,211.91281730633793,155.88300609687462,4661.913863533248,136.48552242816928,0.0,482.3981436366155,141.44995946801365,0.0,0.0,1.0,1449.060304716563,1027.2252968611429,0.0,117.9648,29.4912,4.0,12.0,0.0,2.0,0.0,1.0,0.0,13843.579264949272,4010.868084306351,535.7853997851088,177.44640409284486,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2460,3280.896,995.328,110.592,36.864000000000004,663.5520000000001,700.4159999999999,2949.12,110.592,1267.2000000000003,1497.6000000000004,6336.000000000002,115.20000000000003,7488.000000000001,1382.4,345.6,0.0,967.65,1935.3,3548.0499999999997,1185.693201105446,1545.702138430678,2592.737713083985,346.93889005580303,878.9495591509644,1753.6789518648854,2297.406848260491,1077.7145124324488,0.0,6.0,4.0,2.0,1.0,1297.8531781375436,574.9254742893855,20.727213034703034,0.0,370.55881580725634,2543.0108361706684,1153.1344831535087,0.0,0.0,161.44953022964066,335.76202975979857,0.0,1.0,508.54595073660596,1057.3562840221284,545.1357894692369,44.2368,103.2192,0.0,16.0,2.0,0.0,0.0,1.0,0.0,7018.471022550955,13424.43556004078,7062.589007798717,175.03806028097392,0.0,91.01245097310535,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2461,3538.9440000000004,552.96,258.048,73.72800000000001,589.8240000000001,774.144,2580.48,479.232,1152.0000000000002,1843.2000000000005,5529.600000000001,691.2000000000002,7833.600000000001,345.6,1036.8,0.0,0.0,322.55,6128.450000000001,2397.513460721162,1608.81264076176,2428.9246144887925,390.2786512078573,600.2041201184486,1795.6189060747054,2121.996126416624,773.353514004823,0.0,10.0,2.0,0.0,1.0,615.8527173129821,1057.5619678781363,115.2869762456677,68.17858045979267,203.39763057146445,772.7124744690009,1736.3530673232196,374.9756467754766,97.4046015724428,0.0,463.20701109104925,0.0,1.0,0.0,1062.3560325714388,855.247337632004,12.9024,134.5536,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3544.1760003880777,9963.729962038877,16556.241842539413,206.86554908315603,47.12102845157392,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2462,3538.9440000000004,847.8720000000001,36.864000000000004,0.0,700.4159999999999,479.232,3207.168,36.864000000000004,1728.0000000000005,1382.4000000000003,6105.600000000001,0.0,7027.200000000001,2188.8,0.0,0.0,2580.4,645.1,3225.5,1988.933331370526,1121.6272768062227,1796.5167239403056,335.4181541427151,1244.6846652497095,2198.943093162776,2666.8744516014085,414.57202484718516,4.0,6.0,0.0,2.0,1.0,2091.671289130821,481.250368482448,0.0,148.73833646855772,163.90121882530872,2725.2147727212223,504.98560026192155,0.0,555.5389137584806,185.49798536604965,0.0,0.0,1.0,810.9034257518423,594.3340910378903,368.83173097111853,75.5712,71.8848,0.0,16.0,0.0,2.0,0.0,1.0,0.0,10130.232561884,6986.2301509421195,2144.111512571175,125.92543439296733,71.73667707670108,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2463,3538.9440000000004,884.736,0.0,0.0,811.008,442.368,3059.712,110.592,1843.2000000000007,1152.0000000000002,6105.600000000001,115.20000000000003,7718.4000000000015,1382.4,115.20000000000002,0.0,6451.0,0.0,0.0,1774.8203989288668,2120.033226609461,2496.0493511557233,410.80677111537125,884.9350046401142,1477.7310400904548,3181.5699099636827,347.74438663697634,2.0,8.0,2.0,0.0,1.0,1995.1025465391804,22.408960697856397,0.0,379.8526468348116,0.0,3743.2386811425263,0.0,0.0,450.74104002780007,0.0,0.0,1.0,0.0,2089.331592441795,0.0,0.0,145.6128,1.8432,12.0,4.0,0.0,2.0,0.0,1.0,0.0,21036.090632876963,1354.3889853429444,0.0,363.5535224951212,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2464,3465.2160000000003,958.464,0.0,0.0,663.552,811.008,2912.2560000000003,36.864000000000004,1497.6000000000004,1036.8000000000002,6681.600000000001,0.0,7372.800000000001,1843.2000000000003,0.0,0.0,6128.450000000001,322.55,0.0,1473.4376747275687,901.8571663676684,2665.6819234392187,263.67985465097524,1075.429114035822,1138.727595731526,2860.9225144084367,507.2955611932736,4.0,4.0,4.0,0.0,1.0,2296.478665570578,0.0,0.0,223.6453661056517,0.0,4940.159652557925,51.530447688011435,0.0,662.9695893071795,0.0,0.0,0.0,1.0,1737.1314932234461,240.67381540799872,0.0,136.39679999999998,11.0592,12.0,4.0,2.0,0.0,0.0,1.0,0.0,30341.051080575235,3034.1653589211523,0.0,201.7626194229169,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2465,3428.352,921.6,73.72800000000001,0.0,774.144,626.688,2985.9840000000004,36.864000000000004,1497.6000000000004,1036.8000000000002,6451.200000000002,230.40000000000006,7027.200000000001,1958.4,230.40000000000003,0.0,2257.85,1290.2,2902.95,3324.6292880329056,1207.049871450126,2177.810749654141,343.8311917386492,497.67510621916756,1953.0926023589143,2967.0026150718663,645.9285008642124,2.0,8.0,2.0,0.0,1.0,2699.5404154299536,609.7429083448026,25.53361442227688,173.56849073700363,90.82745781301482,3436.6824311442824,607.3202098557097,0.0,386.958078652003,137.03999606636398,0.0,0.0,1.0,920.3795500158055,422.4267674312779,192.50772745425417,68.19839999999999,79.2576,8.0,8.0,0.0,2.0,0.0,1.0,0.0,8754.229619966234,9041.214670370442,1133.2717309039263,217.41480186203222,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
2466,3612.6720000000005,811.008,0.0,0.0,626.6880000000001,811.008,2985.9840000000004,0.0,1382.4000000000003,1267.2000000000003,6566.4000000000015,0.0,7372.800000000001,1843.2,0.0,0.0,2580.4,2580.4,1290.2,1771.0198391383542,1460.9590306477132,2179.932032068732,84.04154078609214,1188.288156075117,2369.7736782862203,2875.1743022079077,418.8394305672316,0.0,8.0,4.0,0.0,1.0,1566.799485062531,199.3592180507711,16.20342282857006,235.6561183393889,50.542986320294986,2798.991406175548,358.14950362971376,0.0,211.45299407190961,198.25594171017107,0.0,0.0,1.0,1168.4162299107377,726.2970575439115,0.0,88.4736,58.9824,8.0,8.0,2.0,0.0,0.0,1.0,0.0,15937.14537365036,6674.34891785389,1081.9496062794244,177.58674764333418,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2467,3391.4880000000003,626.688,258.048,147.45600000000002,700.416,700.4159999999999,2506.752,516.096,1267.2000000000003,1382.4000000000003,5760.000000000002,806.4000000000001,7372.800000000001,1152.0,691.2,0.0,0.0,0.0,6451.0,2351.7515469634113,1383.1919194848335,1295.5652725681598,577.1951517889162,436.5275940801154,1514.2630537893262,2081.7204837247687,906.346963324775,2.0,6.0,0.0,4.0,1.0,1041.1241660283708,1064.7806693394841,240.51903189664105,0.0,428.8508443295038,1815.6520584704026,1546.8921488399023,434.0532122484704,141.83175488209784,106.98771783695466,301.13854720022886,0.0,1.0,705.3794363185527,754.3756356172983,783.279508211277,11.0592,136.39679999999998,4.0,12.0,2.0,0.0,0.0,1.0,0.0,2106.9409222197546,10023.221413305308,10923.124066907569,224.8443120523679,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
2468,3538.9440000000004,479.23199999999997,368.64,36.864000000000004,737.28,552.96,2801.664,331.776,1267.2000000000003,1267.2000000000003,6105.600000000001,576.0000000000001,6912.000000000001,1843.2000000000003,460.80000000000007,0.0,645.1,645.1,5160.8,2018.5344326607033,1858.7156695262556,1806.4066600313922,587.5487149070531,436.92466419648474,2054.643888103442,2424.7116926940844,729.8154938347018,4.0,6.0,0.0,2.0,1.0,1084.376888429989,932.9184072320046,64.80661670932362,77.76571535516274,197.71597418587035,1492.2512691418858,1579.7822077340265,266.17084721977807,0.0,360.3743417932634,225.32153290579168,0.0,1.0,1239.8846664093426,208.60673726867591,1059.3136920182917,31.334399999999995,116.1216,4.0,12.0,2.0,0.0,0.0,1.0,0.0,2432.9217553812537,11044.662119227072,7763.72126176739,255.52808456703409,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
