cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
4360,4386.816000000001,36.864000000000004,0.0,0.0,1732.6080000000002,958.4639999999999,1732.6080000000002,0.0,3801.6000000000013,1843.2000000000003,3571.200000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6128.450000000001,322.55,0.0,3684.5297939929933,1920.5908662058882,415.72651902736396,0.0,2656.7373376986407,2996.403235830494,881.069739039891,406.44639388265057,4.0,4.0,4.0,0.0,1.0,0.0,1777.2699455544107,0.0,0.0,366.29775803737823,0.0,4020.5088740650235,0.0,0.0,534.2577283226718,0.0,0.0,0.0,1.0,2630.5681061355426,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,20383.127063065836,747.3143320572858,0.0,250.32819392851624,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4361,4423.68,0.0,0.0,0.0,2469.888,1658.88,294.91200000000003,0.0,5990.4000000000015,2649.600000000001,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4626.11813921645,207.46667245732772,55.20640101525881,0.0,3553.2954784381072,3131.835781701944,372.751578515092,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1584.193308073033,0.0,0.0,357.8910955874427,0.0,4150.576107426157,0.0,0.0,387.63476025175953,0.0,0.0,1.0,0.0,1814.4466826723335,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,19207.46009554338,291.3055083893239,0.0,262.42324452136864,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4362,3870.7200000000003,552.96,0.0,0.0,811.008,479.232,3133.44,0.0,1152.0000000000002,1267.2000000000003,6796.800000000001,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,4193.15,1290.2,967.65,1932.6902366551997,2568.570521786162,1787.220308896189,39.2533604611046,776.8766604888317,1865.591943525195,3959.2481564459717,519.5584510584757,2.0,8.0,2.0,0.0,0.0,1.0,1903.7748268462128,173.6568310283229,0.0,44.08337808528849,240.06461934025953,3439.6470638503615,192.57198775113386,0.0,605.337684416103,0.0,155.1731641080054,0.0,1.0,1154.272875495489,373.79603419034345,168.27773041438792,95.8464,51.6096,4.0,12.0,2.0,0.0,0.0,1.0,12023.893071641469,5512.558079086818,1013.0274912450762,200.19092572600016,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4363,4423.68,0.0,0.0,0.0,3022.848,1253.376,147.45600000000002,0.0,7027.200000000002,1843.2000000000003,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,322.55,322.55,5768.505326048182,205.56212644320468,0.0,0.0,3381.6015281072728,2627.3120460922537,72.92246115898533,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2027.3615419862122,169.5345041010488,0.0,239.14770098431265,0.0,3572.9777502614065,174.75861591947836,0.0,574.1990882248309,0.0,0.0,0.0,1.0,1795.2240070935666,0.0,258.98555579445735,117.9648,29.4912,12.0,4.0,2.0,0.0,0.0,1.0,21061.725473502727,3283.251449177095,317.68622854554764,151.4075992631888,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4364,3760.128,626.688,36.864000000000004,0.0,995.3280000000001,847.8720000000001,2580.48,0.0,2073.6000000000004,1728.0000000000005,5414.4000000000015,0.0,7718.4000000000015,1497.6000000000004,0.0,0.0,6128.450000000001,322.55,0.0,2737.0214236772435,1693.5065986208258,2207.0927380036574,146.87399629592082,777.1481157203276,2152.378978574528,1961.8039250190334,714.8652922227035,6.0,2.0,2.0,2.0,0.0,1.0,1676.5244346544264,0.0,0.0,208.946165998663,48.709439622456884,2954.7722405953245,22.84876782392562,0.0,475.3669247684436,84.73994939027257,0.0,0.0,1.0,1548.092194031558,0.0,0.0,130.8672,16.5888,16.0,0.0,2.0,0.0,0.0,1.0,15067.95992954214,1565.5789635747649,278.0454977550773,219.22738012747746,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4365,4128.768,294.91200000000003,0.0,0.0,921.6,552.96,2949.1200000000003,0.0,1612.8000000000002,2188.8000000000006,5414.4000000000015,0.0,8985.600000000002,230.40000000000003,0.0,0.0,5805.9,322.55,322.55,2255.422372190088,2594.6135637497287,1075.6673829374904,0.0,1162.2319332405345,2545.1707705301988,1444.7873474590951,558.705058736103,6.0,4.0,2.0,0.0,0.0,1.0,2327.014408097226,0.0,0.0,314.46046250962945,0.0,5265.433460055994,0.0,0.0,541.13684645491,0.0,0.0,0.0,1.0,1914.971987439344,0.0,0.0,143.7696,3.6864,8.0,8.0,2.0,0.0,0.0,1.0,19982.058985399577,613.5836601067911,0.0,214.65356885944183,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4366,4386.816000000001,36.864000000000004,0.0,0.0,1327.104,1880.064,1216.512,0.0,3110.4000000000005,3456.000000000001,2649.600000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,3870.6,1612.75,967.65,4061.820520909959,2288.7328592258405,89.28443602247732,0.0,1524.1465950741235,3916.73422620976,733.594250869237,187.8623660034635,6.0,6.0,0.0,0.0,0.0,1.0,2776.7667536159934,160.252326488877,0.0,87.67261256864559,145.369738825806,4174.348797634044,41.23839595035433,0.0,505.34185817028197,183.68578836263887,0.0,0.0,1.0,1692.0462446745491,0.0,0.0,121.6512,25.8048,12.0,4.0,2.0,0.0,0.0,1.0,16561.874302068067,2790.947703418011,0.0,233.94269063530575,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4367,4423.68,0.0,0.0,0.0,2064.384,1474.56,884.7360000000001,0.0,4492.800000000001,2880.0000000000005,1843.2000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4374.223914789302,1542.8898221800048,49.25259194208856,0.0,2108.1038134076716,2931.5309626572734,643.7001180443899,228.79112545032888,4.0,6.0,2.0,0.0,1.0,0.0,2612.464423152587,0.0,0.0,226.96670452648368,0.0,4793.979631528964,0.0,0.0,462.92356779357925,0.0,0.0,1.0,0.0,1677.0410574618188,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,25267.543827030466,0.0,0.0,235.19841454180786,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4368,4423.68,0.0,0.0,0.0,2617.344,1695.7440000000001,110.59200000000001,0.0,5529.600000000001,3225.6000000000004,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,645.1,0.0,6398.173622709424,460.9018226674045,0.0,0.0,3646.432680464196,3453.74311682843,42.92695558705261,109.22882555309872,12.0,0.0,0.0,0.0,0.0,1.0,2386.6862627848623,0.0,0.0,303.57663338458576,0.0,6547.579707571498,0.0,0.0,412.15200505412434,115.16976956647372,0.0,0.0,1.0,2058.2450537506097,0.0,0.0,138.24,9.216,8.0,8.0,2.0,0.0,0.0,1.0,22803.268695834984,452.4550242640184,0.0,149.6577584826973,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4369,4423.68,0.0,0.0,0.0,1806.336,1327.104,1290.24,0.0,4147.200000000001,2764.8000000000006,2304.0000000000005,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,5207.652833701704,1893.8209524422875,159.0389778550735,0.0,1464.4857505962507,3173.2807665120836,574.6173271649036,208.9614750253346,8.0,4.0,0.0,0.0,0.0,1.0,2043.0639806992397,0.0,0.0,266.75428417165176,0.0,5533.831679938612,0.0,0.0,656.5435220207895,0.0,0.0,1.0,0.0,2034.049080992234,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16611.446516970587,0.0,0.0,207.47988712544662,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4370,4423.68,0.0,0.0,0.0,1990.656,1769.472,663.552,0.0,4147.200000000001,3571.2000000000007,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4603.796368648187,1019.6797732858922,65.72343382651096,0.0,1720.1150306671514,2712.413707418692,136.9576433666192,44.81343814546246,6.0,6.0,0.0,0.0,0.0,1.0,1546.7802460662824,0.0,0.0,343.8744999352291,0.0,5332.39472118568,0.0,0.0,568.8261738518904,0.0,0.0,1.0,0.0,1902.842241212756,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,20430.171556521975,0.0,0.0,246.1308852916846,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4371,4386.816000000001,36.864000000000004,0.0,0.0,2359.2960000000003,1032.192,1032.192,0.0,4492.800000000001,2995.2000000000007,1728.0000000000005,0.0,9216.000000000002,0.0,0.0,0.0,3548.0499999999997,967.65,1935.3,3850.9850950480395,1133.169666778296,0.0,0.0,3261.683991605476,2277.4316457866325,298.5296501966627,63.340991182981405,6.0,6.0,0.0,0.0,0.0,1.0,1762.0873075996744,42.808548861575424,0.0,240.24661182005127,119.39135096855081,5104.470560106418,500.30777140110513,0.0,113.82296690222465,321.19438709334696,68.04264784308164,0.0,1.0,1700.6369197468434,189.37251920185764,0.0,116.1216,31.3344,12.0,4.0,2.0,0.0,0.0,1.0,19048.177518622517,6324.74239470895,1357.1665180122818,197.38942729722177,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4372,4239.360000000001,184.32000000000002,0.0,0.0,1437.6960000000001,1400.8319999999999,1585.152,0.0,3456.0000000000005,2534.4000000000005,3225.600000000001,0.0,8870.400000000001,345.6,0.0,0.0,6128.450000000001,322.55,0.0,2493.453136712994,1532.7514223711262,550.1283388035129,0.0,1361.5871919776816,2638.3768567107604,1436.093051065571,736.6849853257698,6.0,6.0,0.0,0.0,1.0,0.0,1746.437266911148,0.0,0.0,293.5905353367615,0.0,4146.007935180403,0.0,0.0,638.8458022095714,0.0,0.0,1.0,0.0,2003.403309747586,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20653.401723345094,556.2112276077103,0.0,147.9850273167239,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4373,4386.816000000001,36.864000000000004,0.0,0.0,1916.928,1290.24,1216.5120000000002,0.0,3456.000000000001,2880.000000000001,2880.000000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,3791.757762759705,1248.2260747116081,44.31415913993429,0.0,1880.6571168310809,3616.997746592481,746.4726314718475,70.85008750032569,8.0,4.0,0.0,0.0,1.0,0.0,2312.9589390008377,0.0,0.0,290.17447939919776,0.0,4030.9807007458207,78.81966781957213,0.0,544.6764677912622,0.0,0.0,1.0,0.0,2112.6228470119286,0.0,0.0,138.24,9.216,12.0,4.0,2.0,0.0,0.0,1.0,29045.740995041157,1218.4570390027882,0.0,246.82912666795346,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4374,2654.208,1216.5120000000002,221.184,331.776,221.184,884.736,2764.8,552.96,691.2000000000002,1382.4,5990.4000000000015,1152.0000000000002,5990.400000000001,2073.6000000000004,460.80000000000007,691.2,645.1,1935.3,3870.6,1134.716730514766,1060.3402173779402,1384.074094372842,1054.3605151011118,98.22196907124655,1164.0783354855569,4434.900478411043,421.44520100226305,0.0,8.0,2.0,2.0,0.0,1.0,1828.7718849264613,972.565054238162,32.19054339330105,198.6172464019453,265.92886289184,2604.537905188721,897.061029213616,101.51951713036469,82.76770335567006,195.10633321089716,187.94695695711334,0.0,1.0,453.2270839004502,827.3362736445679,267.9920468556779,55.296,92.16,8.0,8.0,2.0,0.0,0.0,1.0,7065.556769153194,9828.895441961056,3821.589991057372,124.6530237330109,79.9207103128114,48.201718323258646,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4375,3649.536,774.144,0.0,0.0,442.368,737.28,3244.032,0.0,1728.0000000000005,921.6000000000003,6566.4000000000015,0.0,7833.600000000001,1382.4,0.0,0.0,5160.8,967.65,322.55,1234.9681658811746,1208.139382279917,1613.4128568341148,57.685427191405026,741.2368765513983,1769.1241933611234,2136.5352768649363,611.4233875306759,4.0,6.0,2.0,0.0,0.0,1.0,2264.923640520824,55.60545854745027,0.0,308.54598209780613,0.0,2040.6561843042846,21.449549050101716,0.0,587.6803290007944,119.95773138044069,0.0,0.0,1.0,1183.2050216661414,512.1607869651946,0.0,127.1808,20.275199999999998,4.0,12.0,2.0,0.0,0.0,1.0,16208.332062437641,2698.9553713894893,180.74576320952346,197.89607529911348,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4376,4386.816000000001,36.864000000000004,0.0,0.0,2359.2960000000003,1363.968,700.416,0.0,5068.800000000001,2764.8000000000006,1382.4000000000003,0.0,9100.800000000001,115.20000000000002,0.0,0.0,5805.9,645.1,0.0,3806.1266151792797,1222.9892249383925,148.1771756726634,0.0,3158.64872020378,2690.1257640857466,285.9652452986812,248.55026277687827,6.0,6.0,0.0,0.0,0.0,1.0,1670.5644914790228,33.89190500737178,13.10941598674993,191.28492649493094,55.511791282133466,3636.524588867631,159.0008869506408,0.0,352.53418949276437,103.40998669422942,0.0,0.0,1.0,2868.4833114627772,0.0,0.0,123.4944,23.961599999999997,8.0,8.0,2.0,0.0,0.0,1.0,25959.578441919504,5000.524780663477,0.0,205.79798542318477,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4377,4423.68,0.0,0.0,0.0,1474.56,1658.88,1290.24,0.0,3340.800000000001,3916.8000000000006,1958.4000000000005,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,4255.33478686328,1247.4539557908479,141.09665290334272,0.0,1922.1621075348153,2884.552716808532,265.4201677199142,55.45101781975396,8.0,4.0,0.0,0.0,0.0,1.0,2408.5796929931953,0.0,0.0,303.813969565194,0.0,4692.698714499097,42.87524716126486,0.0,433.5865009182899,0.0,0.0,0.0,1.0,1577.9192758045979,277.45329554203045,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,23174.534005577912,1439.5513516553108,0.0,197.131178311146,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4378,2101.248,1179.6480000000001,958.464,184.32,516.096,552.96,2138.112,1216.512,1728.0000000000005,576.0000000000001,4723.200000000002,2188.8000000000006,4377.6,3225.6000000000004,1152.0,460.80000000000007,5483.349999999999,645.1,322.55,1270.639623334931,464.782562567751,1575.9365412458633,3188.356691288393,425.7649465138909,726.5547923779212,3703.1793280323595,786.1468115163791,2.0,4.0,4.0,2.0,0.0,1.0,1984.6394840454973,174.58572368168285,0.0,325.6621522884613,0.0,2687.4525702954215,227.9540250341258,23.41875663938444,169.73272938608244,0.0,228.64642692188494,0.0,1.0,1732.3229267714955,1142.895793569756,0.0,112.4352,35.020799999999994,4.0,12.0,2.0,0.0,0.0,1.0,12170.91091312683,3334.040118976249,211.38132217852313,264.2822512815896,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4379,4423.68,0.0,0.0,0.0,1400.832,1843.2,1179.6480000000001,0.0,3110.400000000001,4377.600000000001,1728.0000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4042.4284237839456,1839.9235605166523,76.91284099380498,0.0,1605.034008398748,3127.8433795958326,404.15574555559624,353.6873733663311,8.0,4.0,0.0,0.0,0.0,1.0,1545.506697246803,0.0,0.0,270.30236462998954,0.0,6275.72482792137,0.0,0.0,1021.1179513256465,0.0,0.0,1.0,0.0,2004.3671836825263,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,20523.074110359827,727.3305128569664,0.0,325.93174870378573,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4380,4239.360000000001,184.32000000000002,0.0,0.0,663.552,884.7360000000001,2875.392,0.0,1612.8000000000002,1382.4000000000003,6220.800000000002,0.0,8640.0,576.0000000000001,0.0,0.0,4515.7,1612.75,322.55,1681.1610185106924,2857.801721466285,1260.3841274031627,0.0,780.550395125299,1728.1118335995861,3374.054969556525,511.311115353945,4.0,8.0,0.0,0.0,0.0,1.0,2043.106131409944,114.24377311206317,0.0,330.5832516768693,0.0,3951.651001413281,0.0,0.0,594.3481028997569,0.0,0.0,0.0,1.0,1961.0250294204168,130.896683784066,0.0,138.24,9.216,12.0,4.0,2.0,0.0,0.0,1.0,31914.058134274295,4094.831653699309,0.0,365.65461176198886,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4381,3428.3520000000003,921.6,73.72800000000001,0.0,958.4639999999999,368.64,2875.3920000000003,221.184,1728.0000000000005,1267.2000000000003,5529.600000000001,691.2000000000002,7372.800000000001,1497.6000000000004,230.40000000000003,115.20000000000002,3548.0499999999997,1290.2,1612.75,2159.980977809442,1206.8311160434773,1771.5952084741825,504.3634697047878,824.4840793816797,1797.3294924117818,1989.1828173799836,500.5716970896721,0.0,10.0,0.0,2.0,0.0,1.0,1832.3552447018092,434.95446318768575,0.0,87.04704587011702,233.50174101529933,2665.494778942961,585.1624404730691,51.25492356955093,430.37253780319986,133.22944542465964,309.190929734884,0.0,1.0,1382.3443681028498,599.2612320681558,351.79040538726395,77.4144,70.04159999999999,4.0,12.0,2.0,0.0,0.0,1.0,10823.485096530942,8416.001873498184,2661.09363948308,272.92459043067333,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4382,4349.952,73.72800000000001,0.0,0.0,1622.016,2101.248,700.416,0.0,2764.800000000001,4032.000000000001,2419.2000000000007,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3455.2375044329992,1252.4847765436339,0.0,0.0,1628.205901017128,3333.697579023968,527.8386881826664,0.0,6.0,4.0,2.0,0.0,1.0,0.0,1947.85304364832,24.29215631717716,0.0,216.67673949726043,68.53977628148793,4044.5923024877475,67.81053629851961,0.0,535.4960192254629,0.0,0.0,0.0,1.0,1409.121145176285,304.61042958801124,0.0,138.24,9.216000000000001,8.0,8.0,0.0,2.0,0.0,1.0,11862.947268554686,1717.937251718647,0.0,229.09669829466162,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4383,3575.808,847.8720000000001,0.0,0.0,1548.288,737.28,2138.112,0.0,3110.400000000001,1958.4000000000005,4147.200000000001,0.0,7488.000000000001,1497.6000000000001,230.40000000000003,0.0,6451.0,0.0,0.0,3206.8811445176298,1309.3890244002523,2552.3256210527243,153.22070554286714,2230.68748525941,3163.785048416612,2206.471013778821,752.5673254704006,2.0,10.0,0.0,0.0,0.0,1.0,1773.5478827622314,0.0,0.0,309.23411925709297,0.0,3588.571333645085,0.0,0.0,624.6278346557201,0.0,0.0,0.0,1.0,2318.557125548564,0.0,0.0,140.0832,7.3728,8.0,8.0,2.0,0.0,0.0,1.0,16391.40708162747,944.1642688494179,0.0,283.7215744198942,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4384,4423.68,0.0,0.0,0.0,1806.336,1437.6960000000001,1179.6480000000001,0.0,3686.4000000000005,3225.600000000001,2304.0000000000005,0.0,9100.800000000001,115.20000000000002,0.0,0.0,5805.9,645.1,0.0,4382.459583234305,1530.991867677079,0.0,0.0,1794.4720046969956,3020.839015666486,875.4924640661015,0.0,6.0,6.0,0.0,0.0,1.0,0.0,1492.3056660107834,15.392888454976395,0.0,245.94104187557951,0.0,4254.771077889675,0.0,0.0,611.7077016152182,0.0,0.0,0.0,1.0,1960.6626416250913,0.0,0.0,132.7104,14.7456,8.0,8.0,2.0,0.0,0.0,1.0,13121.874710922362,1339.2249162090286,0.0,216.38776876691014,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4385,4423.68,0.0,0.0,0.0,1953.7920000000001,1658.88,811.008,0.0,3916.800000000001,3340.800000000001,1958.4000000000003,0.0,9216.000000000002,0.0,0.0,0.0,4838.25,967.65,645.1,3578.4427201200247,2348.2478830924347,0.0,0.0,2913.754207236489,2701.1076469088925,788.7011719543584,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1262.8478054133843,29.02386643858941,0.0,350.83158372324243,0.0,4671.794806110338,28.469472564553698,0.0,222.6989679019258,276.2692311772181,0.0,0.0,1.0,2006.5698704748283,0.0,244.9044662727938,125.3376,22.1184,12.0,4.0,2.0,0.0,0.0,1.0,17081.521155020793,2389.0946652296207,299.41788964698185,209.79293609588515,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4386,2912.2560000000003,1105.92,258.048,147.45600000000002,737.28,1032.192,2174.976,479.23199999999997,1612.8000000000004,1728.0000000000005,4608.000000000001,1267.2000000000005,6566.4000000000015,1612.8000000000002,1036.8000000000002,0.0,4838.25,967.65,645.1,1581.0802043109504,2034.2254586728563,2065.8197987559483,604.1189840838907,666.4728417561815,3368.6834324615334,2321.3488862364056,687.8804042405435,2.0,4.0,6.0,0.0,0.0,1.0,1476.3585179880642,178.4041862472763,0.0,288.4110598899211,135.51625666237496,4237.704074990467,490.8591092179525,0.0,395.4721673654727,127.39651685524987,0.0,0.0,1.0,1860.6473284089748,318.42133125445656,0.0,101.376,46.08,12.0,4.0,2.0,0.0,0.0,1.0,18716.260393548502,5982.971027591362,903.5472568581862,209.47033238246797,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4387,4055.04,331.77600000000007,36.864000000000004,0.0,1069.056,847.8720000000001,2506.752,0.0,1843.2000000000003,2764.8000000000006,4608.000000000001,0.0,8640.000000000002,460.80000000000007,115.20000000000002,0.0,0.0,1290.2,5160.8,3512.3281422859664,2048.834040446699,1207.5817672194378,70.10563475581665,1820.0357023708998,2909.523855898871,1344.5251220304658,419.6129251090104,0.0,8.0,4.0,0.0,0.0,1.0,998.21028301776,846.9256234180984,44.28563713100614,57.91743718502441,236.73385895281933,2034.3648425301585,1020.9221823194559,188.39128245142047,0.0,186.03344061365004,367.17018453982536,0.0,1.0,273.39256206100833,1012.4564615652391,719.0714439703809,29.4912,117.9648,4.0,12.0,2.0,0.0,0.0,1.0,4135.312612088533,15309.478178765205,6895.362887408367,297.27114564863894,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4388,4018.1760000000004,331.77600000000007,73.72800000000001,0.0,1032.192,774.144,2543.616,73.72800000000001,1958.4000000000005,1728.0000000000005,5299.200000000002,230.40000000000006,7603.200000000001,1152.0000000000002,460.80000000000007,0.0,5805.9,645.1,0.0,2196.61555038658,1452.9242804222947,1256.9201738880747,453.41454259944,2507.3037306791302,1678.0198194937943,2047.1973840282772,644.8213808309168,2.0,10.0,0.0,0.0,0.0,1.0,2140.566559515102,20.51022180045083,0.0,343.02231617988116,0.0,5363.303516209757,289.42612896814614,0.0,492.2732212054254,150.33939785545,0.0,0.0,1.0,1340.5690643961993,0.0,0.0,130.8672,16.5888,8.0,8.0,2.0,0.0,0.0,1.0,20464.119535346774,3968.7521932342916,442.3567787749064,197.53536942774832,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4389,3649.536,774.144,0.0,0.0,1142.784,700.416,2506.7520000000004,73.72800000000001,1958.4000000000005,1728.0000000000005,5299.200000000002,230.40000000000006,7948.800000000001,1267.2000000000003,0.0,0.0,5805.9,645.1,0.0,2315.495322325158,1349.386249615785,972.4739785651857,133.47871666580647,932.3925686202181,1968.7330402648986,1892.0968428290344,762.6298951970292,2.0,8.0,2.0,0.0,0.0,1.0,1840.7046419484564,0.0,0.0,243.31585623548003,39.05606090112661,4949.89957163002,151.9263457798608,0.0,385.943268729238,122.87302174256799,0.0,0.0,1.0,1634.422631184581,419.2746322549604,0.0,132.7104,14.7456,4.0,12.0,2.0,0.0,0.0,1.0,16402.489302137146,1643.867416146664,458.5468946366042,265.78136877521047,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4390,3096.576,921.6,221.184,184.32,663.552,774.144,2433.024,552.96,1497.6000000000004,1612.8000000000004,4838.4000000000015,1267.2000000000003,5529.600000000001,2764.8,691.2,230.40000000000003,6451.0,0.0,0.0,1434.7258682928448,1164.117076627246,1434.8411257411603,1019.6632941898542,794.2038026209054,1613.674546172276,2711.1211415178627,685.8091252886927,2.0,6.0,2.0,2.0,1.0,0.0,1623.4771957068476,0.0,0.0,308.65391303159265,0.0,4547.879926931912,0.0,0.0,455.5958303349383,0.0,0.0,1.0,0.0,1962.0548857982446,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,38631.90907422305,0.0,0.0,298.36879368245087,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
