cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
10,4239.360000000001,184.32,0.0,0.0,1474.56,1474.5600000000002,1474.56,0.0,2649.6000000000004,2880.000000000001,3686.400000000001,0.0,8524.800000000001,691.2,0.0,0.0,6451.0,0.0,0.0,3628.9136406966354,1828.4938516993661,576.8564000082363,72.10705000102953,1577.997547470809,2829.9637949291578,1279.628937272503,415.0447480389156,6.0,6.0,0.0,0.0,0.0,1.0,1954.452041800339,20.903593708796507,0.0,304.0952627107468,0.0,3754.702864135506,0.0,0.0,746.7628099711815,0.0,0.0,0.0,1.0,1808.1625986989052,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,0.0,12414.985944232823,721.325077393785,0.0,288.6603412883917,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
11,1843.2,1253.376,737.28,589.8240000000001,294.912,663.552,2027.52,1437.6960000000001,921.6000000000001,1036.8000000000002,4608.000000000001,2649.6000000000004,3686.4000000000005,2764.8,1382.4000000000003,1382.4000000000003,322.55,1290.2,4838.25,757.1657468348089,582.8413594682143,1622.4750368831378,4185.194388448302,190.40092305174437,1217.0369359927513,2867.59970134321,1465.2401352826323,0.0,8.0,2.0,2.0,0.0,1.0,1291.3502272712487,995.2470885723919,138.47673759071833,80.94628973616153,321.75403553059874,2536.3416710628862,1941.5925717930909,220.60968775045598,0.0,501.79908352691984,143.06263050876012,0.0,1.0,900.3235540489405,451.3965539133534,810.6616329842616,33.1776,114.2784,4.0,12.0,0.0,2.0,0.0,1.0,0.0,7499.094429991612,14654.23260635549,11870.257962890033,319.3321651891988,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
12,3096.576,1327.104,0.0,0.0,147.45600000000002,774.144,3465.2160000000003,36.864000000000004,576.0000000000001,1152.0000000000002,7488.000000000002,0.0,6451.200000000001,2764.8,0.0,0.0,322.55,0.0,6128.450000000001,795.1852507541792,1088.2927325427759,2835.9804365161626,469.2384037328663,53.706357032187896,1523.124461858105,2758.8704734188286,822.3233186667591,2.0,6.0,2.0,2.0,0.0,1.0,1866.7542214358295,730.8808049085716,71.39373751452877,0.0,367.2507262616325,1916.067137488628,974.8080915621018,90.20896204673488,209.37063672507585,267.4879710644658,133.07254494335925,0.0,1.0,642.0163833162103,196.59700110877407,1172.3199254368053,49.7664,97.6896,0.0,16.0,0.0,0.0,2.0,1.0,0.0,7365.898656850926,11546.946528161046,3693.069609286627,176.94059125580023,0.0,86.67095775897057,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
13,4386.816000000001,36.864000000000004,0.0,0.0,1916.9279999999999,1400.832,1105.92,0.0,4377.600000000001,2764.8000000000006,2073.600000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6128.450000000001,322.55,0.0,4082.0537788303545,1634.1853341103274,0.0,0.0,2802.9508125512048,2607.9031799526865,1150.1729907755816,123.6599658882407,8.0,4.0,0.0,0.0,1.0,0.0,1640.0169311188718,0.0,0.0,422.13530388552886,0.0,3568.137024258462,0.0,0.0,502.03006313573997,0.0,0.0,0.0,1.0,2113.986581496526,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,0.0,15409.86788877149,1031.581333404423,0.0,326.5221106644712,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
14,4091.9040000000005,331.776,0.0,0.0,1069.056,1032.192,2322.4320000000002,0.0,2649.600000000001,1382.4000000000003,5184.000000000001,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,6451.0,0.0,0.0,3393.8933763205328,2033.1665718323711,1306.9420392543261,0.0,767.5569337836057,2720.500966054658,1902.880137499564,720.0510873248072,4.0,6.0,0.0,2.0,0.0,1.0,2173.940963079097,10.08397727060626,0.0,296.78365592544185,0.0,2835.198499360621,0.0,0.0,896.7544835016835,0.0,0.0,1.0,0.0,2031.0822331730783,0.0,0.0,136.39679999999998,11.0592,4.0,12.0,2.0,0.0,0.0,1.0,0.0,20882.31280110304,2699.8998821531786,0.0,139.40274799248178,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
15,3022.848,1400.832,0.0,0.0,405.504,737.28,3280.896,0.0,1152.0000000000002,1152.0000000000002,6912.000000000001,0.0,6681.600000000001,2534.4000000000005,0.0,0.0,3548.0499999999997,322.55,2580.4,1319.840191460023,1830.9709602331486,2469.226879194206,82.98705759218001,497.0965408049308,1502.6434564700874,3304.7321338006086,1030.4505012777774,0.0,10.0,2.0,0.0,0.0,1.0,2173.342582311808,300.12246629107096,0.0,382.4182070133756,61.71846011680575,3521.2126760566566,229.1377636361784,0.0,388.83861958788737,217.89445013786573,0.0,0.0,1.0,2159.5796270019478,515.410237137969,0.0,99.5328,47.923199999999994,8.0,8.0,2.0,0.0,0.0,1.0,0.0,15809.181686789432,4951.233735646553,1931.8749207400297,151.8887037465722,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
16,4276.224,147.45600000000002,0.0,0.0,995.328,1032.192,2396.16,0.0,2188.8000000000006,2304.0000000000005,4723.200000000001,0.0,8870.400000000001,345.6,0.0,0.0,6128.450000000001,0.0,322.55,2148.2555297749723,2781.713732659547,510.76066516656084,0.0,1456.2580894861064,2738.208503178136,1195.3599988502885,222.09874445493782,4.0,6.0,2.0,0.0,0.0,1.0,1928.6100076963198,26.610450204440582,0.0,163.00031266659647,0.0,3645.9320716581133,53.9508108616485,0.0,628.8594025577108,88.00796827874626,0.0,0.0,1.0,2161.4376407469217,0.0,0.0,121.6512,25.8048,0.0,16.0,2.0,0.0,0.0,1.0,0.0,12814.270099717327,1552.8198702581203,158.98269379471176,220.31017214911282,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
17,3649.536,774.144,0.0,0.0,774.144,737.28,2875.3920000000003,36.864000000000004,1497.6000000000006,1728.0000000000002,5990.4000000000015,0.0,7603.200000000002,1612.8000000000002,0.0,0.0,3870.6,645.1,1935.3,2535.1789662516176,1250.1202016088214,1862.5275926451002,306.025710468838,1421.35076987493,1978.1056806267566,2644.0094051937886,650.0234846685294,2.0,8.0,2.0,0.0,0.0,1.0,1659.8173928136803,248.0639957248787,40.53703620488403,232.86039090830954,56.36115796973599,2835.581286161664,235.0500192039368,0.0,0.0,167.68142029960666,475.16695601776274,0.0,1.0,1711.584350506321,298.81730839390417,224.69234006976137,90.3168,57.139199999999995,12.0,4.0,2.0,0.0,0.0,1.0,0.0,13686.400482718915,6846.000587302564,417.4458380224096,323.7041719023189,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
18,3059.7120000000004,995.328,294.91200000000003,73.72800000000001,774.144,589.8240000000001,2617.344,442.368,1612.8000000000006,1382.4000000000003,5068.800000000001,1152.0000000000002,6566.4000000000015,1612.8000000000002,691.2000000000002,345.6,3870.6,967.65,1612.75,2520.595900047744,942.1640145994096,1310.7741321119192,649.6657984681473,881.5735896385518,1769.3198079407143,2822.031599415891,1044.2265454796377,0.0,6.0,6.0,0.0,0.0,1.0,2422.247570948338,127.62792904709264,0.0,286.924678853978,84.18053176144277,3868.386596027095,450.35055923753305,49.41263384636822,435.1248250690027,182.9109512389486,0.0,0.0,1.0,1307.315293183896,526.2529345876328,0.0,97.6896,49.7664,8.0,8.0,2.0,0.0,0.0,1.0,0.0,14539.148551771697,3491.524514763326,937.3731842124924,177.79868903494943,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
19,3538.9440000000004,847.8720000000001,36.864000000000004,0.0,1032.192,516.096,2838.5280000000002,36.864000000000004,1843.2000000000003,1497.6000000000004,5875.200000000002,0.0,7257.600000000001,1843.2000000000003,115.20000000000002,0.0,6128.450000000001,322.55,0.0,2696.506344935685,2017.6939621653835,2655.8129581722687,360.85910592601624,486.1514149271972,1762.384887017151,3392.1366258904513,308.00044668051424,2.0,6.0,4.0,0.0,0.0,1.0,2280.463821334227,60.141190629115,0.0,156.16967949252597,143.43857622391118,4591.278244748815,241.6462234078324,0.0,145.1852277699732,467.57376911146855,0.0,0.0,1.0,2237.688547379166,0.0,0.0,119.80799999999999,27.648000000000003,8.0,8.0,2.0,0.0,0.0,1.0,0.0,12431.429561636498,4381.605212372189,264.08247334227127,246.66010154965974,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
20,4239.360000000001,184.32,0.0,0.0,1327.104,1179.6480000000001,1916.928,0.0,2304.000000000001,3110.400000000001,3801.600000000001,0.0,8524.800000000001,691.2000000000002,0.0,0.0,6451.0,0.0,0.0,2759.2413210638215,2465.3300234610115,1233.4277825482582,85.13879349386256,712.274076190972,2548.4843601554226,1182.6289647198284,429.4793529661125,2.0,8.0,2.0,0.0,0.0,1.0,2531.0027231918616,0.0,0.0,320.8027596168659,0.0,4138.723456322172,0.0,0.0,491.9926704514941,0.0,0.0,0.0,1.0,2085.8252540284357,0.0,0.0,140.08319999999998,7.3728,12.0,4.0,2.0,0.0,0.0,1.0,0.0,16219.807197034386,1302.2527611072537,0.0,358.0521385056088,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
21,3133.44,1105.92,184.32,0.0,626.688,552.96,2985.984,258.048,1036.8000000000002,1958.4000000000005,5644.800000000001,576.0000000000002,6451.200000000001,2419.2000000000003,345.6,0.0,6451.0,0.0,0.0,1127.4761884201343,1016.4090869795203,1118.8003322376953,1282.0046364139553,571.3539584728128,2191.5928071706467,2590.9799168689715,969.1132113545773,0.0,8.0,4.0,0.0,0.0,1.0,1827.1740709869666,0.0,0.0,297.9523577077215,0.0,5331.665902498222,0.0,0.0,445.53638581100415,0.0,0.0,0.0,1.0,1867.2466402047532,0.0,0.0,140.0832,7.3728,8.0,8.0,2.0,0.0,0.0,1.0,0.0,22853.616391188832,915.278020848199,0.0,275.3877322850136,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
22,2727.936,1253.3760000000002,405.504,36.864000000000004,294.91200000000003,737.28,3133.44,258.048,115.20000000000003,1958.4000000000005,6796.800000000002,345.60000000000014,5875.200000000001,2764.8,576.0,0.0,2257.85,645.1,3548.0499999999997,2440.24650604447,914.2555602343924,1800.3310324112838,1560.0524366860623,238.86382360306325,1254.360782614812,2284.251217258605,676.5909459518704,0.0,8.0,4.0,0.0,0.0,1.0,1328.3671093404396,315.2170623293482,28.53543054613236,235.56825740973625,284.48876386315635,1930.266161520295,596.5805109198968,0.0,60.12460932368454,148.86626049533166,334.2615182592407,0.0,1.0,1282.5264112626464,359.40737273371843,693.6366760530257,66.3552,81.10079999999999,4.0,12.0,2.0,0.0,0.0,1.0,0.0,8940.135026102931,7821.1585682316545,1390.0200491414548,363.7653292157785,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
23,4276.224,147.45600000000002,0.0,0.0,1179.6480000000001,811.008,2433.024,0.0,2188.8,1958.4000000000005,5068.800000000002,0.0,8640.000000000002,576.0000000000001,0.0,0.0,2257.85,3225.5,967.65,2322.3122237894568,1990.3343042173042,458.66943231297677,0.0,1549.9758602258435,2362.88911522377,1753.9593186107754,441.18712264615414,2.0,6.0,4.0,0.0,0.0,1.0,1909.2790005305164,187.46262265290272,0.0,179.510757360364,36.06249738640001,2844.8857871740724,427.8862375416937,0.0,294.7990223022914,154.56901267705885,143.31154308457715,0.0,1.0,494.03486096702113,438.67628915675584,431.86182137423884,95.8464,51.6096,4.0,12.0,0.0,0.0,2.0,1.0,0.0,19757.818533269274,10010.67871534286,476.8922619258497,240.88718349716626,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
24,4055.04,368.64,0.0,0.0,921.6,921.6000000000001,2580.48,0.0,1843.2000000000007,1958.4000000000003,5414.4000000000015,0.0,8755.2,460.80000000000007,0.0,0.0,5160.8,967.65,322.55,2191.447141754905,2269.039233633346,1173.9282792589747,0.0,536.3304701956114,1345.9974797672514,1653.0310675939954,366.23890487231904,4.0,8.0,0.0,0.0,0.0,1.0,2695.5500557246705,26.066786841476176,0.0,103.96779392509359,119.93863995373681,3544.1618081834285,246.70859141732225,0.0,269.276978900836,119.98102762527807,0.0,0.0,1.0,1207.4449678439928,461.4931935772065,0.0,119.80799999999999,27.647999999999996,12.0,4.0,2.0,0.0,0.0,1.0,0.0,19120.12949023323,5098.990273010896,266.6722896030086,208.49028343712212,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
25,4239.360000000001,184.32,0.0,0.0,1658.88,1216.5120000000002,1548.288,0.0,2995.2000000000007,3456.000000000001,2764.8,0.0,8755.2,460.80000000000007,0.0,0.0,6451.0,0.0,0.0,3645.7866188661346,1263.2023066027734,237.5231979611899,0.0,2233.2502170184175,2541.631404221931,1826.235803714733,396.9925812133185,8.0,4.0,0.0,0.0,0.0,1.0,2146.056397299616,0.0,0.0,232.24917799836666,0.0,2500.8898489648054,26.202733307765804,0.0,636.6287375702263,0.0,0.0,1.0,0.0,2531.669581658868,0.0,0.0,140.08319999999998,7.3728,12.0,4.0,2.0,0.0,0.0,1.0,0.0,15237.369503960666,459.33099323933595,0.0,243.65905246977658,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
26,3760.128,663.552,0.0,0.0,184.32,884.7360000000001,3354.6240000000003,0.0,345.6000000000001,2188.8000000000006,6681.600000000001,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,6451.0,0.0,0.0,1186.8190861385713,1475.5019941796086,2179.691404980586,44.251733424412116,123.54346967441583,2848.66979328873,1728.1999505700633,464.4121849929737,8.0,2.0,2.0,0.0,0.0,1.0,2321.3411909794063,0.0,0.0,308.04673385462974,0.0,3888.333105140078,0.0,0.0,580.3291423312224,0.0,0.0,1.0,0.0,1871.6229673907897,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,0.0,25058.474195337534,336.2204873497562,0.0,213.97592898432126,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
27,3723.264,700.416,0.0,0.0,516.096,884.736,3022.848,0.0,1382.4000000000003,1958.4000000000005,5875.200000000001,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,4193.15,1935.3,322.55,2582.1110823380027,2058.5706012178507,1836.6300917296646,119.8223488364089,523.0936189792965,1667.4593706456956,3133.206214514109,862.8344340250862,2.0,10.0,0.0,0.0,0.0,1.0,2550.9856584240856,145.57526410739362,0.0,162.81184624420393,135.71996377591813,3574.610605687063,188.1374002993191,0.0,228.32299450181534,82.55478126705977,169.53269752056642,0.0,1.0,1138.661049229917,678.7801778107362,293.4531426040605,90.3168,57.1392,0.0,16.0,0.0,0.0,2.0,1.0,0.0,14037.716005343584,2939.570955968305,949.6021540225722,253.7781624486484,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
28,3944.4480000000003,479.23199999999997,0.0,0.0,1290.2400000000002,921.6,2211.84,0.0,2534.400000000001,2649.600000000001,4032.0000000000014,0.0,8409.6,806.4000000000001,0.0,0.0,2257.85,1612.75,2580.4,3187.5963827449737,1820.4900139430592,922.2703880971594,258.12857034441157,1673.6690218742797,2134.1478216333476,1257.1418040987812,510.0840971948062,2.0,10.0,0.0,0.0,1.0,0.0,2088.463579458381,520.9497280295947,22.881540509728925,150.32252711572858,220.38605677788843,3040.8162202845247,511.75466722217243,0.0,630.8399670425481,72.6166545228283,0.0,0.0,1.0,974.9285100416539,610.8687859577942,608.180975811469,62.668800000000005,84.7872,8.0,8.0,2.0,0.0,0.0,1.0,0.0,8568.871771029882,9438.842142105128,1316.909960986187,245.92825162772527,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
