cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
1182,4423.68,0.0,0.0,2691.072,1622.016,110.592,0.0,5529.600000000001,3340.8000000000006,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6811.786081886279,495.93085662109735,0.0,0.0,3376.589579643911,1698.0650794328535,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2062.430205176366,0.0,0.0,239.01454609759958,0.0,4067.5448012140473,0.0,0.0,578.6149032879093,0.0,0.0,1.0,0.0,1837.472171728084,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19962.416904347992,0.0,0.0,244.80094426972008,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1183,4423.68,0.0,0.0,4239.360000000001,184.32,0.0,0.0,8524.800000000003,691.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5996.1883396815,0.0,0.0,0.0,4954.279150030662,1453.9535901531967,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2553.422952790732,0.0,0.0,413.5372951843915,0.0,4056.860100740135,0.0,0.0,444.71450660896653,0.0,0.0,0.0,1.0,2095.0510063782604,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20014.41513680951,407.1965433535894,0.0,258.86461697258085,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1184,4423.68,0.0,0.0,4055.04,368.64,0.0,0.0,7948.800000000002,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5959.101095850027,0.0,0.0,0.0,3910.9774479449316,1723.2648029785705,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1886.7469556289016,0.0,0.0,210.64475559258742,0.0,4042.571456220754,0.0,0.0,588.1744032938375,0.0,0.0,0.0,1.0,1692.5952659721065,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,18489.346271241506,0.0,0.0,233.45780122388953,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1185,4423.68,0.0,0.0,3059.7120000000004,1032.192,331.776,0.0,5760.000000000002,2880.0000000000005,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5526.950072900023,473.90460042687164,0.0,0.0,3831.6610268873965,1795.2330275655302,396.5480340172732,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1492.8594689318707,0.0,0.0,236.53960006116938,0.0,3886.2917066038235,0.0,0.0,441.51866504493836,0.0,0.0,1.0,0.0,2298.4362716615947,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15483.307427560041,0.0,0.0,222.78090717639304,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1186,4423.68,0.0,0.0,3317.76,995.3280000000001,110.592,0.0,7027.200000000002,1958.4000000000005,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5348.601293281066,216.6198191654861,0.0,0.0,3491.845426812171,1594.5501210092823,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2273.5025436679944,0.0,0.0,253.19714344997269,0.0,3865.9826517529614,0.0,0.0,528.2153828921851,0.0,0.0,1.0,0.0,1899.7257031499755,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21255.3812665149,0.0,0.0,300.74608786858937,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1187,4423.68,0.0,0.0,3391.4880000000003,958.4639999999999,73.72800000000001,0.0,6220.800000000001,2764.8000000000006,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5329.697049377851,318.17790594873514,0.0,0.0,4209.861433131785,1372.9819620993512,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2776.1761881811085,0.0,0.0,293.86067077259844,0.0,4803.7742122260815,0.0,0.0,527.0006324966816,0.0,0.0,1.0,0.0,2052.9396487411705,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20433.49256010402,0.0,0.0,221.1579316901227,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1188,4349.952,73.72800000000001,0.0,2285.568,1400.832,737.28,0.0,5184.000000000001,2880.0000000000005,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3837.967427445884,707.4553754078574,71.34775909169788,0.0,2942.544866245111,1638.8512345413014,505.11046902065203,49.705420906769525,10.0,2.0,0.0,0.0,1.0,0.0,1945.904240595387,0.0,0.0,357.63396935838784,0.0,4231.827325912832,0.0,0.0,482.10780489070817,0.0,0.0,0.0,1.0,1854.656419505718,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,29861.92343556517,759.2116327344248,0.0,227.2653758278003,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1189,4423.68,0.0,0.0,3723.264,700.416,0.0,0.0,8409.600000000002,806.4000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5379.067327172743,67.32231207341576,0.0,0.0,5044.322939157872,1800.464733129743,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,3011.3967633777747,0.0,0.0,304.9220361615998,0.0,4652.674105480441,0.0,0.0,475.83771933030226,0.0,0.0,0.0,1.0,1923.6977619106906,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19544.847639946343,175.6762240856079,0.0,157.37260506784133,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1190,4423.68,0.0,0.0,3538.9440000000004,847.872,36.864000000000004,0.0,7488.000000000002,1497.6000000000004,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5026.2798572147285,69.65621711274152,34.82810855637076,0.0,4185.083065976765,1201.5369138860465,61.38939425442977,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2191.9004955618248,0.0,0.0,209.62363227929865,0.0,4019.183947392312,0.0,0.0,509.2330858030822,0.0,0.0,1.0,0.0,2318.0950725082544,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23472.227370657245,0.0,0.0,310.5374876839649,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1191,4423.68,0.0,0.0,4276.224,147.45600000000002,0.0,0.0,8755.200000000003,460.8000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5041.560964113394,0.0,0.0,0.0,6444.206678473107,1137.3787488293497,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2674.6102223089424,0.0,0.0,295.0308264687457,0.0,3520.7815074847185,0.0,0.0,566.2252827586573,0.0,0.0,1.0,0.0,1832.3070207306132,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20099.209015397522,0.0,0.0,195.35481283228978,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1192,4423.68,0.0,0.0,2064.384,1769.472,589.8240000000001,0.0,4147.200000000001,3225.600000000001,1843.2000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4243.053800960162,1060.1060544253505,0.0,0.0,2137.364787874612,3101.8595333081594,120.59909493524584,94.574499255761,8.0,4.0,0.0,0.0,0.0,1.0,1957.503110784989,0.0,0.0,193.53075028807004,61.83811157472155,4566.219643100419,0.0,0.0,461.70913197499294,0.0,0.0,1.0,0.0,2107.385753456979,158.92305186502162,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,24136.70364754542,1345.5050222634982,0.0,216.14454416392365,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1193,4423.68,0.0,0.0,3981.312,442.368,0.0,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5783.523460349048,0.0,0.0,0.0,4658.2364590061425,944.3037746661211,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1973.2870383430868,0.0,0.0,279.84090186287455,0.0,5669.7090346909,0.0,0.0,358.95538623587197,0.0,0.0,1.0,0.0,2078.819766492326,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21516.17093479295,285.7583633939451,0.0,268.09929519388163,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1194,4423.68,0.0,0.0,3907.5840000000003,516.096,0.0,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5360.762840584808,107.01521728592745,0.0,0.0,4350.3016689246215,1371.1988526258945,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1668.6890005162154,0.0,0.0,256.22285724855794,0.0,3186.4910016579033,0.0,0.0,602.897096307199,0.0,0.0,1.0,0.0,2016.5402651052207,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,19643.269239202626,640.783693896314,0.0,287.9614108427642,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1195,4423.68,0.0,0.0,3096.576,1216.512,110.59200000000001,0.0,6566.4000000000015,2534.4000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4798.9278510098075,273.7725784395349,0.0,0.0,3067.515261169697,2035.1935434658058,139.7839462938563,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1905.4335797073495,0.0,0.0,317.77727511954305,0.0,3644.333008043416,0.0,0.0,613.1250818641021,0.0,0.0,1.0,0.0,1691.9813799931728,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19289.452108135236,0.0,0.0,300.904962558836,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1196,4423.68,0.0,0.0,3723.264,700.4159999999999,0.0,0.0,7948.800000000002,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7627.287873628476,0.0,0.0,0.0,4282.446451094802,1169.175730830407,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2448.9327800308724,0.0,0.0,223.0161721760755,0.0,3761.451622613801,0.0,0.0,433.5754055170153,0.0,0.0,1.0,0.0,2081.281912591937,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20739.249078920446,0.0,0.0,234.12882163553684,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1197,4423.68,0.0,0.0,3981.312,442.36800000000005,0.0,0.0,8640.000000000002,576.0000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6930.189545375825,175.12861584351108,0.0,0.0,4626.351569013247,1460.2655213169892,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1897.1719880847431,0.0,0.0,347.7181676131082,0.0,3020.563984766588,0.0,0.0,873.9701788893373,0.0,0.0,1.0,0.0,2563.672032733908,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,30252.461032189618,0.0,0.0,245.74483318054857,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1198,4423.68,0.0,0.0,3944.4480000000003,479.2320000000001,0.0,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4868.914451656014,0.0,0.0,0.0,6222.444655781056,1394.160840781327,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1948.6692800629448,0.0,0.0,309.2309702052707,0.0,5292.284460944567,0.0,0.0,907.4929668949436,0.0,0.0,0.0,1.0,2460.73623268983,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,23024.741288959132,526.7287692267582,0.0,266.9827634701678,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1199,4423.68,0.0,0.0,2764.8,1437.6960000000001,221.184,0.0,5875.200000000001,2764.8000000000006,576.0000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5601.615017917639,421.4143053498102,0.0,0.0,3058.1057994167636,1626.2060582316292,50.72102807720707,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2046.8897483993899,0.0,0.0,281.09115493690916,0.0,4437.907545484049,0.0,0.0,472.93466471135804,0.0,0.0,1.0,0.0,1416.4070256243126,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,15230.215217810943,0.0,0.0,256.9444171451195,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1200,4423.68,0.0,0.0,3354.624,1069.056,0.0,0.0,6566.4000000000015,2649.600000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5609.733203390682,337.38872020413885,0.0,0.0,4688.00991348297,718.7144256906131,56.65388793456298,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1727.9383463705237,0.0,0.0,245.5404797541246,0.0,2886.8434278902114,0.0,0.0,551.7823613074045,0.0,0.0,1.0,0.0,2178.3674673405644,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17537.681410348858,0.0,0.0,214.81954446256907,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1201,4386.816000000001,36.864000000000004,0.0,2396.16,1179.6480000000001,847.8720000000001,0.0,5414.4000000000015,2304.0000000000005,1497.6000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,4267.756782077363,712.9133248726382,126.53757683872621,0.0,1972.1046046462563,2260.3769908007725,579.4130053280821,133.49058107054674,10.0,0.0,2.0,0.0,0.0,1.0,1867.341910719551,0.0,0.0,301.00616592091603,0.0,3143.2726368982335,0.0,0.0,438.9000800396536,0.0,0.0,1.0,0.0,1981.2617668359571,447.86248112747586,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,18007.42348036633,0.0,0.0,248.5589147953463,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1202,4423.68,0.0,0.0,3207.168,847.8720000000001,368.64000000000004,0.0,7257.600000000001,1036.8000000000002,921.6000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6171.42342822149,304.55300292258846,73.46870814843896,0.0,3714.3924568263146,1551.8397206533455,298.2790415381082,256.62443088453534,12.0,0.0,0.0,0.0,1.0,0.0,2137.9195590267677,0.0,0.0,272.36947402371663,0.0,4941.015550082027,0.0,0.0,670.1594902230516,0.0,0.0,1.0,0.0,1951.398492399295,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17366.53394000965,0.0,0.0,238.31101905078307,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1203,4423.68,0.0,0.0,3612.6720000000005,700.4159999999999,110.59200000000001,0.0,7027.200000000002,2073.6000000000004,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5488.574453099521,160.69717682938364,0.0,0.0,4634.884274110242,1804.2239032352097,89.53283945504991,89.53283945504991,10.0,2.0,0.0,0.0,1.0,0.0,3107.1996867023336,0.0,0.0,267.40837629279054,66.47577488593254,3790.231487284921,0.0,0.0,571.7227194842428,0.0,0.0,1.0,0.0,2350.9801317287283,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,27023.052009703486,388.55754854066276,0.0,245.4067740393529,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1204,4423.68,0.0,0.0,3354.624,1069.056,0.0,0.0,6220.800000000001,2995.2000000000007,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,6157.577363521355,144.29485746590535,0.0,0.0,3717.8599857500626,2973.0227609938815,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2087.255844185236,0.0,0.0,284.7621212619581,0.0,3783.070226433365,0.0,0.0,612.4347790963391,0.0,0.0,0.0,1.0,2029.9979335608132,0.0,0.0,140.0832,7.3728,16.0,0.0,2.0,0.0,0.0,1.0,18522.874899396058,665.6289730775403,0.0,316.68992877599567,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1205,4423.68,0.0,0.0,3207.168,1105.92,110.592,0.0,6220.800000000001,2649.6000000000004,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6058.662820654583,315.03963356100644,0.0,0.0,3557.0910526561775,1370.3338588012805,65.30729050969943,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1645.7540661522721,0.0,0.0,305.78879392906657,0.0,3871.109539235019,0.0,0.0,580.1578502018384,0.0,0.0,1.0,0.0,2039.456019477619,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25378.532624707295,0.0,0.0,175.04816560382446,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1206,4423.68,0.0,0.0,2838.5280000000002,1474.56,110.592,0.0,5760.000000000001,2995.2000000000007,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,6497.410299039941,580.1805259907152,0.0,0.0,3513.9373194857435,2427.770603454531,196.98628748854975,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1890.3000193314708,24.954583223745075,0.0,222.14084169855533,0.0,2974.497008769312,0.0,0.0,477.50345447235054,0.0,0.0,1.0,0.0,1569.4137896493096,0.0,0.0,141.9264,5.5296,12.0,4.0,2.0,0.0,0.0,1.0,18289.225282454558,1365.762763105634,0.0,229.40804567313458,0.0,0.0,1.0,2.0,1.0,2.0,1.0
1207,4423.68,0.0,0.0,2801.664,1179.648,442.368,0.0,5990.4000000000015,2534.4000000000005,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5946.186795146396,693.4594960073161,0.0,0.0,2918.031581105137,2854.49533452979,220.4349447014601,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2472.688466735721,0.0,0.0,262.13879694645505,0.0,3522.645374319494,0.0,0.0,385.0685124875647,0.0,0.0,1.0,0.0,1840.587692200309,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23550.252049434494,0.0,0.0,226.0146007910052,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1208,4423.68,0.0,0.0,3870.7200000000003,552.96,0.0,0.0,8064.000000000002,1152.0000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7200.803471498186,0.0,0.0,0.0,5013.493361021214,565.3977721611213,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2203.2209785960135,0.0,0.0,212.08809323405825,0.0,5545.890569397285,0.0,0.0,499.53098675725295,0.0,0.0,0.0,1.0,1778.951091502324,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,15294.754566731193,0.0,0.0,316.73335955813184,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1209,4423.68,0.0,0.0,3870.7200000000003,479.232,73.72800000000001,0.0,7257.600000000002,1958.4000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,0.0,322.55,4843.10517730796,171.72978843600242,0.0,0.0,4681.047345027401,1487.3032954716252,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1965.3103592388588,0.0,0.0,450.2524158080096,0.0,3901.3215526597446,0.0,0.0,510.90039266961696,0.0,0.0,1.0,0.0,2073.5678324941823,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,20006.687137754667,257.3266666835146,0.0,283.12713829075494,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1210,4423.68,0.0,0.0,3096.576,995.328,331.776,0.0,6796.800000000001,1728.0000000000005,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5919.384239189271,524.6056736012202,0.0,0.0,4003.6394738322674,1599.6080712954586,269.9969203263864,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1444.8403075460828,0.0,0.0,263.5231744598144,0.0,4853.276693753533,0.0,0.0,741.29750351458,0.0,0.0,1.0,0.0,2130.7991008281037,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22305.257108466907,0.0,0.0,214.44927402232435,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1211,4423.68,0.0,0.0,3465.2160000000003,847.8720000000001,110.592,0.0,6912.000000000002,2073.6000000000004,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6459.905321757656,179.512101043781,0.0,0.0,3301.543274724594,1393.2273333078144,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1973.0775883154752,0.0,0.0,313.19051594708924,0.0,3513.8995069336206,0.0,0.0,599.8612491362564,0.0,0.0,1.0,0.0,1920.7297159231728,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23919.59328989441,0.0,0.0,322.75697292881404,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1212,4423.68,0.0,0.0,3944.4480000000003,479.2320000000001,0.0,0.0,7948.800000000002,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4666.847677034466,100.12674524887568,0.0,0.0,4088.1946828623363,1161.0964048361081,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1971.9754915663752,0.0,0.0,330.67262290874055,0.0,3319.18978608253,0.0,0.0,478.9101911808952,0.0,0.0,1.0,0.0,2321.508912459609,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18162.460110353775,0.0,0.0,156.23127465036788,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1213,4423.68,0.0,0.0,3465.2160000000003,921.6,36.864000000000004,0.0,7488.000000000002,1497.6000000000004,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5953.243540085207,0.0,0.0,0.0,4524.213219569232,1440.9072179560721,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1579.069199749592,0.0,0.0,413.24478902370214,0.0,3281.562167722181,0.0,0.0,639.7545952322672,0.0,0.0,1.0,0.0,1891.6193776924856,0.0,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,27085.545438832836,0.0,0.0,281.45540590981295,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1214,4423.68,0.0,0.0,4018.1760000000004,294.91200000000003,110.592,0.0,8064.000000000002,1152.0000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5632.726750957164,0.0,0.0,0.0,5796.79691496786,1074.491465144697,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1909.4932253575016,0.0,0.0,200.2364381528772,0.0,5568.607819560637,0.0,0.0,869.0496706626933,0.0,0.0,1.0,0.0,1983.282513262468,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22488.23285473151,0.0,0.0,230.8910673337719,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1215,4423.68,0.0,0.0,2801.664,1400.832,221.18400000000003,0.0,6681.600000000002,2073.6000000000004,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4055.1333511340877,145.396129860533,0.0,0.0,3622.5130906676195,2061.473039695517,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1484.2335493781827,0.0,0.0,302.53201366481113,0.0,4924.09314058313,0.0,0.0,472.25263696132595,0.0,0.0,1.0,0.0,2010.397362359836,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,16721.378511884035,0.0,0.0,274.3664765681515,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1216,4386.816000000001,36.864000000000004,0.0,2138.112,1216.5120000000002,1069.056,0.0,4147.200000000001,3110.400000000001,1958.4000000000005,0.0,8985.600000000002,230.40000000000003,0.0,0.0,6451.0,0.0,0.0,3737.1147780173983,1095.9273213230992,85.69364322907298,0.0,2630.5397052733315,3122.600245062891,679.2687424868052,176.78896604456745,6.0,4.0,2.0,0.0,1.0,0.0,2194.5489678768454,0.0,0.0,325.8266812767233,0.0,3448.022307491071,0.0,0.0,498.48029908427344,0.0,0.0,1.0,0.0,1586.9979266107694,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,26451.85629669112,0.0,0.0,254.21046340678166,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1217,4423.68,0.0,0.0,3612.6720000000005,774.144,36.864000000000004,0.0,7372.800000000002,1843.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5960.869898973676,105.90279637500076,0.0,0.0,4136.6605607250085,1289.323378295933,56.312941555589475,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2189.8405748797786,0.0,0.0,147.39595299143582,0.0,2537.9179953741473,0.0,0.0,461.47485718504174,0.0,0.0,1.0,0.0,2524.616989014995,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23457.637079848864,0.0,0.0,252.019258726757,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1218,4423.68,0.0,0.0,2433.0240000000003,1400.832,589.8240000000001,0.0,5299.200000000001,2649.600000000001,1267.2000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5113.670036444217,1197.8892052642266,75.89277239282681,0.0,2321.869728003519,2421.076274838584,377.32057334971717,115.07337921266193,8.0,4.0,0.0,0.0,1.0,0.0,2322.6590840425383,0.0,0.0,259.27254393433077,0.0,5145.976619202007,0.0,0.0,670.6281455768299,0.0,0.0,1.0,0.0,1836.3329225214113,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,16827.24133652619,719.6357406283505,0.0,286.3344105065064,0.0,1.0,0.0,2.0,1.0,2.0,1.0
1219,4423.68,0.0,0.0,3760.128,589.8240000000001,73.72800000000001,0.0,7257.600000000002,1843.2000000000003,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5753.314442389136,44.46211852843507,0.0,0.0,4311.702668916304,1188.3556237478037,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2459.1543938462746,0.0,0.0,337.7007099429124,0.0,4480.317932085691,0.0,0.0,505.13909110678145,0.0,0.0,1.0,0.0,1803.8475026482322,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,28828.710002244996,0.0,0.0,220.6348931486464,0.0,1.0,0.0,2.0,1.0,2.0,1.0
