dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b
2440,0.0,43539.65225864254,70820.93609239436,0.0,3172.8025641040554,12054.053785032858,144577.1837292029,13392.011345248407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3826.9766078637895,19690.691033464023,0.0,586.4688593494924,0.0,0.0,0.0,0.0,48.86536310230431,56.41568037292704,0.0,5.590294597359746,10.37353345506498,136.22598381379822,12.703279739809192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547257913567746,25.244673495126527,0.0,0.26023134923781605,0.0,0.0,0.0
2441,0.0,34147.67680871369,53513.290511171566,0.0,0.0,17766.98953796266,52996.1605619907,11927.042936171565,2198.225884649263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.040912774295638,32.28512949386956,0.0,0.0,6.645003137729763,46.251310737049316,3.553956376097138,1.4075471858970985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,0.0,49430.43077120508,79509.93888961514,0.0,0.0,18943.094332647408,87317.77937848687,26003.80099448995,0.0,0.0,0.0,86.53833722343995,0.0,34527.874126465525,289.9026757275458,0.0,0.0,0.0,30.50337887147434,0.0,0.0,0.0,0.0,52.26800055386243,72.23368718131054,0.0,0.0,8.587210265290265,86.25907285962323,11.153152444958371,0.0,0.0,0.0,0.14152782678738668,0.0,15.122169921967192,0.4646338651092272,0.0,0.0,0.0,0.039021068636955245,0.0,0.0,0.0
2443,0.0,36390.019682874954,53104.077896099465,0.0,0.0,11390.37720090205,126593.78111837494,2461.2960482873013,2761.632413843655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.49784374221348,41.1483957130291,0.0,0.0,9.659689300984487,107.04780277775015,5.151246851775073,1.1615171021306492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,4828.08320652833,90339.62592917259,126312.32289873168,17160.40919299683,54831.588828426946,69816.89425185653,227405.20152291722,46405.94379508258,1602.1762861468164,61.59481926487957,26.46170673341998,40.55743180883417,86.37710446747796,48598.773160866476,1977.5200985161505,8256.540037580991,0.0,0.0,2817.6801767631323,0.0,0.0,0.0,4.99103314849223,92.9066408018511,101.12366746107838,14.921348435444212,64.94156009764266,61.90324193630069,209.2471401881998,28.42771448295168,1.2231685207927023,0.026770427927308965,0.016668451096986215,0.05523083373622292,0.13051811492770873,9.627122434349078,1.0421281517635679,7.918491574603784,0.0,0.0,1.3970861892907833,0.0,0.0,0.0
2445,8653.182067147187,65104.418869150926,120530.91245311074,27690.232783791063,41456.91297046028,45817.95927326567,205549.38958265865,35978.93699271724,1796.227827032741,84.1502007490779,35.46286034690276,214.04800937197984,0.0,54268.31454506403,1462.0695946045812,10576.867636674831,31441.68978333454,0.0,9945.690812953773,0.0,0.0,0.0,10.62528201233199,61.305560166753565,70.74511571340568,17.199352102130682,27.55513786724007,51.46687736794601,146.59094133189424,24.802925136212743,2.5420434290279927,0.25915251478319323,0.12121728710972238,0.33187666799553456,0.0,18.751163370621356,0.5357739094283005,12.20394778996316,33.18833777234222,0.0,7.631287502019296,0.0,0.0,0.0
2446,0.0,39574.045336451636,74651.05754391638,0.0,2821.051834996774,16781.928119951874,52043.18747476497,5434.476391348463,0.0,23.273065857404045,0.0,0.0,42.470209888028705,0.0,147.34077907832625,5237.047334186789,20212.932545300908,0.0,1303.3600129506638,0.0,0.0,0.0,0.0,40.02386587682996,49.59285300609932,0.0,5.7614008396924765,12.378002432013526,52.48227246316959,4.734306384879288,0.0,0.015505040317236358,0.0,0.0,0.02562178186431735,0.0,0.09821755081999693,7.323974234876808,22.11509047158286,0.0,1.3789044435428668,0.0,0.0,0.0
2447,1896.4659282431078,35641.15808739609,47094.14042134928,6620.791009868849,0.0,24388.01418452287,66843.94327444804,18872.02367472558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.62458043153863,0.0,0.0,0.0,2.2601784492096795,34.6514558460739,37.43943012708813,5.678690898229651,0.0,15.480566042725398,37.10658862128339,6.617165476903895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11670594259190155,0.0,0.0,0.0
2448,0.0,55925.55046501855,78513.41433385441,0.0,0.0,20113.622028782585,139943.76218775543,5685.720906004651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.1127407862421,11238.28620069708,0.0,0.0,0.0,0.0,0.0,0.0,48.79951888655099,50.94459963160522,0.0,0.0,18.727190931519818,78.62652720814494,6.676920868809147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109059776071934,11.933609788413062,0.0,0.0,0.0,0.0,0.0
2449,3730.2708521520053,105037.01986570659,127459.38355215096,14379.386978328623,10419.64270678526,98841.95485404735,191685.18581960592,32770.200846062646,4017.72459789512,0.0,0.0,0.0,0.0,0.0,0.0,2610.784001807387,19310.05184837649,0.0,190.63954592026056,0.0,0.0,0.0,4.404539307419597,66.2461798297791,87.40797360565259,13.296594879792709,11.32486739480056,81.48920024558498,186.8936712603122,23.003403260585905,1.7440273387065575,0.0,0.0,0.0,0.0,0.0,0.0,2.433164057296996,31.19393199665424,0.0,0.09416925588853796,0.0,0.0,0.0
2450,717.4712893165106,50153.66753488182,89622.96986312435,0.0,0.0,108561.68474521105,63923.22726143052,10947.441489814139,0.0,10.274046420608071,0.0,0.0,0.0,0.0,0.0,0.0,8088.824732228974,0.0,821.6452172706984,0.0,0.0,0.0,0.8499159676177234,49.005187092237925,61.11519112829894,0.0,0.0,90.8895841063136,54.19163454296131,18.0326724776256,0.0,0.007726603289530149,0.0,0.0,0.0,0.0,0.0,0.0,18.123790068743887,0.0,1.0608365278717464,0.0,0.0,0.0
2451,0.0,24557.073635581703,35152.85785907175,0.0,0.0,5445.7361874122,23891.72522554943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.244344929941036,26.335892817336013,0.0,0.0,1.895761178039955,22.785280126970346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,4530.4325866430045,96203.80125156783,139522.68612999064,11158.261333899707,103775.69148269428,85880.1677095784,193535.54621814226,11683.817107979694,2329.67218101846,37.73650204902876,34.89100357474965,208.3048778286789,0.0,49025.18328974149,324.38389460590946,10850.279013915617,22026.232472882715,0.0,3272.033831250148,0.0,0.0,0.0,3.636790322782901,89.6021324904567,96.04885097947142,7.107299320130163,58.979633204400315,57.190412655640195,185.58545751800804,7.656350019600433,0.970310868291694,0.05287144743671569,0.07346464468872574,0.17591650849400547,0.0,11.529846756781161,0.3157264158321691,16.023104380746265,26.363650571409465,0.0,2.510231723563778,0.0,0.0,0.0
2453,7770.037862329313,84661.17898337869,117861.9564417817,28315.22290558603,90352.7160622483,121574.54873917121,242100.8387394827,53206.85656464624,3508.1556289321966,166.0253057227701,77.82451046461514,629.8206425591158,162.62433210202644,49965.05391564546,2520.1689929034364,15977.77332865788,24940.547307419805,0.0,3662.6115864108524,0.0,0.0,0.0,5.741477368800545,56.94336829491891,92.47145827106,29.26779806575265,86.04101747611655,70.59300487150887,162.07261683536524,46.07961408605968,1.2618469970142772,0.05671935010484089,0.04469780572634012,0.864779599358803,0.14593278250524686,19.109615575072592,1.27893177061607,23.097714724658164,24.961529877362832,0.0,4.154772302965556,0.0,0.0,0.0
2454,1666.3291509214216,70318.74879756906,106941.62400243235,17269.307270130244,47469.600604770254,49198.35298109104,167470.73406742731,33247.27688805577,842.6362316057725,7.58355036001434,0.0,91.55907016117567,0.0,36471.85195125014,3119.0760485430237,4343.814729103897,12388.665618175466,1656.43343063777,1715.8699636426527,0.0,0.0,0.0,1.7354574289223452,76.25221914392276,80.22133264639497,15.545599553472908,79.61155509144376,82.65874072852235,127.78847241111734,21.52246582718466,1.7560644732226847,0.0030067357535166934,0.0,0.1817407148232969,0.0,16.699722349448002,2.2462749488608376,7.148937641991429,8.297488442796343,0.5912043160000432,1.3421953575957097,0.0,0.0,0.0
2455,0.0,20999.118570840048,17721.097729473535,0.0,0.0,286.7464800561082,17648.19106359912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.248457873043105,11.825514774055499,0.0,0.0,1.4451233075528682,16.22180551528016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,0.0,35978.96195183913,47005.62817385013,0.0,0.0,11847.621362629689,35899.521563956594,6861.078735868465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86747612647184,0.0,0.0,0.0,0.0,45.11068408376117,37.22219608481216,0.0,0.0,9.06036034329273,23.515129641536774,4.6249024926784115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07282909540563869,0.0,0.0,0.0
2457,0.0,37373.72380080005,47600.25590869435,0.0,0.0,16638.425330230886,95408.7245184497,11790.551223843602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.17650736404057,51.07492435547691,0.0,0.0,9.976885907557037,65.88704600440454,10.41341318768705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,12485.715924125496,72219.26186318386,116310.02941652299,70499.60628148509,3053.6985230507503,90484.12178537392,227509.54496361053,16449.3361103605,365.3172125292217,0.0,0.0,25.1225818210188,0.0,0.0,0.0,624.1817501807624,7925.9551896162275,0.0,130.21545685562813,0.0,0.0,0.0,11.886467524772677,79.61837746698208,89.26047212120764,48.76657546443828,1.5012895731437101,81.00206209627665,165.5719929309566,23.068956609721702,2.5604198777538127,0.0,0.0,0.24945431890592257,0.0,0.0,0.0,1.010427678942204,14.436881465012128,0.0,0.12239740554522044,0.0,0.0,0.0
2459,0.0,18048.95876203705,22196.80582553729,0.0,0.0,7934.116839173722,19654.870184468953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75096705477052,15.323180997282687,0.0,0.0,12.289499350164142,22.170105194762304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,1887.465734308214,66640.54828189567,101157.54628906242,0.0,0.0,44881.8549150288,136673.96482256273,13069.879310479235,0.0,0.0,0.0,173.34337023144553,67.41212104031966,52430.17655859019,452.2375212680048,3335.7487450209906,18332.3837683504,0.0,1241.3457327048918,0.0,0.0,0.0,1.3480761682306093,61.04305854352997,75.11294164583761,0.0,0.0,46.31007654262955,122.24797013335098,14.261832520204008,0.0,0.0,0.0,0.02481303849792809,0.0744494832919561,8.845295363367402,0.3331035532629309,5.597054458394727,22.340647997970628,0.0,1.3771816360797304,0.0,0.0,0.0
2461,0.0,43028.71196825842,51103.86014317747,0.0,0.0,10004.625513901754,26482.7577681064,2447.8689238870766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20589.321571664077,0.0,0.0,0.0,0.0,0.0,0.0,32.130162882213725,30.480619052688454,0.0,0.0,3.1580903173103447,24.641901831161427,4.3570069955137445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61458734936757,0.0,0.0,0.0,0.0,0.0
2462,0.0,41958.42463958252,65342.66346256037,9050.002363284908,0.0,14653.176710818272,100722.65905530486,14069.581118812843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.71008059576,0.0,0.0,67.77371769502439,0.0,0.0,0.0,0.0,46.673821138939445,84.85719164565118,5.9355669222088965,0.0,23.935320998748406,42.97682698033544,17.608403630961845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67006081390434,0.0,0.0,0.08873184193119626,0.0,0.0,0.0
2463,0.0,45971.48192990772,74254.34090798977,0.0,0.0,9669.777366275242,87108.95858079079,13425.76948637343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.265815014667474,50.751277275260776,0.0,0.0,13.676177676096387,61.12694597042734,11.876203930104428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,1234.7789405243684,58519.32432663211,94302.88857886568,0.0,4992.495874066933,50743.04149555244,125006.75899899061,3462.5663180738457,405.9551834872307,0.0,0.0,75.97689078074784,0.0,0.0,0.0,1709.6973883705916,9405.256390376879,0.0,552.6226246978525,0.0,0.0,0.0,2.4718257296347965,58.89661561764796,57.37608106689934,0.0,4.797265268812632,42.33267790277834,84.28813293862999,0.8339751953766671,0.5310629913362375,0.0,0.0,0.09434798088281587,0.0,0.0,0.0,0.6441789071946963,9.118546130976123,0.0,0.24478674715966228,0.0,0.0,0.0
2465,4250.196346402999,75291.12387014061,91812.48889582997,13341.558258808453,0.0,91344.62373781741,217114.2490383886,36402.903783537884,0.0,0.0,0.0,0.0,0.0,0.0,160.63111362028184,0.0,0.0,0.0,17.91795406590639,0.0,0.0,0.0,4.457853413583521,67.97213758164806,83.92866102059816,9.1539657289166,0.0,43.4502868807076,158.2734127966921,25.536163256597646,0.0,0.0,0.0,0.0,0.0,0.0,0.26406200266014956,0.0,0.0,0.0,0.07802420356618574,0.0,0.0,0.0
2466,3324.24395998252,65701.08149122285,121890.35592054091,0.0,40533.232457149235,82263.46949573702,162996.5639708343,42640.9367476411,568.9097906369335,31.42618007622774,0.0,159.01735375464108,0.0,60912.881402048915,0.0,6782.830647556944,11553.841286930314,0.0,2262.697290697619,0.0,0.0,0.0,2.568238027557391,63.74871571114038,88.59110984423603,0.0,32.697297177205925,46.79007519963521,137.45883180582763,35.91211347031419,1.5545270960800475,0.021074445309293057,0.0,0.12308209262368296,0.0,18.813057927291013,0.0,5.924031816226628,7.042460112731701,0.0,2.9717683378106097,0.0,0.0,0.0
2467,0.0,70351.58507782323,97078.54509517834,17703.23005178941,28219.67546999649,62631.09762988146,168218.35020458233,22541.97845281308,547.8213237364838,0.0,18.520621749563272,0.0,60.6130763046785,49452.19663231549,0.0,5359.1711094699185,11064.572093842204,1963.5833664767874,661.0338084434607,0.0,0.0,0.0,0.0,89.25079664206186,71.60513373238732,17.174071317475505,14.226153817113738,30.105543331976353,136.1563281434483,8.089074343014296,1.5135252019598142,0.0,0.008073554156702249,0.0,0.2706328289618375,15.040072327583426,0.0,6.370946822516446,12.47623650116439,0.8999417165962809,1.1043713793823198,0.0,0.0,0.0
2468,5915.083049571593,78307.17891876593,126158.5060134488,35876.316004668224,98230.18564829609,116936.71538216546,246414.8245323017,34207.305075967044,0.0,256.80766964749307,12.441682403083314,1127.2144588446738,0.0,41882.486140965215,924.53880702579,20858.14355809641,9471.47502546803,0.0,8720.488852678796,0.0,0.0,0.0,7.501093909692351,103.23469628447751,127.08940227156681,20.901560434518217,160.9298846000509,90.00617016066974,241.65657504211555,18.56788673221368,0.0,0.20828689836044645,0.02899395109400989,0.6634407203886623,0.0,10.017276403420743,1.1811015435205046,25.900474049669555,16.212635041870435,0.0,3.2840889707233236,0.0,0.0,0.0
2469,2599.2926389792974,73579.80736932316,127542.16472565262,14758.4734903422,7008.468106971017,91896.71472844937,155421.31299878977,12963.346472275225,0.0,8.946073886884754,28.670092429445283,37.91708000251724,0.0,35963.667798944436,0.0,8955.363699006086,19600.79937749799,0.0,1747.8117924706478,0.0,0.0,0.0,2.2851818030447255,81.97243087242062,107.34758190981132,13.80726782177401,7.681822970885365,76.2972249719762,152.30345643689117,12.530028523630097,0.0,0.03697648329615236,0.03454508962429244,0.03119713196405544,0.0,15.399110618895897,0.0,13.036189479362138,16.098615173978033,0.0,3.245584033066949,0.0,0.0,0.0
2470,0.0,52005.30290610996,78293.3722131602,0.0,0.0,14437.829652087788,26778.16414967128,0.0,1028.8009965660199,0.0,0.0,0.0,50.28381768192907,0.0,0.0,0.0,11282.53188981871,0.0,123.79137666199503,0.0,0.0,0.0,0.0,51.20760295774287,82.14163711134873,0.0,0.0,12.831234215387038,45.976202397897396,0.0,2.9892692289685074,0.0,0.0,0.0,0.023242084591482127,0.0,0.0,0.0,14.851731034560341,0.0,0.15134154093330884,0.0,0.0,0.0
2471,0.0,55074.428687276384,56907.62635601141,0.0,0.0,13670.579161076157,60998.16568807879,0.0,0.0,0.0,0.0,0.0,0.0,46174.404975054815,0.0,0.0,0.0,0.0,144.75259133588708,0.0,0.0,0.0,0.0,41.54368053499075,49.665563629399415,0.0,0.0,7.170884026928968,51.89390929715858,0.0,0.0,0.0,0.0,0.0,0.0,15.119515515808544,0.0,0.0,0.0,0.0,0.5308679291140753,0.0,0.0,0.0
2472,0.0,60892.20509281909,97975.09878590761,11004.994392656248,0.0,46542.06690399946,158527.73663548002,19634.02706827433,2140.42628102742,10.33826537575078,0.0,37.22701338917511,0.0,53740.55591834968,57.093711963260894,694.9922468257996,0.0,0.0,257.79891579072466,0.0,0.0,0.0,0.0,73.9527603376156,76.77002588437816,9.702219181983153,0.0,38.383187269657135,116.88650422716748,19.869298967192304,1.466892358526328,0.023719522647910343,0.0,0.08998755290399507,0.0,9.71194908731871,0.13144846148698222,0.2908702469700481,0.0,0.0,0.15741501930250687,0.0,0.0,0.0
2473,0.0,51280.369943620935,81271.67309791745,0.0,0.0,13811.10265531992,132969.73806124396,10995.990845906113,473.21834160272056,0.0,0.0,28.3529255458934,0.0,51459.70816053481,0.0,1879.4442761586934,17700.703293589133,0.0,1108.3557000753938,0.0,0.0,0.0,0.0,51.84999992347747,68.37160842072527,0.0,0.0,12.958439951631787,151.19272436559095,2.6720118306148324,0.44907873874580495,0.0,0.0,0.023680428251126994,0.0,11.29642319592956,0.0,1.864711195115015,26.939926764063586,0.0,0.3620253144393926,0.0,0.0,0.0
2474,0.0,48360.14365632978,66492.03502382542,7554.851422924939,0.0,20638.681909118284,80446.64330645582,12664.165522899522,0.0,0.0,0.0,0.0,0.0,63946.70578720132,99.43787069935438,812.9349597872865,8828.474103127262,0.0,165.86707050429743,0.0,0.0,0.0,0.0,45.37063567370515,54.539198151099704,6.2446879024297575,0.0,11.03319764428191,69.60776336792794,14.309847757032582,0.0,0.0,0.0,0.0,0.0,13.62042040381717,0.09952499162574585,1.8318383819130308,8.154145838514204,0.0,0.15602126752923817,0.0,0.0,0.0
2475,5669.223293074252,71725.75473736516,93051.43222190136,28612.438613940903,2990.2440897555944,92844.0584911847,257055.04918211093,47758.85330110244,0.0,11.331127778991934,0.0,78.0601047369227,0.0,74073.26644683276,762.8838247237102,5624.6369359311975,28554.086184969146,0.0,1195.1758882568515,0.0,0.0,0.0,5.021966642317695,61.81672771415394,81.02633368903973,20.086867284069168,6.463535246636749,42.756387093057675,198.22142964028507,25.385946018179734,0.0,0.007290370284600145,0.0,0.03888477032074074,0.0,21.242136977419534,0.545631608377313,8.542556826653136,41.583508499290566,0.0,1.7878648392888385,0.0,0.0,0.0
2476,956.3643480562058,63926.103365354225,71825.9059753356,6647.042604757716,0.0,36433.27058213598,132202.51120580768,14514.851740059825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41337336446800904,72.15399117805946,45.92843630608678,7.150266278030738,0.0,19.71407656411245,115.4439243276357,9.240309566023043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,7864.840131581575,79293.67000599545,144612.35428505373,16058.63609546429,6214.482396647363,109585.8093447711,190486.71200838638,12092.048031432925,1507.6173934629492,0.0,0.0,144.8255195255737,0.0,43380.013215732746,499.6156906287103,8501.04221816277,40899.2942547518,0.0,1113.2657694511208,0.0,9184.939815941696,0.0,7.387096862359104,85.62192514247899,106.4078439864759,8.63246020220955,13.570437340190466,120.96199618677123,196.7159457739557,13.2340453157673,4.985658973575585,0.0,0.0,0.22366074694204088,0.0,8.848052532475375,0.415450449053851,15.34832697172981,42.380263570730975,0.0,0.40022224785744176,0.0,2.6364275251286493,0.0
2478,3125.101769552546,68074.78812717993,121823.73579018362,8490.114412517392,41221.27037314278,45905.47617862663,152708.53991516988,35571.26104026281,2886.198109535545,16.06049718571816,0.0,120.61411258199634,0.0,42238.39388864444,253.64598902190346,10910.624797553584,11267.228606171831,0.0,4077.842624353461,0.0,0.0,0.0,1.9274511348422836,64.51383828295438,113.03443351296033,3.9989217834388198,42.01968634001213,39.55893292047549,111.92235165489907,53.25103817672477,0.31641012204363517,0.031649613488530674,0.0,0.10606851861800065,0.0,13.823688706123534,0.33474645093905353,7.269246747264498,13.42250283087604,0.0,2.4657999222079265,0.0,0.0,0.0
2479,0.0,16473.42851691635,28528.063263507414,0.0,0.0,1616.921276282749,18169.15433348553,0.0,1328.11043308809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.022599518363215,24.181548679964354,0.0,0.0,1.2946937187761607,16.131298414056282,0.0,1.3911067107704644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,0.0,13718.717526929153,7039.270022265782,0.0,0.0,0.0,21734.88618338129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.688649587000727,3.755175955383976,0.0,0.0,0.0,13.419684626505942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,634.1350616850924,36966.82095929839,54811.35602676536,0.0,0.0,16925.93531604182,70269.11180338086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854394976168893,47.56921842667803,47.63201189266953,0.0,0.0,17.454635590009026,43.44611260544059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,0.0,37537.32228973577,67052.34297969668,0.0,0.0,4164.753309131552,42796.1654543919,14540.40093697828,1070.9555023404102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.59999176242405,0.0,0.0,0.0,0.0,36.18595213872914,54.418809570998256,0.0,0.0,9.750286267964789,41.65492755596037,13.405509183560419,2.024887188623653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05478943306772385,0.0,0.0,0.0
2483,0.0,41469.95545112138,62345.43837724624,0.0,0.0,15387.304860154458,80618.97454405003,18220.16881600894,0.0,0.0,0.0,0.0,42.93880651660073,45561.082792141766,0.0,2549.619543597138,8503.863310609187,0.0,0.0,0.0,0.0,0.0,0.0,40.53718450861044,55.61259053661501,0.0,0.0,15.965821836768404,73.96117785644924,13.960490450416561,0.0,0.0,0.0,0.0,0.11149118719380545,19.146403225682025,0.0,2.711064376621905,11.273358374469446,0.0,0.0,0.0,0.0,0.0
2484,0.0,38881.60579409627,84833.77399044689,0.0,0.0,20185.602700460237,108110.31199385386,17088.895714084574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3391545142622,90.7163705460323,0.0,0.0,17.426277500555326,86.90356564053256,9.169212815988946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,0.0,11453.828265838916,23174.25668938846,0.0,0.0,0.0,22549.98954712451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.346077827490673,11.198606657397663,0.0,0.0,0.0,17.285076761100413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,0.0,35244.49517483343,59219.20489508353,0.0,28759.36844236961,17871.44006543114,126810.10743879559,9392.318218790055,5665.001765275661,76.636677052091,97.68813487899018,168.3865263780996,160.26635042415546,51454.85097569258,1658.3812451949138,8138.318525989138,14719.727167975621,0.0,2836.7318469965367,0.0,0.0,0.0,0.0,42.2408944833266,44.671359277973906,0.0,39.987186855082086,12.09040411156416,133.72645350019707,1.1224108044211525,0.832381965812864,0.11796876153971922,0.08039602720221321,0.07444256532975943,0.162610696286709,19.35383964133678,0.83468685971639,13.15775344097245,25.858150723045206,0.0,2.2257950149358763,0.0,0.0,0.0
2487,0.0,55136.26666899062,65785.15973113858,0.0,0.0,10758.589609538714,97716.17382315281,18572.115713415897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8279.588707356752,0.0,0.0,0.0,0.0,0.0,0.0,39.45648810903313,48.700212227622735,0.0,0.0,19.045625857716377,73.87002785678887,9.769750846314608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.550084217260733,0.0,0.0,0.0,0.0,0.0
2488,15314.071659094216,90897.57043460864,121150.83131399585,83550.65606575596,6096.812134482734,100195.31591850582,201017.54459063162,99151.18611868405,1034.6015649400456,0.0,20.52717993170259,39.1465256412767,0.0,41831.081550061645,625.0200265633807,6558.205395686727,21159.283238729222,0.0,1318.5490500395067,0.0,0.0,0.0,12.864635208018548,70.61830721522134,88.0138018775847,73.06737225087774,11.032104805196319,73.70744669137946,191.11082029146291,62.58827667537008,2.3395877441245623,0.0,0.03179318471769629,0.04388450021945385,0.0,22.29404446221885,0.9839584367527593,4.096722758126314,20.359812753381483,0.0,1.9428579702891677,0.0,0.0,0.0
